X,Y,Stop,Descrip,Place,District,CoordXdiv,CoordYdiv,Shelt,Bench,Public,COORDX,COORDY,OBJECTID
-76.253677,36.842173,0630,KIMBALL & BALLENTINE, ,05,121401989,34739165,0,0,-1,12140198.9,3473916.5,479
-76.389489,37.043735,5639,COLISEUM & VON SCHILLING,PTCNT,03,120988260,35463670,0,0,-1,12098826,3546367,2929
-76.183809,36.84737,0633,CENTER & NEWTOWN, ,05,121605920,34763020,0,0,-1,12160592,3476302,480
-76.38982,37.043545,5640,COLISEUM & VON SCHILLING,PTCNT,03,120987309,35462957,0,0,-1,12098730.9,3546295.7,2930
-76.242076,36.853604,0634,SCOTT & VIRGINIA BEACH,VBSCO,05,121434930,34781580,0,0,-1,12143493,3478158,481
-76.441093,37.038213,5692,ORCUTT & SHARPLEY, ,03,120838127,35440243,0,0,-1,12083812.7,3544024.3,2932
-76.239942,36.849958,0635,GATLING & TRICI, ,05,121441490,34768460,-1,0,-1,12144149,3476846,482
-76.371072,37.013969,5819,HAMPTON ROADS & SHELL, ,03,121044440,35356530,0,0,-1,12104444,3535653,2936
-76.347843,37.045303,5820,KING & OLD FOX HILL, ,03,121109644,35472120,0,0,-1,12110964.4,3547212,2937
-76.238901,36.854466,0636,VIRGINIA BEACH & INGLESIDE,INGVB,05,121444144,34784939,0,0,-1,12144414.4,3478493.9,483
-76.428374,36.993574,5829,JEFFERSON & 44TH, ,04,120878808,35278569,0,0,-1,12087880.8,3527856.9,2945
-76.235476,36.855161,0637,VIRGINIA BEACH & KINGWOOD, ,05,121454100,34787710,0,0,-1,12145410,3478771,484
-76.385864,37.025818,5830,QUEEN & POWER PLANT, ,03,121000298,35398689,0,0,-1,12100029.8,3539868.9,2946
-76.232443,36.85574,0638,VIRGINIA BEACH & AZALEA GARDEN, ,05,121462920,34790030,-1,0,-1,12146292,3479003,485
-76.321316,37.033804,5834,PEMBROKE & WOODLAND, ,03,121188010,35432040,0,0,-1,12118801,3543204,2948
-76.232588,36.857086,0639,AZALEA GARDEN & VIRGINIA BEACH, ,05,121462380,34794920,0,0,-1,12146238,3479492,486
-76.423839,37.024524,5836,WEAVER & MARTHA LEE, ,03,120889570,35391520,0,0,-1,12088957,3539152,2949
-76.234326,36.862403,0640,AZALEA GARDEN & VILLAGE, ,05,121456830,34814150,0,0,-1,12145683,3481415,487
-76.38462,37.037953,5838,PINE CHAPEL & COLISEUM, ,03,121002940,35442940,0,0,-1,12100294,3544294,2951
-76.23495,36.866448,0641,AZALEA GARDEN & PRINCESS ANNE,AZALE,05,121454652,34828830,0,0,-1,12145465.2,3482883,488
-76.364222,37.035339,5839,ARMISTEAD & LASALLE, ,03,121062676,35434766,0,0,-1,12106267.6,3543476.6,2952
-76.233401,36.868884,0642,AZALEA GARDEN & EARLY, ,05,121458971,34837806,0,0,-1,12145897.1,3483780.6,489
-76.314786,37.042969,5840,GRIMES & BANCROFT, ,03,121206292,35465843,0,0,-1,12120629.2,3546584.3,2953
-76.232449,36.873631,0643,SEWELLS POINT & LARKIN, ,05,121461340,34855150,0,0,-1,12146134,3485515,490
-76.312998,37.044738,5841,ANDREWS & REDFORD, ,03,121211360,35472400,0,0,-1,12121136,3547240,2954
-76.232655,36.874956,0644,SEWELLS POINT & BRUCE, ,05,121460620,34859960,0,0,-1,12146062,3485996,491
-76.233286,36.878691,0645,SEWELLS POINT & LITTLE JOHN, ,05,121458450,34873510,0,0,-1,12145845,3487351,492
-76.314814,37.042159,5842,GRIMES & SOMERVILLE, ,03,121206280,35462890,0,0,-1,12120628,3546289,2955
-76.233626,36.880698,0646,SEWELLS POINT & DOLPHIN, ,05,121457280,34880790,0,0,-1,12145728,3488079,493
-76.314481,37.038117,5843,GRIMES & PEMBROKE, ,03,121207590,35448200,0,0,-1,12120759,3544820,2956
-76.425949,37.000014,5851,MARSHALL & TIMBER, ,04,120885373,35302168,0,0,-1,12088537.3,3530216.8,2957
-76.23828,36.88923,0647,SEWELLS POINT & NORVIEW,CHSNV,05,121442927,34911520,0,0,-1,12144292.7,3491152,494
-76.295872,36.945206,5890,4 TH & BELLINGER,BELLI4,05,121269790,35111280,0,0,-1,12126979,3511128,2958
-76.239725,36.895162,0649,SEWELLS POINT & PARTRIDGE, ,05,121438186,34933007,0,0,-1,12143818.6,3493300.7,495
-76.295763,36.945171,5891,4TH & BELLINGER,BELLI4,05,121270110,35111160,0,0,-1,12127011,3511116,2959
-76.241077,36.896969,0650,SEWELLS POINT & QUAIL, ,05,121434076,34939491,0,0,-1,12143407.6,3493949.1,496
-76.307872,36.947925,5907,GILBERT & BAINBRIDGE 2, ,05,121234500,35120360,0,0,-1,12123450,3512036,2960
-76.242228,36.89892,0651,SEWELLS POINT & PHILPOTTS, ,05,121430540,34946510,0,0,-1,12143054,3494651,497
-76.293576,37.042697,5918,MALLORY & BUCKROE,MALBU,03,121268200,35466290,0,0,-1,12126820,3546629,2961
-76.243602,36.899001,0652,PHILPOTTS & PALEM, ,05,121426518,34946709,0,0,-1,12142651.8,3494670.9,498
-76.29345,37.0427,5919,MALLORY & BUCKROE,MALBU,03,121268570,35466310,0,0,-1,12126857,3546631,2962
-76.246145,36.898981,0653,PHILPOTTS & PARTRIDGE, ,05,121419086,34946459,0,0,-1,12141908.6,3494645.9,499
-76.267427,36.946507,5920,1ST VIEW & RIDGEWELL, ,05,121352780,35117970,0,0,-1,12135278,3511797,2963
-76.248847,36.898737,0654,PHILPOTTS & PIERCE, ,05,121411208,34945384,0,0,-1,12141120.8,3494538.4,500
-76.444359,37.003405,5923,NGGRUM WALK IN GATE, ,04,120831357,35313333,0,0,-1,12083135.7,3531333.3,2964
-76.254551,36.901873,0656,WIDGEON & WHITEHORN, ,05,121394260,34956400,0,0,-1,12139426,3495640,501
-76.322648,36.945101,5925,VIRGINIA & PIERSEY, ,05,121191570,35109080,0,0,-1,12119157,3510908,2965
-76.250543,36.902304,0657,WIDGEON & PUGH, ,05,121405940,34958250,0,0,-1,12140594,3495825,502
-76.325528,36.941126,5926,SECOND & ESCORT, ,05,121183490,35094420,0,0,-1,12118349,3509442,2966
-76.247453,36.90233,0658,WIDGEON & THAXTON, ,05,121414970,34958560,0,0,-1,12141497,3495856,503
-76.429022,37.050006,7866,BIG BETHEL & RADFORD,BETBU,03,120872410,35483940,0,0,-1,12087241,3548394,2967
-76.244938,36.902367,0659,WIDGEON & MINNIE, ,05,121422320,34958870,0,0,-1,12142232,3495887,504
-76.310679,36.947692,8851,GILBERT & FARRAGUT 2,GILFA,05,121226320,35119320,-1,0,-1,12122632,3511932,2968
-76.242883,36.904512,0660,SEWELLS POINT & KITTREL, ,05,121428140,34966820,0,0,-1,12142814,3496682,505
-76.299387,36.944374,8858,BELLINGER & THIRD, ,05,121259590,35108010,0,0,-1,12125959,3510801,2969
-76.243856,36.906652,0661,SEWELLS POINT & KANE, ,05,121425110,34974540,0,0,-1,12142511,3497454,506
-76.296243,36.94454,8859,BELLINGER & FOURTH,BELLI4,05,121268760,35108830,-1,0,-1,12126876,3510883,2970
-76.316549,36.947466,8863,GILBERT & BACON,GILBAC,05,121209190,35118100,0,0,-1,12120919,3511810,2971
-76.2447,36.908286,0662,SEWELLS POINT & AVENUE E, ,05,121422500,34980430,0,0,-1,12142250,3498043,507
-76.319116,36.947351,8864,GILBERT & MARYLAND,GILMY,05,121201700,35117510,0,0,-1,12120170,3511751,2972
-76.246287,36.911386,0663,SEWELLS POINT & AVENUE H, ,05,121417593,34991601,0,0,-1,12141759.3,3499160.1,508
-76.323191,36.951234,8865,VIRGINIA & DILLINGHAM,VADIL,05,121189470,35131370,0,0,-1,12118947,3513137,2973
-76.247758,36.913257,0664,SEWELLS POINT & AVENUE I, ,05,121413130,34998310,0,0,-1,12141313,3499831,509
-76.3244,36.945847,8866,MORRIS & VIRGINIA, ,05,121186390,35111680,0,0,-1,12118639,3511168,2974
-76.247117,36.912481,0665,SEWELLS POINT & AVENUE I, ,05,121415070,34995530,0,0,-1,12141507,3499553,510
-76.245751,36.910087,0666,SEWELLS POINT & DENISON, ,05,121419270,34986910,0,0,-1,12141927,3498691,511
-76.325188,36.937117,9250,SECOND & B,B AVE,05,121184820,35079850,0,0,-1,12118482,3507985,2976
-76.24461,36.907861,0667,SEWELLS POINT & AVENUE E, ,05,121422800,34978890,0,0,-1,12142280,3497889,512
-76.332939,37.025219,9387,SETTLERS LANDING & HAMPTON HARBOR, ,03,121154810,35400010,0,0,-1,12115481,3540001,2977
-76.24351,36.905744,0668,SEWELLS POINT & KENNEDY, ,05,121426200,34971260,0,0,-1,12142620,3497126,513
-76.435144,37.015553,9498,74TH & MARSHALL, ,04,120857290,35358140,0,0,-1,12085729,3535814,2978
-76.243,36.904492,0669,SEWELLS POINT & KITTRELL, ,05,121427800,34966740,0,0,-1,12142780,3496674,514
-76.416632,36.998268,9499,44TH & ROANOKE, ,04,120912716,35296411,0,0,-1,12091271.6,3529641.1,2979
-76.244716,36.902468,0670,WIDGEON & MINNIE, ,05,121422960,34959250,0,0,-1,12142296,3495925,515
-76.212587,36.841546,9558,MILITARY HWY STATION (CURLEW & CORPORATE),MIL ST,05,121522250,34739770,0,0,-1,12152225,3473977,2982
-76.247225,36.902425,0671,WIDGEON & THAXTON, ,05,121415630,34958920,0,0,-1,12141563,3495892,516
-76.279858,36.944897,9803,BELLINGER & 5TH,BELLI5,05,121316600,35111250,0,0,-1,12131660,3511125,2983
-76.250544,36.902401,0672,WIDGEON & PUGH, ,05,121405930,34958602,0,0,-1,12140593,3495860.2,517
-76.394385,37.003163,W0002,GREENBRIAR & SHELL,GRESHE,03,120977270,35315670,0,0,-1,12097727,3531567,2984
-76.254532,36.901969,0673,WIDGEON & WHITEHORN, ,05,121394310,34956750,0,0,-1,12139431,3495675,518
-76.406694,37.014254,W0004,REGIONAL & 58TH,ARC,03,120940440,35355240,0,0,-1,12094044,3535524,2985
-76.241318,36.897063,0675,SEWELLS POINT & QUAIL, ,05,121433364,34939817,0,0,-1,12143336.4,3493981.7,519
-76.394499,37.003105,W0009,GREENBRIAR & SHELL,GRESHE,03,120976940,35315450,0,0,-1,12097694,3531545,2986
-76.239043,36.893025,0676,SEWELLS POINT & GREENWOOD, ,05,121440366,34925279,0,0,-1,12144036.6,3492527.9,520
-76.238374,36.889074,0677,SEWELLS POINT & CHESAPEAKE,CHSNV,05,121442667,34910945,0,0,-1,12144266.7,3491094.5,521
-76.237358,36.887597,0678,SEWELLS POINT & HAMPSHIRE, ,05,121445765,34905639,0,0,-1,12144576.5,3490563.9,522
-76.235412,36.884863,0679,SEWELLS POINT & TEXAS, ,05,121451693,34895824,0,0,-1,12145169.3,3489582.4,523
-76.234749,36.88392,0680,SEWELLS POINT & WINDERMERE, ,05,121453715,34892438,0,0,-1,12145371.5,3489243.8,524
-76.233911,36.881493,0681,SEWELLS POINT & KENNEBECK, ,05,121456378,34883663,0,0,-1,12145637.8,3488366.3,525
-76.233072,36.876682,0682,SEWELLS POINT & ATTERBURY, ,05,121459250,34866210,0,0,-1,12145925,3486621,526
-76.232844,36.875293,0683,SEWELLS POINT & WOOLSEY, ,05,121460040,34861170,0,0,-1,12146004,3486117,527
-76.233432,36.869114,0684,AZALEA GARDEN & EARLY, ,05,121458860,34838640,0,0,-1,12145886,3483864,528
-76.235287,36.866059,0685,AZALEA GARDEN & PRINCESS ANNE,AZALE,05,121453700,34827390,0,0,-1,12145370,3482739,529
-76.233783,36.861173,0686,AZALEA GARDEN & VILLAGE, ,05,121458527,34809712,0,0,-1,12145852.7,3480971.2,530
-76.232559,36.856437,0687,AZALEA GARDEN & VIRGINIA BEACH, ,05,121462520,34792560,0,0,-1,12146252,3479256,531
-76.233766,36.85576,0688,VIRGINIA BEACH & AZALEA GARDEN 2, ,05,121459050,34790010,-1,-1,-1,12145905,3479001,532
-76.236557,36.855264,0689,VIRGINIA BEACH & KINGWOOD, ,05,121450930,34788010,0,0,-1,12145093,3478801,533
-76.239604,36.854672,0690,VIRGINIA BEACH & INGLESIDE,INGVB,05,121442070,34785640,-1,-1,-1,12144207,3478564,534
-76.238027,36.849903,0691,GATLING & WAKEFIELD, ,05,121447097,34768394,0,0,-1,12144709.7,3476839.4,535
-76.24785,36.851846,0692,BALLENTINE & CONNECTOR,CORBAL,05,121418194,34774779,0,0,-1,12141819.4,3477477.9,536
-76.281204,36.967211,0693,OCEAN VIEW & 11TH VIEW, ,05,121310760,35192380,0,0,-1,12131076,3519238,537
-76.284362,36.967263,0694,OCEAN VIEW & 12TH VIEW, ,05,121301530,35192350,0,0,-1,12130153,3519235,538
-76.28985,36.967224,0695,OCEAN VIEW & RICHVIEW, ,05,121285505,35191833,0,0,-1,12128550.5,3519183.3,539
-76.293526,36.967207,0696,OCEAN VIEW & 15TH VIEW, ,05,121274770,35191520,0,0,-1,12127477,3519152,540
-76.256282,36.842606,0698,KIMBALL & NORCHESTER, ,05,121394330,34740560,0,0,-1,12139433,3474056,541
-76.257656,36.842816,0699,KIMBALL & MAJESTIC, ,05,121390292,34741228,0,0,-1,12139029.2,3474122.8,542
-76.260675,36.843204,0700,KIMBALL & FORBES, ,05,121381427,34742429,0,0,-1,12138142.7,3474242.9,543
-76.242771,36.902411,0702,WIDGEON & GREGORY, ,05,121428650,34959180,-1,0,-1,12142865,3495918,544
-76.249414,36.850233,0703,CORPREW & BALLENTINE,CORBAL,05,121413760,34768800,0,0,-1,12141376,3476880,545
-76.253121,36.850653,0704,CORPREW & MERRIMAC, ,05,121402880,34770070,0,0,-1,12140288,3477007,546
-76.255502,36.850608,0705,CORPREW & NORCHESTER, ,05,121395920,34769740,0,0,-1,12139592,3476974,547
-76.257681,36.850556,0706,CORPREW & MAJESTIC, ,05,121389550,34769400,0,0,-1,12138955,3476940,548
-76.258905,36.850539,0707,CORPREW & OAKLAWN, ,05,121385970,34769250,0,0,-1,12138597,3476925,549
-76.263683,36.850572,0709,CORPREW & COVENANT, ,05,121371990,34769040,0,0,-1,12137199,3476904,550
-76.268203,36.849246,0711,PARK & BOND, ,05,121358882,34763901,0,0,-1,12135888.2,3476390.1,551
-76.269374,36.84793,0712,PARK & OLNEY,NSU ST,05,121355570,34759030,0,0,-1,12135557,3475903,552
-76.271385,36.8471,0713,BRAMBLETON & MARSHALL,NSU ST,05,121349760,34755870,-1,-1,-1,12134976,3475587,553
-76.236527,36.886429,0717,SEWELLS POINT & NORVELLA, ,05,121448298,34901446,0,0,-1,12144829.8,3490144.6,554
-76.276046,36.855447,0718,CHAPEL & VIRGINIA BEACH, ,05,121335410,34785930,0,0,-1,12133541,3478593,555
-76.256696,36.958197,0719,OCEAN VIEW & MASON CREEK, ,05,121383120,35161260,0,0,-1,12138312,3516126,556
-76.296099,36.859555,0720,COLONIAL & BOISSEVAIN, ,05,121276404,34799508,0,0,-1,12127640.4,3479950.8,557
-76.294505,36.862789,0721,COLONIAL & GRAYDON, ,05,121280791,34811385,0,0,-1,12128079.1,3481138.5,558
-76.293992,36.863772,0722,COLONIAL & PRINCESS ANNE, ,05,121282210,34815000,0,0,-1,12128221,3481500,559
-76.292795,36.866563,0724,COLONIAL & SPOTSWOOD, ,05,121285472,34825242,0,0,-1,12128547.2,3482524.2,560
-76.292498,36.867244,0725,COLONIAL & WASHINGTON, ,05,121286283,34827739,0,0,-1,12128628.3,3482773.9,561
-76.290427,36.872124,0726,COLONIAL & 25TH, ,05,121291923,34845644,0,0,-1,12129192.3,3484564.4,562
-76.289816,36.873533,0727,COLONIAL & 27TH, ,05,121293589,34850815,0,0,-1,12129358.9,3485081.5,563
-76.289164,36.87493,0728,COLONIAL & 29TH, ,05,121295378,34855945,0,0,-1,12129537.8,3485594.5,564
-76.288842,36.875613,0729,COLONIAL & 30TH, ,05,121296262,34858452,0,0,-1,12129626.2,3485845.2,565
-76.288516,36.876287,0730,COLONIAL & 31ST, ,05,121297157,34860929,0,0,-1,12129715.7,3486092.9,566
-76.288459,36.8781,0731,COLONIAL & 35TH, ,05,121297170,34867530,0,0,-1,12129717,3486753,567
-76.290476,36.879414,0732,NEWPORT & 37TH, ,05,121291159,34872176,0,0,-1,12129115.9,3487217.6,568
-76.290136,36.880645,0733,NEWPORT & GEORGIA, ,05,121292049,34876680,0,0,-1,12129204.9,3487668,569
-76.289639,36.882139,0734,NEWPORT & VIRGINIA, ,05,121293373,34882151,0,0,-1,12129337.3,3488215.1,570
-76.28911,36.883596,0735,NEWPORT & PENNSYLVANIA, ,05,121294797,34887491,0,0,-1,12129479.7,3488749.1,571
-76.288572,36.88533,0736,NEWPORT & NEW JERSEY, ,05,121296221,34893838,0,0,-1,12129622.1,3489383.8,572
-76.288074,36.886576,0737,NEWPORT & CONNECTICUT, ,05,121297571,34898409,0,0,-1,12129757.1,3489840.9,573
-76.288242,36.886811,0738,NEWPORT & CONNECTICUT,NPORT,05,121297060,34899250,0,0,-1,12129706,3489925,574
-76.288747,36.885328,0739,NEWPORT & NEW JERSEY, ,05,121295710,34893820,0,0,-1,12129571,3489382,575
-76.289249,36.883821,0741,NEWPORT & PENNSYLVANIA, ,05,121294370,34888300,0,0,-1,12129437,3488830,576
-76.2895,36.883095,0742,NEWPORT & MARYLAND, ,05,121293700,34885640,0,0,-1,12129370,3488564,577
-76.289751,36.882344,0743,NEWPORT & VIRGINIA, ,05,121293030,34882890,0,0,-1,12129303,3488289,578
-76.290266,36.880862,0744,NEWPORT & GEORGIA, ,05,121291650,34877460,0,0,-1,12129165,3487746,579
-76.290609,36.879638,0745,NEWPORT & 37TH, ,05,121290750,34872980,0,0,-1,12129075,3487298,580
-76.290505,36.878185,0747,NEWPORT & 35TH,35NEW,05,121291180,34867700,0,0,-1,12129118,3486770,581
-76.288636,36.878133,0748,35TH & COLONIAL, ,05,121296650,34867640,-1,-1,-1,12129665,3486764,582
-76.288624,36.876521,0749,COLONIAL & 31ST, ,05,121296820,34861770,0,0,-1,12129682,3486177,583
-76.289121,36.875436,0750,COLONIAL & 30TH, ,05,121295460,34857790,0,0,-1,12129546,3485779,584
-76.290197,36.873036,0751,COLONIAL & 26TH, ,05,121292520,34848980,0,0,-1,12129252,3484898,585
-76.290518,36.872336,0752,COLONIAL & 25TH, ,05,121291640,34846410,0,0,-1,12129164,3484641,586
-76.292144,36.868644,0753,COLONIAL & 21ST,COL21,05,121287200,34832860,-1,-1,-1,12128720,3483286,587
-76.292939,36.866802,0754,COLONIAL & SPOTSWOOD, ,05,121285030,34826100,0,0,-1,12128503,3482610,588
-76.294225,36.863686,0755,COLONIAL & PRINCESS ANNE, ,05,121281534,34814671,-1,0,-1,12128153.4,3481467.1,589
-76.296153,36.859771,0756,COLONIAL & BOISSEVAIN, ,05,121276230,34800290,0,0,-1,12127623,3480029,590
-76.290168,36.872838,0757,COLONIAL & 26TH, ,05,121292620,34848260,0,0,-1,12129262,3484826,591
-76.259198,36.831244,0758,INDIAN RIVER & OAKWOOD, ,05,121386780,34699000,0,0,-1,12138678,3469900,592
-76.239204,36.894094,0759,SEWELLS POINT & STRAND, ,05,121439802,34929158,0,0,-1,12143980.2,3492915.8,593
-76.253972,36.830207,0761,INDIAN RIVER & FORD,FORD1,05,121402161,34695591,0,0,-1,12140216.1,3469559.1,594
-76.239447,36.824379,0762,INDIAN RIVER & SAINT LAWRENCE, ,02,121445170,34675390,0,0,-1,12144517,3467539,595
-76.231534,36.822113,0763,INDIAN RIVER & HAZEL, ,02,121468520,34667701,0,0,-1,12146852,3466770.1,596
-76.225752,36.820472,0764,INDIAN RIVER & SPARROW,INDM1,02,121485586,34662133,0,0,-1,12148558.6,3466213.3,597
-76.216629,36.817819,0765,INDIAN RIVER & LELAND, ,08,121512514,34653120,0,0,-1,12151251.4,3465312,598
-76.215775,36.815357,0766,MILITARY & INDIAN RIVER,MIIND,08,121515230,34644220,0,0,-1,12151523,3464422,599
-76.218052,36.808862,0767,AUBURN & MILITARY, ,08,121509140,34620420,0,0,-1,12150914,3462042,600
-76.216076,36.807747,0768,AUBURN & COLLEGE PARK, ,08,121515020,34616500,0,0,-1,12151502,3461650,601
-76.209114,36.810545,0769,PROVIDENCE & AMHERST, ,08,121535150,34627180,0,0,-1,12153515,3462718,602
-76.233898,36.882357,0770,SEWELLS POINT & ELMHURST, ,05,121456340,34886810,0,0,-1,12145634,3488681,603
-76.235801,36.885671,0771,SEWELLS POINT & BANKHEAD, ,05,121450487,34898737,0,0,-1,12145048.7,3489873.7,604
-76.236787,36.887064,0772,SEWELLS POINT & NORVELLA, ,05,121447481,34903738,0,0,-1,12144748.1,3490373.8,605
-76.184676,36.802166,0773,INDIAN RIVER & CHURCH, ,08,121607419,34598425,0,0,-1,12160741.9,3459842.5,606
-76.239015,36.893884,0774,SEWELLS POINT & STRAND, ,05,121440373,34928407,0,0,-1,12144037.3,3492840.7,607
-76.177969,36.801284,0775,KEMPSRIVER & FORDHAM,KRIVFD,08,121627130,34595700,0,0,-1,12162713,3459570,608
-76.173458,36.7962,0776,INDIAN RIVER & KEMPSVILLE,KEIND,08,121640790,34577520,0,0,-1,12164079,3457752,609
-76.163922,36.792233,0778,INDIAN LAKES & HALIFAX, ,08,121669060,34563770,0,0,-1,12166906,3456377,610
-76.162738,36.787544,0779,INDIAN RIVER & STOCKTON, ,08,121672950,34546790,0,0,-1,12167295,3454679,611
-76.156739,36.785343,0780,LYNNHAVEN & THAMESFORD, ,08,121690711,34539215,0,0,-1,12169071.1,3453921.5,612
-76.149889,36.786559,0781,LYNNHAVEN & PLEASANT VALLEY, ,08,121710653,34544139,0,0,-1,12171065.3,3454413.9,613
-76.145805,36.787368,0782,LYNNHAVEN & QUARTER,LYNQUA,08,121722538,34547380,0,0,-1,12172253.8,3454738,614
-76.135515,36.788377,0783,LYNNHAVEN & ROUNDHILL, ,08,121752569,34551807,0,0,-1,12175256.9,3455180.7,615
-76.127907,36.78897,0784,LYNNHAVEN & GREY FRIARS CHASE, ,08,121774786,34554525,0,0,-1,12177478.6,3455452.5,616
-76.119083,36.792964,0785,LYNNHAVEN & PRINCESS ANNE,PRNLYN,08,121800251,34569712,0,0,-1,12180025.1,3456971.2,617
-76.117202,36.794902,0786,LYNNHAVEN & WOODBRIDGE, ,08,121805579,34576905,0,0,-1,12180557.9,3457690.5,618
-76.11146,36.795529,0787,LYNNHAVEN & RIVERSIDE, ,08,121822330,34579610,0,0,-1,12182233,3457961,619
-76.10769,36.789207,0788,BUCKNER & RICA, ,08,121833950,34556880,0,0,-1,12183395,3455688,620
-76.101322,36.787376,0789,TCC VIRGINIA BEACH,TCC,08,121852760,34550690,-1,0,-1,12185276,3455069,621
-76.096892,36.785643,0790,MICHAEL LA BOUVE & FACULTY, ,08,121865890,34544710,0,0,-1,12186589,3454471,622
-76.09627,36.784984,0791,FACULTY & MICHAEL LA BOUVE, ,08,121867770,34542360,0,0,-1,12186777,3454236,623
-76.107717,36.789524,0792,BUCKNER & RICA, ,08,121833840,34558030,0,0,-1,12183384,3455803,624
-76.115381,36.796094,0793,LYNNHAVEN & LONGWOOD, ,08,121810800,34581377,0,0,-1,12181080,3458137.7,625
-76.117274,36.79521,0794,LYNNHAVEN & DAHLIA, ,08,121805340,34578020,0,0,-1,12180534,3457802,626
-76.11903,36.793471,0795,LYNNHAVEN & PRINCESS ANNE,PRNLYN,08,121800360,34571560,0,0,-1,12180036,3457156,627
-76.128706,36.789156,0796,LYNNHAVEN & PISSARRO, ,08,121772430,34555140,0,0,-1,12177243,3455514,628
-76.135245,36.78862,0797,LYNNHAVEN & ROUNDHILL, ,08,121753337,34552710,0,0,-1,12175333.7,3455271,629
-76.146075,36.787535,0798,LYNNHAVEN & QUARTER,LYNQUA,08,121721730,34547970,0,0,-1,12172173,3454797,630
-76.151628,36.786484,0799,LYNNHAVEN & PLEASANT VALLEY, ,08,121705570,34543740,0,0,-1,12170557,3454374,631
-76.157448,36.785516,0800,LYNNHAVEN & BRIDLE CREEK, ,08,121688620,34539790,0,0,-1,12168862,3453979,632
-76.162889,36.788053,0801,INDIAN RIVER & WESTHAVEN, ,08,121672460,34548630,0,0,-1,12167246,3454863,633
-76.163709,36.792388,0802,INDIAN LAKES & HALIFAX, ,08,121669670,34564350,0,0,-1,12166967,3456435,634
-76.178023,36.801513,0803,KEMPSRIVER & FORDHAM,KRIVFD,08,121626950,34596530,0,0,-1,12162695,3459653,635
-76.182066,36.801148,0804,INDIAN RIVER & THOMPKINS, ,08,121615150,34594910,0,0,-1,12161515,3459491,636
-76.18385,36.802022,0805,INDIAN RIVER & FENTON, ,08,121609850,34597960,0,0,-1,12160985,3459796,637
-76.185901,36.802988,0806,INDIAN RIVER & GENERAL, ,08,121603760,34601330,0,0,-1,12160376,3460133,638
-76.191237,36.805475,0807,INDIAN RIVER & STRICKLAND, ,08,121587920,34610000,0,0,-1,12158792,3461000,639
-76.20096,36.810243,0808,INDIAN RIVER & REON, ,08,121559040,34626660,0,0,-1,12155904,3462666,640
-76.209446,36.810637,0809,PROVIDENCE & BLAKELY, ,08,121534170,34627490,0,0,-1,12153417,3462749,641
-76.217563,36.808652,0810,AUBURN & MILITARY, ,08,121510590,34619690,0,0,-1,12151059,3461969,642
-76.218421,36.81021,0811,MILITARY & AUBURN,MILI1,08,121507940,34625300,0,0,-1,12150794,3462530,643
-76.215524,36.815077,0812,MILITARY & INDIAN RIVER,MIIND,08,121515990,34643220,0,0,-1,12151599,3464322,644
-76.216957,36.818226,0813,INDIAN RIVER & LELAND,MIIND,08,121511520,34654580,0,0,-1,12151152,3465458,645
-76.22521,36.820598,0814,INDIAN RIVER & JUSTIS,INDM1,02,121487160,34662630,0,0,-1,12148716,3466263,646
-76.231281,36.822361,0815,INDIAN RIVER & HAZEL, ,02,121469240,34668620,0,0,-1,12146924,3466862,647
-76.239835,36.824765,0816,INDIAN RIVER & SAINT LAWRENCE, ,02,121444000,34676770,0,0,-1,12144400,3467677,648
-76.244095,36.826529,0817,INDIAN RIVER & KEMP, ,02,121431380,34682890,0,0,-1,12143138,3468289,649
-76.266414,36.828326,0818,WILSON & CYPRESS, ,05,121365920,34687880,0,0,-1,12136592,3468788,650
-76.267851,36.826277,0819,WILSON & MANSON, ,05,121361890,34680320,0,0,-1,12136189,3468032,651
-76.199253,36.810618,0820,INDIAN RIVER P&R LOT,IR28,08,121564002,34628145,0,0,-1,12156400.2,3462814.5,652
-76.247776,36.898846,0822,PHILPOTTS & DEVONSHIRE, ,05,121414328,34945856,0,0,-1,12141432.8,3494585.6,653
-76.270881,36.846678,0825,BRAMBLETON & PARK,NSU ST,05,121351270,34754370,-1,-1,-1,12135127,3475437,654
-76.261673,36.830546,0826,CAMPOSTELLA & INDIAN RIVER, ,05,121379600,34696290,0,0,-1,12137960,3469629,655
-76.262477,36.827949,0827,MELON & CAMPOSTELLA, ,05,121377470,34686780,0,0,-1,12137747,3468678,656
-76.263729,36.826528,0828,MELON & CYPRESS, ,05,121373930,34681520,0,0,-1,12137393,3468152,657
-76.265229,36.824435,0829,MELON & BERKLEY,MELBR,05,121369720,34673800,0,0,-1,12136972,3467380,658
-76.249426,36.811908,0831,STALHAM & FIRESIDE,FISTL,02,121417050,34629300,0,0,-1,12141705,3462930,659
-76.256072,36.807966,0832,CAMPOSTELLA & VICKER, ,02,121397940,34614490,0,0,-1,12139794,3461449,660
-76.251905,36.817631,0833,WINGFIELD & BERKLEY, ,02,121409300,34649960,0,0,-1,12140930,3464996,661
-76.248768,36.815497,0834,BORDER & BERKLEY, ,02,121418664,34642412,0,0,-1,12141866.4,3464241.2,662
-76.250235,36.759948,0835,BATTLEFIELD & ESSEX (mdblk), ,02,121419190,34440120,0,0,-1,12141919,3444012,663
-76.248569,36.756026,0836,BATTLEFIELD & GIBSON, ,02,121424410,34425960,0,0,-1,12142441,3442596,664
