OBJECTID,UNITID,UNITID2,COMPKEY,UNITTYPE,MOS_ID,NAME,ADDRESS,COMMENTS,FEATURE_TO,FEATURE_FR,COMPTYPE,MAINCOMP1,MAINCOMP2,DITCH_LENGTH,MAINT_ZONE,MAP_NO,HUC,BASE_WID,CHAN_WID,BANK_HT,REC_WATER,COMMENTS2,CATEGORY
1847,S0065,S0067,773138,MOS,MK13-02,Seaboard Road to Princess Anne Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K13,AS14,0,0,0,,,
2862,3358-0677-R,3358-3357-R,1283722,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J03,CB25,2,2,2,,,
3659,75796,75798,1963425,DITCH, ,EAGLES NEST, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J14,AS14,0,0,0,,,
1848,S0068,S0073,773160,MOS,ML13-04,Ashville Park, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L13,AS18,0,0,0,,,
2863,8020,8021,1283642,ORD, ,Kentucky Avenue, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F07,CB25,0,0,0,,,
492,0102-5660-R,0102-0496-R,765668,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G12,AS13,0,0,0,,,
3660,75792,75794,1963424,DITCH, ,EAGLES NEST, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J14,AS14,0,0,0,,,
2864,8018,8019,1283636,ORD, ,Whitlow Street, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D10,AS12,0,0,0,,,
1849,S0075,S0073,773161,MOS,ML13-04,Ashville Park, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L13,AS18,0,0,0,,,
3661,75780,75782,1963423,DITCH, ,EAGLES NEST, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J14,AS14,0,0,0,,,
493,0103-0063S-R,0103-0063N-R,766996,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L13,AS18,0,0,0,,,
1850,S0080,S0076,773162,MOS,ML13-03,Flanagans, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L13,AS18,0,0,0,,,
2865,4664-1019-R,4664-S196-R,1283208,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,O14,AS19,0,0,0,,,
3662,75776,75778,1963422,DITCH, ,EAGLES NEST, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J14,AS14,0,0,0,,,
494,0103-0078-L,0103-0402-L,766943,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M13,AS18,6,20,6,,,
1851,S0082,S0080,773163,MOS,ML13-03,Flanagans, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L13,AS18,0,0,0,,,
2866,1131-0013-L,1131-S012-L,1282351,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,CB25,1,1,1,,,
3663,S2150,S2151,1964489,ORD, , ,1255 Princess Anne Road,Across from 1255 along the S PL for 1252 Princess Anne Rd, , ,28,32,32,,,K17,AS20,0,0,0,,,
495,0103-0104-L,0103-0333-L,766969,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M13,AS18,0,0,0,,,
1852,S0090,S0085,773140,ORD,NA,Blackwater to Gibbs I, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H23,AS17,0,0,0,,,
2867,1131-0013-R,1131-S012-R,1282348,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,CB25,1,1,1,,,
3664,0094-3687-R,0249-3687-L,1967122,DITCH, , ,Meighan Dr, , , ,28,32,32,,,D08, ,0.5,1.5,0.5,,,
496,0103-0104-L,0103-0333-L,766969,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M13,AS19,0,0,0,,,
1853,S0091,S0090,773141,ORD,NA,Blackwater to Gibbs I, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H23,AS17,0,0,0,,,
2868,4115-0015-R,4115-0188-R,1282159,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,1,3,1,,,
3665,75015,0094-3687-R,1967127,DITCH, , ,5128 Providence Rd, , , ,28,32,32,,,D09,AS12,1,3,1,,,
497,0103-0104-L,0103-0333-L,766969,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M13,AS18,0,0,0,,,
2869,4115-0015-L,4115-0188-L,1282156,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,1,4,2,,,
1854,S0092,S0094,773142,ORD,MH24-01,Crags I, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H24,AS17,0,0,0,,,
3666,75802,75800,1967348,ORD, ,THAXTON LN,3847 THAXTON LN,CONCRETE CHANNEL FROM FES ABOUT 30 FEET, , ,28,32,32,,,F05,CB25,4,4,2,,,
2870,8014,8015,1282326,MOS, ,Berknor Drive, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L09,AS18,2.5,6,6,,,
498,0103-0104-L,0103-0333-L,766969,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M13,AS18,0,0,0,,,
3667,75806,75804,1967349,ORD, ,WINTHROPE DR,941 WINTHROPE DR,CONCRETE CHANNEL FROM  OUTFALL TO EDGE OF WATER, , ,28,32,32,,,F05,CB25,2,4,2,,,
1855,S0095,S0094,773159,ORD,NA,Crags I, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H24,AS17,0,0,0,,,
2871,5406-1940A-R,5406-1940B-R,1282138,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M08,AO23,1,2,2,,,
499,0103-0104-L,0103-0333-L,766969,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M13,AS18,0,0,0,,,
3668,75808,75810,1968236,DITCH, ,BONNEY RD AT RAYCRAFT DR, , , , ,28,32,32,,,D07, ,3,10,20,,,
1856,S0098,S0096,773143,ORD,NA,Crags II, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H24,AS17,0,0,0,,,
2872,2549-0114-R,K06607-A1,773735,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K06,CB25,1,1,1,,,
3669,75812,75814,765815,DITCH,NA,SHIPPS CORNER ROAD,SKYLARK DR TO SHIPPS CORNER BRIDGE, , , ,28,32,32,,,H10,CB25,0,0,0,,,
500,0103-0104-L,0103-0333-L,766969,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M13,AS18,0,0,0,,,
1857,S0099,S0103,773144,ORD,NA,Crags I,6528 CRAGS CSWY, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G23,AS17,0,0,0,,,
2873,693,694,1275702,ORD,NA,Lakeview,1400 LAKEVIEW DR,EXEMPT BATS,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E04,CB26,3,15,1,,,
3670,456,457,772424,ORD,NA,Air Rail 1,5878 BAYSIDE RD,EXEMPT BATS, , ,28,32,32,,,C03,CB26,4,35,6,,,
501,0103-0104-R,0103-1048-R,766967,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,N12,AS18,0,0,0,,,
1858,S0104,S0108,773145,ORD,NA,Crags I,6356 CRAGS CSWY, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H23,AS17,0,0,0,,,
2874,50084,51376,1263099,MOS,ME08-08A,Gleneagle Drive, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E08,CB25,2,10,4.5,,,
3671,50606,50607,1276127,MOS,ME03-08B,South Oliver,4849 S OLIVER DRIVE, , , ,28,32,32,,,E03,CB26,2,4,2.5,,,
502,0103-0104-R,0103-1048-R,766967,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,N12,AS19,0,0,0,,,
1859,S0112,S0113,773146,ORD,MH21-01,Hungarian IV, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G21,AS16,0,0,0,,,
2875,50086A,50087,1263102,MOS,ME08-08B,Mossycup Drive, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E08,CB25,5,15,6,,,
3672,50604,50605,1276124,MOS,ME03-08A,Joslin,5025 JOSLIN ST,Private - Military Housing, , ,28,32,32,,,E03,CB26,2,6,3,,,
1860,S0114,S0115,773154,ORD,MH21-01,Hungarian IV, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G21,AS16,0,0,0,,,
503,0103-0104-R,0103-1048-R,766967,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,N12,AS19,0,0,0,,,
2876,50087A,50088,1263106,MOS,ME08-08B,Gleneagle Drive, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E08,CB25,5,15,6,,,
3673,50602,50603,1276121,ORD,ME03-08,South Oliver,4849 S OLIVER DRIVE, , , ,28,32,32,,,E03,CB26,4,10,2,,,
1861,S0118,S0126,773147,DITCH,NA,ROADSIDE INDIAN CREEK COURT,2701 INDIAN CREEK COURT, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H22,AS17,2,4,2,,,
2877,50089,50090,1263114,MOS, ,Firefall, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M11,AS18,0,0,0,,,
504,0103-0104-R,0103-1048-R,766967,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,N12,AS18,0,0,0,,,
3674,50243,50244,1271802,MOS,ME03-06,Church Point,4689 CHURCH POINT PL,EXEMPT BATS, , ,28,32,32,,,E03,CB26,2,5,4,,,
2878,50091,50092,1263155,MOS, ,Cliffwood Drive, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,, ,AS13,0,0,0,,,
1862,S0127,S0124,773155,MOS,MH23-03,Indian Creek Court,2941 INDIAN CREEK ROAD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H23,AS17,2,4,2,,,
505,0103-0104-R,0103-1048-R,766967,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,N12,AS18,0,0,0,,,
3675,51480,51481,1874889,MOS,MK07-08,Sykes,1411 VIRGINIA BEACH BLVD, , , ,28,32,32,,,k07,CB25,4,6,4,,,
2879,50093,50094,1263159,MOS,MH05-01,Downshire,1025 DOWNSHIRE CHASE, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H05,CB25,4,5,1,,,
1863,S0123,S0125,773149,ORD,NA,Indian Creek Court,2700 INDIAN CREEK COURT, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H22,AS17,2,15,6,,,
506,0103-0104-R,0103-1048-R,766967,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,N12,AS18,0,0,0,,,
3676,51484,51483,1874941,MOS,MK07-08A1,Sykes,244 SYKES AVE, , , ,28,32,32,,,K07,CB25,1,4,4,,,
2880,50546,50547,1275817,MOS,MF03-01,Greenwell Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F03,CB25,4,8,2,,,
1864,S0124,S0121,773158,ORD,NA,Indian Creek Court,2700 INDIAN CREEK CT,REGULATORY,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H23,AS17,2,10,6,,,
507,0103-0104-R,0103-1048-R,766967,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,N12,AS18,0,0,0,,,
3677,51482,51483,1874938,MOS,MK07-08A,Sykes,1411 VIRGINIA BEACH BLVD, , , ,28,32,32,,,k07,CB25,4,7,6,,,
2881,50550,50551,1275823,MOS,MF03-01A1, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F03,CB25,2,6,5.5,,,
3678,51398,51399,1824945,MOS,MK23-01A,Hattie,5909 HATTIE ST, , , ,28,32,32,,,K23,AS17,2,4,2,,,
508,0103-0216-R,0103-3308-R,766578,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L12,AS18,0,0,0,,,
1865,0459-5905-L,S0117,773157,DITCH,NA,ROADSIDE INDIAN CREEK COURT,2728 INDIAN CREEK COURT, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H22,AS17,0,0,0,,,
2882,50553,50552,1275826,MOS,MF03-01A2,Greenwell Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F03,CB25,2,8,4,,,
509,0103-0216-R,0103-3308-R,766578,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L12,AS18,0,0,0,,,
3679,51399A,S8111,1824946,MOS,MK23-01A,Hattie,5916 HATTIE ST, , , ,28,32,32,,,K23,AS17,2,4,2,,,
1866,S0126,S0116,773156,ORD,NA,Indian Creek Court,2721 INDIAN CREEK COURT, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H22,AS17,2,10,6,,,
2883,50608,50609,1276340,MOS,MD05-08C, ,BEHIND DIAMOND SPRINGS ELEMENTARY SCHOOL, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D05,CB26,1,5,1.5,,,
3680,S8112,S8110,1824585,MOS,MK23-01B,Hattie,5940 HATTIE ST, , , ,28,32,32,,,K23,AS17,2,4,2,,,
510,0103-0216-R,0103-3308-R,766578,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L12,AS18,0,0,0,,,
1867,S0129,S0128,773148,ORD,MH23-03A,Indian Creek Court,2929 INDAN CREEK ROAD,RUNS BESIDE AND TO ANOTHER DITCH (ID S1027),ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H22,AS17,2,10,6,,,
3681,51029,51027,1717022,MOS,MK23-02A,Lettie,5925 LETTIE RD,EXEMPT BATS, , ,28,32,32,,,K23,AS17,5,6,1,,,
2884,50622,50623,1277079,MOS,MI11-02,Princess Anne Road to Holland Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I12,AS14,0,0,0,,,
511,0103-0333-L,0103-0078-L,766939,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M13,AS18,0,0,0,,,
1868,S1000,S1001,1264059,ORD,NA,Sunstream Parkway, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G10,AS13,0,0,0,,,
3682,51026,51030,1717018,MOS,MK23-02,Lettie,1956 CLIFTON ROAD,EXEMPT BATS, , ,28,32,32,,,K23,AS17,2,4,3,,,
2885,50670,50671,1277191,MOS, ,Forest Glen Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G08,CB25,10,12,2,,,
512,0103-0388-R,0103-4076-R,766999,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L12,AS18,0,0,0,,,
1869,S1001,S1002,1264084,MOS,NA,Sunstream Parkway, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
3683,0399-0089-R,0399-END-R,1274208,DITCH, , , , , , ,28,32,32,,,K22, ,3,3,4,,,
2886,50672,50673,1277194,MOS, ,Bancroft Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G08,CB25,10,12,2,,,
513,0103-0402-L,0103-0089-L,766575,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L12,AS18,0,0,0,,,
1870,S1002,S1003,1264085,MOS,NA,Sunstream Parkway, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
3684,0399-0089-L,75826,1274206,DITCH, , ,FITZTOWN ROAD, , , ,28,32,32,,,K22, ,3,3,4,,,
2887,50674,50675,1277197,MOS, ,Northgate, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G08,CB25,8,14,2,,,
514,0103-0402-L,0103-0089-L,766575,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L12,AS18,0,0,0,,,
1871,S1003,S1004,1264086,MOS,NA,Sunstream Parkway, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
3685,75828,497,2000854,DITCH, , ,5924 FITZTOWN ROAD, , , ,28,32,32,,, , ,0,0,0,,,
2888,50676,50677,1277200,MOS, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G08,CB25,2,6,2,,,
1872,S1004,S1005,1264087,MOS,NA,Sunstream Parkway, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
515,0103-1048-R,0103-0063-R,766942,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M13,AS18,0,0,0,,,
3686,S8127,S8153,773952,ORD,NA,Morris Neck 5429,5429 MORRIS NECK ROAD, , , ,28,32,32,,,K21,AS20,5,10,4,,,
2889,50678,50679,1277203,MOS, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G08,CB25,1,1,1,,,
1873,S1005,S1006,1264088,MOS,NA,Sunstream Parkway, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
516,0103-4076-R,0103-0089-R,767013,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K12,AS18,0,0,0,,,
3687,51001,51002,1284920,MOS,ML24-02,Bonney Bright 1,216 PRINCESS ANNE ROAD,**REGULATORY BEYOND THIS LENGTH**, , ,28,32,32,,,L24,AS17,3,5,2.5,,,
2890,50680,50681,1277206,MOS, ,Forest Trail, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G08,CB25,4,6,2,,,
1874,S1006,S1007,1264089,MOS,NA,Sunstream Parkway, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
517,0104-0104-R,0104-5556-R,1254968,DITCH,NA,SANDPIPER RD,SANDPIPER RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,P15,AS19,0,0,0,,,
3688,50999,51000,1284913,MOS,ML24-01,Bonney Bright 2,161 PRINCESS ANNE ROAD,**REGULATORY BEYOND THIS LENGTH**, , ,28,32,32,,,L24,AS17,8,12,2.5,,,
2891,50682,50683,1277209,MOS, ,Forest Glen Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G08,CB25,6,10,4,,,
1875,S1007,S1008,1264090,MOS,NA,Sunstream Parkway, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
518,0104-END-L,0104-5910-L,1254971,DITCH,NA,SANDPIPER RD,SANDPIPER RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,P15,AS19,0,0,0,,,
3689,51003,51004,1284971,MOS,ML24-03,Pocahontas 6385,6385 POCAHONTAS CLUB ROAD, , , ,28,32,32,,,L24,AS20,3,6,2.5,,,
2892,50683,50677,1852289,MOS, ,Northgate, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G08,CB25,6,11,4,,,
1876,S1008,S1009,1264091,MOS,NA,Sunstream Parkway, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
519,0107-0050-L,0107-2568-L,764613,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,0,0,0,,,
3690,50965A,50965,765716,MOS,MH03-02,Cape Henry 2,2945 CAPE HENRY DRIVE, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H02,CB25,10,20,3,,,
2893,50789,50790,1277797,MOS,MD06-12,De Laura,5069 Holly Farms Dr,EXEMPT BATS,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D06,CB26,6,10,7,,,
1877,S1010,S1011,1264092,MOS,NA,North Star Court, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
520,0107-0087-L,0107-0050-L,765071,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,0,0,0,,,
3691,50966A,50966,765714,MOS,MH03-02,Cape Henry 2,2240 CAPE HENRY DRIVE, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H02,CB25,10,20,3,,,
2894,50818,50819,1278772,MOS,MD08-02A1,Clairmont,524 DOWNEY DRIVE, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D08,JK54,1,6,4,,,
1878,S1011,S1012,1264093,MOS,NA,North Star Court, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
521,0107-0087-L,0107-0050-L,765071,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,0,0,0,,,
3692,50961,50960,765725,MOS,MH03-02,Cape Henry 2,CAPE HENRY DRIVE, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H03,CB25,10,20,3,,,
2895,50832,50833,1281322,MOS,MD08-02A,Clairmont,524 DOWNEY DRIVE, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D08,JK54,2,6,4,,,
1879,S1012,S1013,1264094,MOS,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
522,0107-0087-L,0107-0050-L,765071,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,0,0,0,,,
3693,50959,50959A,1284332,MOS,MH03-02,Cape Henry 2,2217 KLEEN STREET,BEHIND ADDRESS ALONG BIKE PATH,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H03,CB25,10,20,3,,,
2896,8031,8032,1284458,ORD, ,Nanneys Creek Court, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L18,AS20,0,0,0,,,
1880,S1012,S1019,1264095,MOS,NA,North Star Court, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
523,0107-0087-L,0107-0050-L,765071,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,0,0,0,,,
3694,50962A,50962,765723,MOS,MH03-02,Cape Henry 2,3013 CAPE HENRY DRIVE, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H03,CB25,10,20,3,,,
2897,8016,8017,1282298,ORD, ,Vanderbilt Avenue, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M08,AO23,0,0,0,,,
1881,S1015,S1016,1264097,MOS,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
524,0107-0244-L,0107-0460-L,765401,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F03,CB25,2,3.5,2,,,
3695,50963A,50963,765721,MOS,MH03-02,Cape Henry 2,3001 CAPE HENRY DRIVE, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H03,CB25,10,20,3,,,
1882,S1016,S1020,1264098,MOS,NA,North Star Court, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
2898,50261,50262,1275149,MOS,MK06-08,MK06-08,424 N OCEANA,"OUT OF 6"" STORM PIPE",ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K06,CB25,2,4,3,,,
525,0107-0245-L,0107-0244-L,765399,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F03,CB25,2,3.5,2,,,
3696,50964A,50964,765719,MOS,MH03-02,Cape Henry 2,2941 CAPE HENRY DRIVE, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H03,CB25,10,20,3,,,
2899,8027,8029,1284441,ORD, ,Landing,1917 LANDING ROAD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K23,AS17,4,6,3,,,
1883,S1017,S1016,1264099,MOS,NA,North Star Court, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
526,0107-0245-R,0107-0244-R,765392,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F03,CB25,2,3.5,2,,,
3697,51052,51053,1718641,MOS,MI02-01,Cape Henry 1,2245 KENDALL STREET, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I02,CB25,4,6,3,,,
2900,8026,8027,1284437,ORD, ,Landing,1841 LANDING ROAD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K23,AS17,4,6,3,,,
1884,S1019,S1018,1264100,MOS,NA,North Star Court, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
527,0107-0428-L,0107-0080-L,765026,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB25,0,0,0,,,
3698,51054,51055,1718645,MOS,MI02-01,Cape Henry 1,2600 ADMIRAL DRIVE, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I02,CB25,4,6,3,,,
2901,8030,8028,1284440,ORD, ,Landing,1917 LANDING ROAD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K23,AS17,4,6,3,,,
1885,S1020,S1021,1264101,MOS,NA,North Star Court, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
528,0107-0460-L,0107-0721-L,765403,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F03,CB25,2,3.5,2,,,
3699,51055A,51056,1718647,MOS,MI02-01,Cape Henry 1,2225 WAKE FOREST STREET, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I02,CB25,4,6,3,,,
2902,8022,8023,1284400,ORD, ,Malbon, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K15,AS18,0,0,0,,,
1886,S1021,S1022,1264102,MOS,NA,North Star Court, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
529,0107-0594-L,0107-0644-L,765395,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F03,CB25,0,0,0,,,
3700,51058,51058A,1718651,MOS,MI02-01,Cape Henry 1,2241 MAPLE STREET, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I02,CB25,4,6,3,,,
2903,8023,8024,1284403,ORD, ,Malbon, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K15,AS18,0,0,0,,,
