FEATURE_ID, FEATURE_NAME, FEATURE_CLASS, CENSUS_CODE, CENSUS_CLASS_CODE, GSA_CODE, OPM_CODE, STATE_NUMERIC, STATE_ALPHA, COUNTY_SEQUENCE, COUNTY_NUMERIC, COUNTY_NAME, PRIMARY_LATITUDE, PRIMARY_LONGITUDE, DATE_CREATED, DATE_EDITED
1477251, Davis, Populated Place, 21536, U6, , , 51, VA, 1, 163, Rockbridge, 37.9187433, -79.2636444, 09/28/1979, 
1477252, DeJarnette, Populated Place, 21968, U6, , , 51, VA, 1, 033, Caroline, 37.9993025, -77.3208127, 09/28/1979, 
1477253, Deatonville, Populated Place, 21680, U6, , , 51, VA, 1, 007, Amelia, 37.3282077, -78.168331, 09/28/1979, 
1477254, Delhart, Populated Place, 22004, U6, , , 51, VA, 1, 077, Grayson, 36.5815181, -80.9850794, 09/28/1979, 
1477255, Delila, Populated Place, 22008, U6, , , 51, VA, 1, 083, Halifax, 36.5843058, -79.1402933, 09/28/1979, 
1477256, Delk Crossroads, Populated Place, 22012, U6, , , 51, VA, 1, 181, Surry, 37.0443159, -76.7919039, 09/28/1979, 
1477257, Denniston, Populated Place, 22192, U6, , , 51, VA, 1, 083, Halifax, 36.5706954, -78.9397325, 09/28/1979, 
1477259, Desha, Populated Place, 22240, U6, , , 51, VA, 1, 057, Essex, 37.9156922, -76.9202442, 09/28/1979, 
1477260, Deskins, Populated Place, 22272, U6, , , 51, VA, 1, 027, Buchanan, 37.1814995, -82.0773544, 09/28/1979, 
1477261, Diamond Hill, Populated Place, 22390, U6, , , 51, VA, 1, 019, Bedford, 37.1918081, -79.6875327, 09/28/1979, 
1477262, Diamond Hill, Populated Place, 22393, U6, , , 51, VA, 1, 031, Campbell, 37.2009773, -79.0450189, 09/28/1979, 
1477263, Dickinson, Populated Place, 22455, U6, , , 51, VA, 1, 067, Franklin, 36.9204187, -79.7069752, 09/28/1979, 
1477264, Diggs, Populated Place, 22480, U6, 0747, 510747115, 51, VA, 1, 115, Mathews, 37.4370792, -76.2682741, 09/28/1979, 
1477265, Dillons Mill, Populated Place, 22555, U6, , , 51, VA, 1, 067, Franklin, 37.0762487, -80.0392038, 09/28/1979, 
1477267, Doles Crossroads, Populated Place, 22855, U6, , , 51, VA, 1, 175, Southampton, 36.8601501, -76.9044047, 09/28/1979, 
1477268, Dolphin, Populated Place, 22864, U6, 0758, 510758025, 51, VA, 1, 025, Brunswick, 36.8293147, -77.7869373, 09/28/1979, 
1477269, Dongola, Populated Place, 22936, U6, , , 51, VA, 1, 109, Louisa, 37.7684779, -77.8388832, 09/28/1979, 
1477271, Dorton Fort, Populated Place, 23105, U6, , , 51, VA, 1, 169, Scott, 36.7351008, -82.4348718, 09/28/1979, 
1477272, Dory, Populated Place, 23110, U6, , , 51, VA, 1, 175, Southampton, 36.8612614, -77.0460741, 09/28/1979, 
1477273, Doylesville, Populated Place, 23328, U6, , , 51, VA, 1, 003, Albemarle, 38.1506896, -78.6677968, 09/28/1979, 
1477274, Drapersville, Populated Place, 23420, U6, , , 51, VA, 1, 117, Mecklenburg, 36.7915312, -78.3413864, 09/28/1979, 
1477275, Drenn, Populated Place, 23430, U6, , , 51, VA, 1, 035, Carroll, 36.6195739, -80.7781274, 09/28/1979, 
1477276, Dry Pond, Populated Place, 23620, U6, , , 51, VA, 1, 141, Patrick, 36.5834702, -80.344501, 09/28/1979, 
1477277, Dryburg, Populated Place, 23568, U6, , , 51, VA, 1, 083, Halifax, 36.7312497, -78.7216718, 09/28/1979, 
1477278, Duane, Populated Place, 23632, U6, , , 51, VA, 1, 101, King William, 37.8665278, -77.2466443, 09/28/1979, 
1477279, Duane Fork, Populated Place, 23640, U6, , , 51, VA, 1, 101, King William, 37.8743054, -77.2305327, 09/28/1979, 
1477280, Dudie, Populated Place, 23655, U6, , , 51, VA, 1, 061, Fauquier, 38.745117, -77.8841612, 09/28/1979, 
1477281, Dudley, Populated Place, 23664, U6, , , 51, VA, 1, 083, Halifax, 36.8031938, -78.9102883, 09/28/1979, 
1477282, Dugwell, Populated Place, 23705, U6, , , 51, VA, 1, 067, Franklin, 37.0401392, -79.9589238, 09/28/1979, 
1477283, Duncan, Populated Place, 23815, U6, , , 51, VA, 1, 063, Floyd, 36.9120757, -80.4897806, 09/28/1979, 
1477284, Dundas, Populated Place, 23888, U6, 0815, 510815111, 51, VA, 1, 111, Lunenburg, 36.9148705, -78.0216678, 09/28/1979, 
1477285, Dundee, Populated Place, 23904, U6, , , 51, VA, 1, 143, Pittsylvania, 36.5915274, -79.3758556, 09/28/1979, 
1477287, Dutton, Populated Place, 24080, U6, 0823, 510823073, 51, VA, 1, 073, Gloucester, 37.4979152, -76.4574477, 09/28/1979, 
1477288, East Leake, Populated Place, 24535, U6, , , 51, VA, 1, 075, Goochland, 37.8106996, -77.949441, 09/28/1979, 
1477289, Eastern View, Populated Place, 24425, U6, , , 51, VA, 1, 085, Hanover, 37.6265327, -77.1441396, 09/28/1979, 
1477290, Ebony, Populated Place, 24816, U5, 0844, 510844025, 51, VA, 1, 025, Brunswick, 36.578758, -77.9908262, 09/28/1979, 01/29/2011
1477291, Edgar, Populated Place, 24855, U6, , , 51, VA, 1, 033, Caroline, 37.8531951, -77.2966454, 09/28/1979, 
1477292, Edgerton, Populated Place, 24944, U6, , , 51, VA, 1, 025, Brunswick, 36.7790368, -77.7774916, 09/28/1979, 
1477293, Elam, Populated Place, 25168, U6, , , 51, VA, 1, 147, Prince Edward, 37.2862604, -78.613613, 09/28/1979, 
1477294, Elberon, Populated Place, 25216, U6, 0856, 510856181, 51, VA, 1, 181, Surry, 37.0743163, -76.883572, 09/28/1979, 
1477295, Eldorada, Populated Place, 25220, U6, , , 51, VA, 1, 047, Culpeper, 38.5559566, -78.0583314, 09/28/1979, 
1477297, Elevon, Populated Place, 25248, U6, , , 51, VA, 1, 033, Caroline, 37.9940243, -77.0730283, 09/28/1979, 
1477297, Elevon, Populated Place, 25248, U6, , , 51, VA, 2, 057, Essex, 37.9940243, -77.0730283, 09/28/1979, 
1477298, Elkhorn, Populated Place, 25350, U6, , , 51, VA, 1, 083, Halifax, 36.8645826, -79.1097391, 09/28/1979, 
1477299, Elko, Populated Place, 25376, U6, , , 51, VA, 1, 087, Henrico, 37.4729242, -77.2113635, 09/28/1979, 
1477300, Ellett, Populated Place, 25472, U6, , , 51, VA, 1, 121, Montgomery, 37.1915189, -80.3667149, 09/28/1979, 
1477302, Ellis Fork, Populated Place, 25480, U6, , , 51, VA, 1, 181, Surry, 37.0032059, -76.9005156, 09/28/1979, 
1477303, Ellisville, Populated Place, 25504, U6, , , 51, VA, 1, 109, Louisa, 38.0973597, -77.9944424, 09/28/1979, 
1477304, Elma, Populated Place, 25552, U6, , , 51, VA, 1, 125, Nelson, 37.7537533, -78.7950196, 09/28/1979, 
1477305, Elmo, Populated Place, 25600, U6, , , 51, VA, 1, 083, Halifax, 36.6765266, -79.1222379, 09/28/1979, 
1477306, Endicott, Populated Place, 25824, U6, , , 51, VA, 1, 067, Franklin, 36.8876357, -80.1497662, 09/28/1979, 
1477307, Enfield, Populated Place, 25840, U6, , , 51, VA, 1, 101, King William, 37.7454197, -77.2185873, 09/28/1979, 
1477308, Enonville, Populated Place, 25895, U6, , , 51, VA, 1, 029, Buckingham, 37.4998693, -78.5233357, 09/28/1979, 
1477309, Epworth, Populated Place, 25935, U6, , , 51, VA, 1, 101, King William, 37.7909741, -77.2119206, 09/28/1979, 
1477310, Erica, Populated Place, 25952, U6, , , 51, VA, 1, 193, Westmoreland, 38.1184633, -76.6788488, 09/28/1979, 
1477311, Esnon, Populated Place, 25975, U6, , , 51, VA, 1, 117, Mecklenburg, 36.7556955, -78.4719429, 09/28/1979, 
1477312, Etna Mills, Populated Place, 26096, U6, , , 51, VA, 1, 101, King William, 37.7656972, -77.2658111, 09/28/1979, 
1477313, Eureka, Populated Place, 26176, U6, , , 51, VA, 1, 037, Charlotte, 37.0465383, -78.5527745, 09/28/1979, 
1477314, Fagg, Populated Place, 26448, U6, , , 51, VA, 1, 121, Montgomery, 37.196242, -80.3231019, 09/28/1979, 
1477315, Fairplay, Populated Place, 26908, U6, , , 51, VA, 1, 159, Richmond, 37.8373591, -76.6193999, 09/28/1979, 
1477316, Fairview, Populated Place, 27008, U6, , , 51, VA, 1, 169, Scott, 36.6345377, -82.9023863, 09/28/1979, 
1477317, Fairview, Populated Place, 26944, U5, , , 51, VA, 1, 117, Mecklenburg, 36.8154204, -78.4666641, 09/28/1979, 01/29/2011
1477320, Ferncliff, Populated Place, 27648, U6, , , 51, VA, 1, 109, Louisa, 37.9331967, -78.1100008, 09/28/1979, 
1477321, Fields Crossroads, Populated Place, 27750, U6, , , 51, VA, 1, 081, Greensville, 36.8318159, -77.54915, 09/28/1979, 
1477322, Fieldstown, Populated Place, 27755, U6, , , 51, VA, 1, 007, Amelia, 37.3854278, -77.9472236, 09/28/1979, 
1477323, Figsboro, Populated Place, 27792, U6, , , 51, VA, 1, 089, Henry, 36.7865265, -79.8586481, 09/28/1979, 
1477324, Finneywood, Populated Place, 27904, U6, , , 51, VA, 1, 117, Mecklenburg, 36.875423, -78.4802743, 09/28/1979, 
1477325, Fitzhugh, Populated Place, 27984, U6, , , 51, VA, 1, 025, Brunswick, 36.665704, -77.7641549, 09/28/1979, 
1477326, Five Forks, Populated Place, 28120, U6, , , 51, VA, 1, 141, Patrick, 36.5843038, -80.2783872, 09/28/1979, 
1477327, Five Forks, Populated Place, 28064, U6, , , 51, VA, 1, 083, Halifax, 36.7184714, -78.8600088, 09/28/1979, 
1477328, Five Forks, Populated Place, 28090, U6, , , 51, VA, 1, 111, Lunenburg, 36.8915349, -78.4636074, 09/28/1979, 
1477329, Five Forks, Populated Place, 28032, U6, , , 51, VA, 1, 053, Dinwiddie, 37.1393167, -77.6227685, 09/28/1979, 
1477330, Five Forks, Populated Place, 28128, U6, , , 51, VA, 1, 147, Prince Edward, 37.2382062, -78.5769435, 09/28/1979, 
1477331, Five Forks, Populated Place, 28016, U6, , , 51, VA, 1, 019, Bedford, 37.2818094, -79.517531, 09/28/1979, 
1477332, Five Forks, Populated Place, 28112, U6, , , 51, VA, 1, 125, Nelson, 37.5793092, -78.8586295, 09/28/1979, 
1477333, Flint Hill, Populated Place, 28490, U6, , , 51, VA, 1, 143, Pittsylvania, 36.7954163, -79.4941946, 09/28/1979, 
1477334, Flood, Populated Place, 28505, U6, , , 51, VA, 1, 011, Appomattox, 37.2923691, -78.7336193, 09/28/1979, 
1477335, Formosa, Populated Place, 28960, U6, , , 51, VA, 1, 037, Charlotte, 36.8812537, -78.6555576, 09/28/1979, 
1477337, Four Corners, Populated Place, 29360, U6, , , 51, VA, 1, 059, Fairfax, 38.9303887, -77.2710936, 09/28/1979, 
1477338, Foursquare, Populated Place, 29380, U6, , , 51, VA, 1, 093, Isle of Wight, 36.9643157, -76.6919014, 09/28/1979, 
1477339, Fox, Populated Place, 29408, U6, , , 51, VA, 1, 077, Grayson, 36.6092903, -81.2934313, 09/28/1979, 
1477340, Gargatha, Populated Place, 30384, U5, , , 51, VA, 1, 001, Accomack, 37.8001273, -75.5979836, 09/28/1979, 01/29/2011
1477341, Garysville, Populated Place, 30464, U6, , , 51, VA, 1, 149, Prince George, 37.2498711, -77.157751, 09/28/1979, 
1477342, Gasburg, Populated Place, 30480, U5, 1055, 511055025, 51, VA, 1, 025, Brunswick, 36.5668145, -77.8955452, 09/28/1979, 01/29/2011
1477343, Genito, Populated Place, 30592, U6, , , 51, VA, 1, 145, Powhatan, 37.4620937, -77.8591651, 09/28/1979, 
1477344, Gera, Populated Place, 30780, U6, , , 51, VA, 1, 099, King George, 38.234018, -77.1796997, 09/28/1979, 
1477346, Gether, Populated Place, 30816, U6, 1063, 511063033, 51, VA, 1, 033, Caroline, 37.9162487, -77.2071989, 09/28/1979, 
1477347, Gholsonville, Populated Place, 30864, U6, , , 51, VA, 1, 025, Brunswick, 36.6476471, -77.8952695, 09/28/1979, 
1477348, Gilbert Mill, Populated Place, 30932, U6, , , 51, VA, 1, 141, Patrick, 36.5851372, -80.2447748, 09/28/1979, 
1477349, Gillespie, Populated Place, 30938, U6, , , 51, VA, 1, 019, Bedford, 37.2140329, -79.4322502, 09/28/1979, 
1477350, Gilliamsville, Populated Place, 30955, U6, , , 51, VA, 1, 029, Buckingham, 37.6676453, -78.2600004, 09/28/1979, 
1477353, Gladesboro, Populated Place, 31040, U6, , , 51, VA, 1, 035, Carroll, 36.6859664, -80.6097911, 09/28/1979, 
1477354, Glendale, Populated Place, 31250, U6, , , 51, VA, 1, 087, Henrico, 37.4457024, -77.2330309, 09/28/1979, 
1477355, Glenmore, Populated Place, 31392, U6, , , 51, VA, 1, 029, Buckingham, 37.671533, -78.5900101, 09/28/1979, 
1477356, Glenns, Populated Place, 31408, U6, 1095, 511095073, 51, VA, 1, 073, Gloucester, 37.5656966, -76.6127322, 09/28/1979, 
1477357, Gogginsville, Populated Place, 31670, U6, , , 51, VA, 1, 067, Franklin, 37.0404174, -79.9258675, 09/28/1979, 
1477358, Goldmans Corner, Populated Place, 31760, U6, , , 51, VA, 1, 033, Caroline, 38.1134656, -77.2055331, 09/28/1979, 
1477359, Goldvein, Populated Place, 31776, U6, 1102, 511102061, 51, VA, 1, 061, Fauquier, 38.4490151, -77.655267, 09/28/1979, 
1477360, Good Luck, Populated Place, 31850, U6, , , 51, VA, 1, 103, Lancaster, 37.7437463, -76.3624465, 09/28/1979, 
1477361, Goodall, Populated Place, 31820, U6, , , 51, VA, 1, 085, Hanover, 37.7826433, -77.6369331, 09/28/1979, 
1477362, Goodrich Fork, Populated Place, 31860, U6, , , 51, VA, 1, 181, Surry, 37.0004282, -76.9174602, 09/28/1979, 
1477363, Goodview, Populated Place, 31888, U6, 1108, 511108019, 51, VA, 1, 019, Bedford, 37.2143074, -79.7250338, 09/28/1979, 
1477366, Goshen Cross Road, Populated Place, 31972, U6, , , 51, VA, 1, 085, Hanover, 37.8723633, -77.638877, 09/28/1979, 
1477367, Grady, Populated Place, 32048, U6, , , 51, VA, 1, 143, Pittsylvania, 36.7870824, -79.6372534, 09/28/1979, 
1477368, Gray, Populated Place, 32416, U6, , , 51, VA, 1, 183, Sussex, 36.7968163, -77.3435848, 09/28/1979, 
1477370, Grays Corner, Populated Place, 32424, U6, , , 51, VA, 1, 193, Westmoreland, 38.0237415, -76.6121783, 09/28/1979, 
1477371, Green Plain, Populated Place, 32848, U6, , , 51, VA, 1, 081, Greensville, 36.6968165, -77.4519219, 09/28/1979, 
1477371, Green Plain, Populated Place, 32848, U6, , , 51, VA, 2, 175, Southampton, 36.6968165, -77.4519219, 09/28/1979, 
1477372, Green Pond, Populated Place, 32864, U6, , , 51, VA, 1, 143, Pittsylvania, 36.8812525, -79.5089173, 09/28/1979, 
1477373, Greentown, Populated Place, 32920, U6, , , 51, VA, 1, 025, Brunswick, 36.6876481, -77.7791559, 09/28/1979, 
1477374, Gregory Corner, Populated Place, 33200, U6, , , 51, VA, 1, 117, Mecklenburg, 36.8004203, -78.3644419, 09/28/1979, 
1477375, Grimsleyville, Populated Place, 33344, U6, , , 51, VA, 1, 027, Buchanan, 37.1681678, -81.9028995, 09/28/1979, 
1477376, Grinels, Populated Place, 33385, U6, , , 51, VA, 1, 119, Middlesex, 37.5698573, -76.3582781, 09/28/1979, 
1477377, Grit, Populated Place, 33392, U6, , , 51, VA, 1, 143, Pittsylvania, 37.0762529, -79.2478001, 09/28/1979, 
1477378, Grizzard, Populated Place, 33408, U6, , , 51, VA, 1, 183, Sussex, 36.7265384, -77.4374772, 09/28/1979, 
1477379, Groton Town, Populated Place, 33480, U6, , , 51, VA, 1, 001, Accomack, 37.8665147, -75.5868719, 09/28/1979, 
1477381, Gulvey, Populated Place, 33720, U6, , , 51, VA, 1, 099, King George, 38.242907, -77.0946975, 09/28/1979, 
1477382, Gum, Populated Place, 33724, U6, , , 51, VA, 1, 175, Southampton, 36.635151, -77.0824645, 09/28/1979, 
1477383, Gum Fork, Populated Place, 33728, U6, , , 51, VA, 1, 073, Gloucester, 37.3668095, -76.5705081, 09/28/1979, 
1477385, Hadensville, Populated Place, 33904, U6, 1156, 511156075, 51, VA, 1, 075, Goochland, 37.8254216, -77.9994421, 09/28/1979, 
1477387, Hallieford, Populated Place, 34112, U6, 1161, 511161115, 51, VA, 1, 115, Mathews, 37.493746, -76.3402212, 09/28/1979, 
1477388, Hallsboro, Populated Place, 34144, U6, , , 51, VA, 1, 041, Chesterfield, 37.4884819, -77.725272, 09/28/1979, 
1477389, Hamilton, Populated Place, 34235, U6, , , 51, VA, 1, 053, Dinwiddie, 37.0293163, -77.6052666, 09/28/1979, 
1477391, Hams Ford, Populated Place, 35085, U6, , , 51, VA, 1, 177, Spotsylvania, 38.1223558, -77.5513743, 09/28/1979, 
1477392, Hanovertown, Populated Place, 35185, U6, , , 51, VA, 1, 085, Hanover, 37.697365, -77.2466434, 09/28/1979, 
1477393, Harcum, Populated Place, 35288, U6, , , 51, VA, 1, 073, Gloucester, 37.5184718, -76.5052274, 09/28/1979, 
1477395, Hardware, Populated Place, 35336, U6, , , 51, VA, 1, 065, Fluvanna, 37.7429211, -78.4055617, 09/28/1979, 
1477396, Hardy, Populated Place, 35368, U6, 1185, 511185019, 51, VA, 1, 019, Bedford, 37.2318062, -79.8105908, 09/28/1979, 
1477397, Harman, Populated Place, 35470, U6, , , 51, VA, 1, 185, Tazewell, 37.1598363, -81.7073337, 09/28/1979, 
1477398, Harrisburg, Populated Place, 35600, U6, , , 51, VA, 1, 037, Charlotte, 37.0265329, -78.7477832, 09/28/1979, 
1477399, Hatcher, Populated Place, 35795, U6, , , 51, VA, 1, 049, Cumberland, 37.561815, -78.299165, 09/28/1979, 
1477400, Havelock, Populated Place, 35850, U6, , , 51, VA, 1, 159, Richmond, 38.0206885, -76.8385738, 09/28/1979, 
1477401, Hay Run, Populated Place, 36000, U6, , , 51, VA, 1, 067, Franklin, 36.992084, -79.9464232, 09/28/1979, 
1477402, Haywood, Populated Place, 36056, U6, 1211, 511211113, 51, VA, 1, 113, Madison, 38.4534599, -78.2522247, 09/28/1979, 
1477403, Healys, Populated Place, 36184, U6, , , 51, VA, 1, 119, Middlesex, 37.5729168, -76.5116168, 09/28/1979, 
1477404, Helmet, Populated Place, 36312, U6, , , 51, VA, 1, 097, King and Queen, 37.9165263, -77.1049734, 09/28/1979, 
1477405, Henley Fork, Populated Place, 36372, U6, , , 51, VA, 1, 057, Essex, 37.8856928, -76.8985765, 09/28/1979, 
1477406, Henleys Fork, Populated Place, 36376, U6, , , 51, VA, 1, 097, King and Queen, 37.755697, -76.9905245, 09/28/1979, 
1477407, Henrico, Populated Place, 36400, U6, , , 51, VA, 1, 117, Mecklenburg, 36.5926409, -78.6161132, 09/28/1979, 
1477408, Henry, Populated Place, 36415, U6, , , 51, VA, 1, 183, Sussex, 36.7968162, -77.3927538, 09/28/1979, 
1477409, Hermitage, Populated Place, 36568, U6, , , 51, VA, 1, 015, Augusta, 38.1415223, -78.9141919, 09/28/1979, 
1477410, Hermosa, Populated Place, 36632, U6, , , 51, VA, 1, 083, Halifax, 36.9401392, -79.1214067, 09/28/1979, 
1477410, Hermosa, Populated Place, 36632, U6, , , 51, VA, 2, 143, Pittsylvania, 36.9401392, -79.1214067, 09/28/1979, 
1477411, Hickory Grove, Populated Place, 36770, U6, , , 51, VA, 1, 083, Halifax, 36.9268057, -79.0961281, 09/28/1979, 
1477412, Higgins Crossroads, Populated Place, 36876, U6, , , 51, VA, 1, 035, Carroll, 36.6512398, -80.8145182, 09/28/1979, 
1477413, High Rock, Populated Place, 37075, U6, , , 51, VA, 1, 083, Halifax, 36.7795815, -79.0969602, 09/28/1979, 
1477414, Hilda, Populated Place, 37165, U6, , , 51, VA, 1, 183, Sussex, 36.8204275, -77.3291398, 09/28/1979, 
1477415, Hinesville, Populated Place, 37464, U6, , , 51, VA, 1, 143, Pittsylvania, 36.7018041, -79.5730851, 09/28/1979, 
1477416, Hinnom, Populated Place, 37480, U6, , , 51, VA, 1, 193, Westmoreland, 38.1104087, -76.7369058, 09/28/1979, 
1477417, Hockley, Populated Place, 37608, U6, , , 51, VA, 1, 097, King and Queen, 37.5093111, -76.7313482, 09/28/1979, 
1477418, Hogans Hill, Populated Place, 37695, U6, , , 51, VA, 1, 193, Westmoreland, 37.9937425, -76.6585675, 09/28/1979, 
1477419, Holly Forks, Populated Place, 38000, U6, , , 51, VA, 1, 127, New Kent, 37.468201, -76.783572, 09/28/1979, 
1477420, Hollywood, Populated Place, 38068, U6, , , 51, VA, 1, 143, Pittsylvania, 36.8337509, -79.4961392, 09/28/1979, 
1477422, Homewood, Populated Place, 38270, U6, , , 51, VA, 1, 181, Surry, 37.1918138, -76.6819008, 09/28/1979, 
1477423, Hornets Nest, Populated Place, 38480, U6, , , 51, VA, 1, 073, Gloucester, 37.5031945, -76.5241169, 09/28/1979, 
1477425, Horsey, Populated Place, 38584, U6, , , 51, VA, 1, 001, Accomack, 37.9254021, -75.5585376, 09/28/1979, 
1477426, Howardsville, Populated Place, 38652, U6, , , 51, VA, 1, 107, Loudoun, 39.0378855, -77.8386062, 09/28/1979, 
1477427, Howertons, Populated Place, 38680, U6, 1293, 511293057, 51, VA, 1, 057, Essex, 37.8312498, -76.8899651, 09/28/1979, 
1477428, Howland, Populated Place, 38696, U6, , , 51, VA, 1, 133, Northumberland, 37.8709671, -76.4552287, 09/28/1979, 
1477429, Huddleston, Populated Place, 38760, U6, 1294, 511294019, 51, VA, 1, 019, Bedford, 37.1568109, -79.4744732, 09/28/1979, 
1477430, Huffville, Populated Place, 38840, U6, , , 51, VA, 1, 063, Floyd, 37.0623546, -80.2853226, 09/28/1979, 
1477431, Hunter, Populated Place, 38936, U6, , , 51, VA, 1, 059, Fairfax, 38.9328887, -77.3047058, 09/28/1979, 
1477432, Huske, Populated Place, 39240, U6, , , 51, VA, 1, 183, Sussex, 36.8976498, -77.4185894, 09/28/1979, 
1477433, Indian Neck, Populated Place, 39608, U6, 1306, 511306097, 51, VA, 1, 097, King and Queen, 37.9020821, -77.0333044, 09/28/1979, 
1477434, Indika, Populated Place, 39768, U6, , , 51, VA, 1, 093, Isle of Wight, 36.8204273, -76.6835667, 09/28/1979, 
1477435, Ingram, Populated Place, 39864, U6, 1308, 511308083, 51, VA, 1, 083, Halifax, 36.7443032, -79.1583507, 09/28/1979, 
1477436, Ino, Populated Place, 39928, U6, , , 51, VA, 1, 097, King and Queen, 37.7623624, -76.7977395, 09/28/1979, 
1477437, Irving, Populated Place, 40072, U6, , , 51, VA, 1, 019, Bedford, 37.3587496, -79.6705911, 09/28/1979, 
1477438, Irwin, Populated Place, 40104, U6, , , 51, VA, 1, 075, Goochland, 37.6940351, -77.9230524, 09/28/1979, 
1477439, Island Ford, Populated Place, 40136, U6, , , 51, VA, 1, 165, Rockingham, 38.3517941, -78.6886314, 09/28/1979, 
1477440, Ivondale, Populated Place, 40224, U6, , , 51, VA, 1, 159, Richmond, 37.8518033, -76.6682902, 09/28/1979, 
1477442, Jamaica, Populated Place, 40360, U6, 1332, 511332119, 51, VA, 1, 119, Middlesex, 37.7151407, -76.6941246, 09/28/1979, 
1477443, Jefferson, Populated Place, 40600, U6, , , 51, VA, 1, 145, Powhatan, 37.6134807, -77.90472, 09/28/1979, 
1477444, Jeffersonton, Populated Place, 40680, U6, 1348, 511348047, 51, VA, 1, 047, Culpeper, 38.637065, -77.9149952, 09/28/1979, 
1477445, Jeffress, Populated Place, 40728, U6, , , 51, VA, 1, 117, Mecklenburg, 36.6537517, -78.5369443, 09/28/1979, 
1477446, Jersey, Populated Place, 40920, U6, 1349, 511349099, 51, VA, 1, 099, King George, 38.2115187, -77.1394207, 09/28/1979, 
1477449, Jones, Populated Place, 41176, U6, , , 51, VA, 1, 177, Spotsylvania, 38.1701345, -77.80916, 09/28/1979, 
1477451, Jones Corner, Populated Place, 41208, U6, , , 51, VA, 1, 033, Caroline, 38.0268014, -77.1910878, 09/28/1979, 
1477452, Joppa Mill, Populated Place, 41284, U6, , , 51, VA, 1, 019, Bedford, 37.2665309, -79.5878099, 09/28/1979, 
1477453, Joshua Falls, Populated Place, 41320, U6, , , 51, VA, 1, 009, Amherst, 37.4251432, -79.0444665, 09/28/1979, 
1477454, Joyner, Populated Place, 41355, U6, , , 51, VA, 1, 175, Southampton, 36.7793165, -77.2516359, 09/28/1979, 
1477455, Katrine, Populated Place, 41452, U6, , , 51, VA, 1, 029, Buckingham, 37.5848673, -78.5780628, 09/28/1979, 
1477456, Kayan, Populated Place, 41458, U6, , , 51, VA, 1, 133, Northumberland, 37.8909618, -76.2699437, 09/28/1979, 
1477457, Keene, Populated Place, 41528, U6, 1363, 511363003, 51, VA, 1, 003, Albemarle, 37.8651419, -78.5552901, 09/28/1979, 
1477458, Keith, Populated Place, 41640, U6, , , 51, VA, 1, 101, King William, 37.8412507, -77.2563667, 09/28/1979, 
1477461, Kenmore, Populated Place, 41875, U6, , , 51, VA, 1, 059, Fairfax, 38.9545549, -77.2691487, 09/28/1979, 
1477462, Kidds Fork, Populated Place, 42328, U6, , , 51, VA, 1, 033, Caroline, 37.9426372, -77.3005345, 09/28/1979, 
1477463, Kings Crossroads, Populated Place, 42590, U6, , , 51, VA, 1, 037, Charlotte, 36.8240304, -78.607501, 09/28/1979, 
1477464, Kingswood, Populated Place, 42768, U6, , , 51, VA, 1, 125, Nelson, 37.6868081, -78.9464118, 09/28/1979, 
1477465, Kino, Populated Place, 42824, U6, , , 51, VA, 1, 057, Essex, 37.9045815, -76.9413562, 09/28/1979, 
1477466, Kopp, Populated Place, 43025, U6, , , 51, VA, 1, 153, Prince William, 38.5901205, -77.4458184, 09/28/1979, 
1477467, Kremlin, Populated Place, 43040, U6, , , 51, VA, 1, 193, Westmoreland, 38.0295756, -76.6913466, 09/28/1979, 
1477468, Kress, Populated Place, 43044, U6, , , 51, VA, 1, 025, Brunswick, 36.9304263, -77.8102736, 09/28/1979, 
1477469, Lahore, Populated Place, 43304, U6, 1406, 511406137, 51, VA, 1, 137, Orange, 38.1987457, -77.9694418, 09/28/1979, 
1477471, Lanes Corner, Populated Place, 43800, U6, , , 51, VA, 1, 177, Spotsylvania, 38.1595787, -77.7361026, 09/28/1979, 
1477472, Lanesville, Populated Place, 43816, U6, , , 51, VA, 1, 101, King William, 37.6145881, -76.9785786, 09/28/1979, 
1477473, Lara, Populated Place, 44072, U6, , , 51, VA, 1, 159, Richmond, 37.8529136, -76.5174528, 09/28/1979, 
1477473, Lara, Populated Place, 44072, U6, , , 51, VA, 2, 133, Northumberland, 37.8529136, -76.5174528, 09/28/1979, 
1477474, Latanes, Populated Place, 44270, U6, , , 51, VA, 1, 193, Westmoreland, 38.1767977, -76.9630265, 09/28/1979, 
1477475, Lauraville, Populated Place, 44275, U6, , , 51, VA, 1, 033, Caroline, 37.9604142, -77.1952543, 09/28/1979, 
1477476, Laurel Fork, Populated Place, 44344, U6, 1410, 511410035, 51, VA, 1, 035, Carroll, 36.7176359, -80.5186791, 09/28/1979, 
1477477, Laurel Grove, Populated Place, 44376, U6, , , 51, VA, 1, 143, Pittsylvania, 36.6787484, -79.2130739, 09/28/1979, 
1477478, Laurel Springs Crossroads, Populated Place, 44480, U6, , , 51, VA, 1, 181, Surry, 37.1223719, -77.1321913, 09/28/1979, 
1477479, Lawford, Populated Place, 44495, U6, , , 51, VA, 1, 029, Buckingham, 37.6165357, -78.2769438, 09/28/1979, 
1477481, Leda, Populated Place, 44760, U6, , , 51, VA, 1, 083, Halifax, 36.9043054, -79.0861276, 09/28/1979, 
