OBJECTID,CE_PLAT_NUM,CE_CHAIN_ID,CE_RIGHT_FROM,CE_LEFT_FROM,CE_RIGHT_TO,CE_LEFT_TO,CE_RF_SUB,CE_LF_SUB,CE_RT_SUB,CE_LT_SUB,CE_C_STAT,CE_LOUD_ID,CE_UPD_DATE,ST_CHAIN_ID,ST_FROM,ST_TO,ST_STR_NAME,ST_DIR_SUF,ST_STR_TYPE,ST_DIR_PREF,ST_PO,ST_SUBDV,ST_CDATE,ST_SUBDV_SEC,ST_JURIS,ST_STR_DIR,ST_RTNO
195121,2006-0322,2432,0,0,0,0,0,0,0,0,1,18841,2007-12-06T00:00:00.000Z,2432,LAWSON RD,TEMP. END,BATTLEFIELD,SE,PKWY, ,LEESBURG, ,1995-06-30T00:00:00.000Z, ,LEESBURG,NS,PAE-U
195122,2006-0322,1507,0,0,0,0,900,901,918,919,1,17697,2013-05-09T00:00:00.000Z,1507,SYCOLIN RD SE,ENDS,MILLER,SE,DR, ,LEESBURG,LEESBURG AIRPARK,1993-03-09T00:00:00.000Z, ,LEESBURG,WE,PAE-U
195123, ,2432,0,0,0,0,0,0,0,0,1,18873,,2432,LAWSON RD,TEMP. END,BATTLEFIELD,SE,PKWY, ,LEESBURG, ,1995-06-30T00:00:00.000Z, ,LEESBURG,NS,PAE-U
195124, ,2432,0,0,0,0,0,0,0,0,1,18874,,2432,LAWSON RD,TEMP. END,BATTLEFIELD,SE,PKWY, ,LEESBURG, ,1995-06-30T00:00:00.000Z, ,LEESBURG,NS,PAE-U
195125, ,2099,0,0,0,0,0,401,0,403,1,18885,2007-11-09T00:00:00.000Z,2099,BATTLEFIELD PKWY SE,LAWSON RD SE,BEAUREGARD,SE,DR, ,LEESBURG,BEAUREGARD ESTATES,1992-04-14T00:00:00.000Z,1,LEESBURG,NS,PAE-U
195126, ,1246,0,0,0,0,501,0,589,0,1,18891,2013-03-28T00:00:00.000Z,1246,ROCKBRIDGE DR SE,LEESBURG TOWN LIMITS,SYCOLIN,SE,RD, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,NS,643
195127, ,1246,0,0,0,0,0,500,0,588,1,1676,2013-03-28T00:00:00.000Z,1246,ROCKBRIDGE DR SE,LEESBURG TOWN LIMITS,SYCOLIN,SE,RD, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,NS,643
195128, ,1246,0,0,0,0,401,0,499,0, ,18889,,1246,ROCKBRIDGE DR SE,LEESBURG TOWN LIMITS,SYCOLIN,SE,RD, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,NS,643
195129,2006-0322,2432,0,0,0,0,0,0,0,0, ,18870,2007-11-09T00:00:00.000Z,2432,LAWSON RD,TEMP. END,BATTLEFIELD,SE,PKWY, ,LEESBURG, ,1995-06-30T00:00:00.000Z, ,LEESBURG,NS,PAE-U
195130, ,1246,0,0,0,0,201,200,249,248,1,13415,2007-11-09T00:00:00.000Z,1246,ROCKBRIDGE DR SE,LEESBURG TOWN LIMITS,SYCOLIN,SE,RD, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,NS,643
195131, ,1246,0,0,0,0,0,0,0,0, ,18890,,1246,ROCKBRIDGE DR SE,LEESBURG TOWN LIMITS,SYCOLIN,SE,RD, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,NS,643
195132, ,1246,0,0,0,0,301,300,349,348,1,7591,2007-11-09T00:00:00.000Z,1246,ROCKBRIDGE DR SE,LEESBURG TOWN LIMITS,SYCOLIN,SE,RD, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,NS,643
195133, ,1246,0,0,0,0,351,350,399,398,1,7592,2007-11-09T00:00:00.000Z,1246,ROCKBRIDGE DR SE,LEESBURG TOWN LIMITS,SYCOLIN,SE,RD, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,NS,643
195134, ,1246,0,0,0,0,601,0,621,0,1,1697,2013-03-28T00:00:00.000Z,1246,ROCKBRIDGE DR SE,LEESBURG TOWN LIMITS,SYCOLIN,SE,RD, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,NS,643
195135, ,1246,0,0,0,0,801,800,899,898,1,8160,2007-11-09T00:00:00.000Z,1246,ROCKBRIDGE DR SE,LEESBURG TOWN LIMITS,SYCOLIN,SE,RD, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,NS,643
195136, ,1246,0,0,0,0,0,400,0,498,1,18886,2007-11-09T00:00:00.000Z,1246,ROCKBRIDGE DR SE,LEESBURG TOWN LIMITS,SYCOLIN,SE,RD, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,NS,643
195137, ,1246,0,0,0,0,901,900,1025,1024,1,8161,2007-11-09T00:00:00.000Z,1246,ROCKBRIDGE DR SE,LEESBURG TOWN LIMITS,SYCOLIN,SE,RD, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,NS,643
195138, ,1246,0,0,0,0,251,250,299,298,1,1496,2007-11-09T00:00:00.000Z,1246,ROCKBRIDGE DR SE,LEESBURG TOWN LIMITS,SYCOLIN,SE,RD, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,NS,643
195139,2007-0410,7172,42075,42074,42095,42094,0,0,0,0,2,18862,,7172,BERKHAMSTEAD PL,SAXON SHORE DR,LOCHIEL, ,LA, ,LEESBURG,HISTORIC SELMA ESTATES,2007-11-07T00:00:00.000Z,2A-2,COUNTY,WE,PAE-R
195140,2007-0410,7171,42095,42094,42125,42124,0,0,0,0,2,18861,,7171,BERKHAMSTEAD PL,MONTRESOR RD,SAXON SHORE, ,DR, ,LEESBURG,HISTORIC SELMA ESTATES,2007-11-07T00:00:00.000Z,2A-2,COUNTY,WE,PAE-R
195141,2007-0410,7170,15787,15786,15799,15798,0,0,0,0,2,18859,,7170,BENINGBROUGH PL,END,BERKHAMSTEAD, ,PL, ,LEESBURG,HISTORIC SELMA ESTATES,2007-11-07T00:00:00.000Z,2A-2,COUNTY,NS,PAE-R
195142, ,2432,0,0,0,0,0,0,0,0,1,18872,,2432,LAWSON RD,TEMP. END,BATTLEFIELD,SE,PKWY, ,LEESBURG, ,1995-06-30T00:00:00.000Z, ,LEESBURG,NS,PAE-U
195143, ,647,0,0,0,0,0,0,0,0, ,18881,2007-11-09T00:00:00.000Z,647,EAST MARKET ST,SYCOLIN RD SE,LAWSON,SE,RD, ,LEESBURG, ,1911-01-01T00:00:00.000Z, ,LEESBURG,NS,654
195144,2005-0167,7120,0,0,0,0,0,0,0,0,3,18616,,7120,IBEX DR,END,WIDGEON, ,LA, ,STERLING,WINSBURY,2007-08-17T00:00:00.000Z, ,COUNTY,NS,PAE-U
195145,2005-0167,7121,0,0,0,0,0,0,0,0,3,18617,,7121,IBEX DR,END,HYRAX, ,LA, ,STERLING,WINSBURY,2007-08-17T00:00:00.000Z, ,COUNTY,NS,PAE-U
195146,2005-0167,7117,42431,42430,42445,42444,0,0,0,0,3,18615,,7117,GUM SPRING RD,ELAND PL,IBEX, ,DR, ,STERLING,WINSBURY,2012-10-24T00:00:00.000Z, ,COUNTY,WE,2952
195147,2005-0167,7117,42421,42420,42429,42428,0,0,0,0,3,18614,,7117,GUM SPRING RD,ELAND PL,IBEX, ,DR, ,STERLING,WINSBURY,2012-10-24T00:00:00.000Z, ,COUNTY,WE,2952
195148, ,770,24057,24056,24139,24138,0,0,0,0,1,5607,2007-08-22T00:00:00.000Z,770,EVERGREEN MILLS RD,PRINCE WILLIAM COUNTY,GUM SPRING, ,RD, ,COUNTY, ,1993-04-08T00:00:00.000Z, ,COUNTY,NS,659
195149, ,770,24141,24140,24335,24334,0,0,0,0,1,18613,2007-08-22T00:00:00.000Z,770,EVERGREEN MILLS RD,PRINCE WILLIAM COUNTY,GUM SPRING, ,RD, ,COUNTY, ,1993-04-08T00:00:00.000Z, ,COUNTY,NS,659
195150,2006-0277,1268,20891,20890,21759,21758,0,0,0,0,1,20540,2010-08-04T00:00:00.000Z,1268,GLEEDSVILLE RD,EVERGREEN MILLS RD,THE WOODS, ,RD, ,LEESBURG, ,1998-08-03T00:00:00.000Z, ,COUNTY,NS,771
195151,2007-0419,6716,21093,21092,21109,21108,0,0,0,0,3,17911,,6716,SPOTTED OWL DR,SPOTTED OWL DR,HOODED CROW, ,DR, ,LEESBURG,COURTLAND RURAL VILLAGE,2005-12-14T00:00:00.000Z,1,COUNTY,NS,PAE-R
195152,2007-0419,6940,20947,20946,20967,20966,0,0,0,0,3,17910,,6940,BANSHEE DR,HOODED CROW DR,WINDOWSILLS, ,WY, ,LEESBURG,COURTLAND RURAL VILLAGE,2006-09-01T00:00:00.000Z,2,COUNTY,NS,PAE-R
195153,2004-0498,6717,0,0,0,0,0,0,0,0,1,17909,2007-11-16T00:00:00.000Z,6717,HOODED CROW DR,HOODED CROW DR,KAVANAUGHS, ,AL, ,LEESBURG,COURTLAND RURAL VILLAGE,2005-12-14T00:00:00.000Z,1 ,COUNTY,WE,PAE-R
195154,2007-0419,6716,21079,21078,21091,21090,0,0,0,0,3,18903,,6716,SPOTTED OWL DR,SPOTTED OWL DR,HOODED CROW, ,DR, ,LEESBURG,COURTLAND RURAL VILLAGE,2005-12-14T00:00:00.000Z,1,COUNTY,NS,PAE-R
195155,2004-0498,6718,40549,40548,40555,40554,0,0,0,0,3,17903,2007-11-16T00:00:00.000Z,6718,COURTLAND VILLAGE DR,BANSHEE DR,SPOTTED OWL, ,DR, ,LEESBURG,COURTLAND RURAL VILLAGE,2005-12-14T00:00:00.000Z,1,COUNTY,WE,PAE-R
195156,2007-0419,6718,40557,40556,40565,40564,0,0,0,0,3,18902,,6718,COURTLAND VILLAGE DR,BANSHEE DR,SPOTTED OWL, ,DR, ,LEESBURG,COURTLAND RURAL VILLAGE,2005-12-14T00:00:00.000Z,1,COUNTY,WE,PAE-R
195157,2005-0267,6716,21009,21008,21071,21070,0,0,0,0,3,16737,,6716,SPOTTED OWL DR,SPOTTED OWL DR,HOODED CROW, ,DR, ,LEESBURG,COURTLAND RURAL VILLAGE,2005-12-14T00:00:00.000Z,1,COUNTY,NS,PAE-R
195158,2007-0419,6716,21073,21072,21077,21076,0,0,0,0,3,18907,,6716,SPOTTED OWL DR,SPOTTED OWL DR,HOODED CROW, ,DR, ,LEESBURG,COURTLAND RURAL VILLAGE,2005-12-14T00:00:00.000Z,1,COUNTY,NS,PAE-R
195159,2004-0498,6711,40525,40524,40533,40532,0,0,0,0,3,17907,2007-11-16T00:00:00.000Z,6711,COURTLAND VILLAGE DR,END,BANSHEE, ,DR, ,LEESBURG,COURTLAND RURAL VILLAGE,2005-12-14T00:00:00.000Z,1,COUNTY,WE,PAE-R
195160,2008-0405,6711,40571,40570,40607,40606,0,0,0,0,3,18905,,6711,COURTLAND VILLAGE DR,END,BANSHEE, ,DR, ,LEESBURG,COURTLAND RURAL VILLAGE,2005-12-14T00:00:00.000Z,1,COUNTY,WE,PAE-R
195161,2007-0419,7176,0,0,0,0,0,0,0,0,3,18906,,7176,SPOTTED OWL DR,BANSHEE DR,MACHA, ,AL, ,LEESBURG,COURTLAND RURAL VILLAGE,2007-11-20T00:00:00.000Z,3-3B,COUNTY,NS,PAE-R
195162,2007-0419,6711,40535,40534,40569,40568,0,0,0,0,3,18904,,6711,COURTLAND VILLAGE DR,END,BANSHEE, ,DR, ,LEESBURG,COURTLAND RURAL VILLAGE,2005-12-14T00:00:00.000Z,1,COUNTY,WE,PAE-R
195163,2000-0566,5130,42941,42940,42955,42954,0,0,0,0, ,13901,2008-07-23T00:00:00.000Z,5130,CHARTER OAK DR,PORTSMOUTH BLVD,WINKLE, ,DR, ,ASHBURN,BELMONT GREENE,2001-10-17T00:00:00.000Z, ,COUNTY,WE,PAE-U
195164,2007-0338,5130,42881,42880,42915,42914,0,0,0,0,3,18894,2008-07-23T00:00:00.000Z,5130,CHARTER OAK DR,PORTSMOUTH BLVD,WINKLE, ,DR, ,ASHBURN,BELMONT GREENE,2001-10-17T00:00:00.000Z, ,COUNTY,WE,PAE-U
195165,2006-0614,1187,19401,19400,19759,19758,0,0,0,0,1,18915,2009-06-24T00:00:00.000Z,1187,HARRY BYRD HWY,HARRY BYRD HWY,SMITH, ,CIR, ,ASHBURN,POTOMAC FARMS,1993-03-11T00:00:00.000Z, ,COUNTY,NS,823
195166,2006-0614,1759,0,19900,0,20004,0,0,0,0,2,18918,2008-10-09T00:00:00.000Z,1759,HARRY BYRD HWY,TEMP. END,LEXINGTON, ,DR, ,ASHBURN,ASHBROOK/INTERTECH,2013-12-09T00:00:00.000Z, ,COUNTY,NS,3000
195167,2006-0614,1759,0,20006,0,20068,0,0,0,0,1,18919,2010-01-22T00:00:00.000Z,1759,HARRY BYRD HWY,TEMP. END,LEXINGTON, ,DR, ,ASHBURN,ASHBROOK/INTERTECH,2013-12-09T00:00:00.000Z, ,COUNTY,NS,3000
195168, ,3320,22155,22154,22405,22404,0,0,0,0,4,5057,2007-11-26T00:00:00.000Z,3320,WELBOURNE RD,END,TAKARO FARM, ,LA, ,MIDDLEBURG, ,1993-12-08T00:00:00.000Z, ,COUNTY,NS,PAE-R
195169,2007-0130,5130,42871,42870,42879,42878,0,0,0,0,3,18777,2008-07-23T00:00:00.000Z,5130,CHARTER OAK DR,PORTSMOUTH BLVD,WINKLE, ,DR, ,ASHBURN,BELMONT GREENE,2001-10-17T00:00:00.000Z, ,COUNTY,WE,PAE-U
195170,2007-0338,5130,42931,42930,42939,42938,0,0,0,0,3,9533,2008-07-23T00:00:00.000Z,5130,CHARTER OAK DR,PORTSMOUTH BLVD,WINKLE, ,DR, ,ASHBURN,BELMONT GREENE,2001-10-17T00:00:00.000Z, ,COUNTY,WE,PAE-U
195171,2007-0338,5130,42917,42916,42929,42928,0,0,0,0,3,18893,2008-07-23T00:00:00.000Z,5130,CHARTER OAK DR,PORTSMOUTH BLVD,WINKLE, ,DR, ,ASHBURN,BELMONT GREENE,2001-10-17T00:00:00.000Z, ,COUNTY,WE,PAE-U
195172,2000-0392,1759,20071,0,20199,0,0,0,0,0,1,9193,2007-11-19T00:00:00.000Z,1759,HARRY BYRD HWY,TEMP. END,LEXINGTON, ,DR, ,ASHBURN,ASHBROOK/INTERTECH,2013-12-09T00:00:00.000Z, ,COUNTY,NS,3000
195173,2000-0392,1759,0,20200,0,20204,0,0,0,0,1,18911,2007-11-19T00:00:00.000Z,1759,HARRY BYRD HWY,TEMP. END,LEXINGTON, ,DR, ,ASHBURN,ASHBROOK/INTERTECH,2013-12-09T00:00:00.000Z, ,COUNTY,NS,3000
195174,2006-0614,1187,0,0,0,0,0,0,0,0,2,18914,,1187,HARRY BYRD HWY,HARRY BYRD HWY,SMITH, ,CIR, ,ASHBURN,POTOMAC FARMS,1993-03-11T00:00:00.000Z, ,COUNTY,NS,823
195175,2006-0614,1759,19901,0,20005,0,0,0,0,0,2,18916,2008-10-09T00:00:00.000Z,1759,HARRY BYRD HWY,TEMP. END,LEXINGTON, ,DR, ,ASHBURN,ASHBROOK/INTERTECH,2013-12-09T00:00:00.000Z, ,COUNTY,NS,3000
195176,2006-0614,1759,20007,0,20069,0,0,0,0,0,1,18917,2010-01-22T00:00:00.000Z,1759,HARRY BYRD HWY,TEMP. END,LEXINGTON, ,DR, ,ASHBURN,ASHBROOK/INTERTECH,2013-12-09T00:00:00.000Z, ,COUNTY,NS,3000
195177,2000-0392,1759,20201,0,20205,0,0,0,0,0,1,9192,2007-11-19T00:00:00.000Z,1759,HARRY BYRD HWY,TEMP. END,LEXINGTON, ,DR, ,ASHBURN,ASHBROOK/INTERTECH,2013-12-09T00:00:00.000Z, ,COUNTY,NS,3000
195178, ,815,40661,40660,41221,41220,0,0,0,0,1,5330,,815,WATSON RD,EVERGREEN MILLS RD,RED HILL, ,RD, ,LEESBURG, ,1996-01-19T00:00:00.000Z, ,COUNTY,WE,617
195179, ,2480,40501,40500,40669,40668,0,0,0,0,3,18502,2009-11-18T00:00:00.000Z,2480,WATSON RD,END,WEAVER, ,CT, ,LEESBURG,BARKLEYS POINT,2002-12-16T00:00:00.000Z, ,COUNTY,WE,PAE-R
195180, ,1321,23017,23016,23159,23158,0,0,0,0,1,17845,2007-06-26T00:00:00.000Z,1321,EVERGREEN MILLS RD,JOHN MOSBY HWY,WATSON, ,RD, ,COUNTY, ,1996-01-19T00:00:00.000Z, ,COUNTY,NS,860
195181,2000-0392,1759,0,20070,0,20198,0,0,0,0,1,18910,2007-11-19T00:00:00.000Z,1759,HARRY BYRD HWY,TEMP. END,LEXINGTON, ,DR, ,ASHBURN,ASHBROOK/INTERTECH,2013-12-09T00:00:00.000Z, ,COUNTY,NS,3000
195182,2000-0392,1722,44459,44458,44515,44514,0,0,0,0,1,9554,2007-11-19T00:00:00.000Z,1722,RUSSELL BRANCH PKWY,THORNDIKE ST,ATWATER, ,DR, ,ASHBURN,ASHBROOK/INTERTECH,2013-12-09T00:00:00.000Z, ,COUNTY,WE,3001
195183,2000-0392,1722,0,0,0,0,0,0,0,0,1,18912,2007-11-19T00:00:00.000Z,1722,RUSSELL BRANCH PKWY,THORNDIKE ST,ATWATER, ,DR, ,ASHBURN,ASHBROOK/INTERTECH,2013-12-09T00:00:00.000Z, ,COUNTY,WE,3001
195184, ,513,44263,0,44543,0,0,0,0,0,1,9194,2007-11-19T00:00:00.000Z,513,CLARK COUNTY,FAIRFAX COUNTY,HARRY BYRD, ,HWY, ,COUNTY, ,1994-11-04T00:00:00.000Z, ,COUNTY,WE,7
195185, ,513,0,0,0,0,0,0,0,0,1,18908,2007-11-19T00:00:00.000Z,513,CLARK COUNTY,FAIRFAX COUNTY,HARRY BYRD, ,HWY, ,COUNTY, ,1994-11-04T00:00:00.000Z, ,COUNTY,WE,7
195186, ,513,44695,0,44899,0,0,0,0,0,1,20301,2010-04-19T00:00:00.000Z,513,CLARK COUNTY,FAIRFAX COUNTY,HARRY BYRD, ,HWY, ,COUNTY, ,1994-11-04T00:00:00.000Z, ,COUNTY,WE,7
195187,2000-0392,1759,0,0,0,0,0,0,0,0,1,18909,2009-06-24T00:00:00.000Z,1759,HARRY BYRD HWY,TEMP. END,LEXINGTON, ,DR, ,ASHBURN,ASHBROOK/INTERTECH,2013-12-09T00:00:00.000Z, ,COUNTY,NS,3000
195188,2000-0232,2849,20301,20300,20313,20312,0,0,0,0,3,8375,,2849, ,HAY RD,CHARTER OAK, ,DR, ,ASHBURN,BELMONT FOREST,2004-03-18T00:00:00.000Z,1,COUNTY,NS,2050
195189,2000-0232,2849,20315,20314,20317,20316,0,0,0,0,1,8377,2007-11-16T00:00:00.000Z,2849, ,HAY RD,CHARTER OAK, ,DR, ,ASHBURN,BELMONT FOREST,2004-03-18T00:00:00.000Z,1,COUNTY,NS,2050
195190,2000-0232,2849,20319,20318,20339,20338,0,0,0,0,1,8379,,2849, ,HAY RD,CHARTER OAK, ,DR, ,ASHBURN,BELMONT FOREST,2004-03-18T00:00:00.000Z,1,COUNTY,NS,2050
195191,2000-0392,1759,0,0,0,0,0,0,0,0,1,9195,2009-06-24T00:00:00.000Z,1759,HARRY BYRD HWY,TEMP. END,LEXINGTON, ,DR, ,ASHBURN,ASHBROOK/INTERTECH,2013-12-09T00:00:00.000Z, ,COUNTY,NS,3000
195192,2007-0130,7175,0,42950,0,42978,0,0,0,0,3,18901,,7175,WINKLE DR,PORTSMOUTH BLVD,PICCADILLY, ,PLAZA, ,ASHBURN,BELMONT GREENE VILLAGE CENTER,2007-11-15T00:00:00.000Z, ,COUNTY,WE,PAE-U
195193,2000-0113,2853,20165,0,20199,0,0,0,0,0,1,13905,2007-11-16T00:00:00.000Z,2853,BELMONT RIDGE RD,CLAIBORNE PKWY,PORTSMOUTH, ,BLVD, ,ASHBURN,BELMONT FOREST,2013-12-09T00:00:00.000Z,1,COUNTY,NS,1937
195194,2000-0113,2853,20201,0,20233,0,0,0,0,0,1,18892,2007-11-16T00:00:00.000Z,2853,BELMONT RIDGE RD,CLAIBORNE PKWY,PORTSMOUTH, ,BLVD, ,ASHBURN,BELMONT FOREST,2013-12-09T00:00:00.000Z,1,COUNTY,NS,1937
195195,2007-0130,7175,42917,0,42949,0,0,0,0,0,3,18899,,7175,WINKLE DR,PORTSMOUTH BLVD,PICCADILLY, ,PLAZA, ,ASHBURN,BELMONT GREENE VILLAGE CENTER,2007-11-15T00:00:00.000Z, ,COUNTY,WE,PAE-U
195196,2007-0130,7175,42901,42900,42915,42914,0,0,0,0,3,18895,,7175,WINKLE DR,PORTSMOUTH BLVD,PICCADILLY, ,PLAZA, ,ASHBURN,BELMONT GREENE VILLAGE CENTER,2007-11-15T00:00:00.000Z, ,COUNTY,WE,PAE-U
195197,2007-0130,7175,0,42916,0,42948,0,0,0,0,3,18896,,7175,WINKLE DR,PORTSMOUTH BLVD,PICCADILLY, ,PLAZA, ,ASHBURN,BELMONT GREENE VILLAGE CENTER,2007-11-15T00:00:00.000Z, ,COUNTY,WE,PAE-U
195198,2007-0130,7175,0,0,0,0,0,0,0,0,3,18897,,7175,WINKLE DR,PORTSMOUTH BLVD,PICCADILLY, ,PLAZA, ,ASHBURN,BELMONT GREENE VILLAGE CENTER,2007-11-15T00:00:00.000Z, ,COUNTY,WE,PAE-U
195199,2007-0130,7175,0,0,0,0,0,0,0,0,3,18898,,7175,WINKLE DR,PORTSMOUTH BLVD,PICCADILLY, ,PLAZA, ,ASHBURN,BELMONT GREENE VILLAGE CENTER,2007-11-15T00:00:00.000Z, ,COUNTY,WE,PAE-U
195200,2007-0130,7175,42951,0,42979,0,0,0,0,0,3,18900,,7175,WINKLE DR,PORTSMOUTH BLVD,PICCADILLY, ,PLAZA, ,ASHBURN,BELMONT GREENE VILLAGE CENTER,2007-11-15T00:00:00.000Z, ,COUNTY,WE,PAE-U
195201,2000-0101,4753,41037,41036,41045,41044,0,0,0,0, ,15254,2007-03-22T00:00:00.000Z,4753,WATSON RD,AGING OAK DR,WAXWING, ,DR, ,LEESBURG,WOODLAND,2000-04-26T00:00:00.000Z,1A,COUNTY,WE,PAE-U
195202,2006-0072,4751,22361,22360,22383,22382,0,0,0,0,2,15258,,4751,GATESHEAD WY,INDIGO PL,AGING OAK, ,DR, ,LEESBURG,WOODLAND,2000-04-26T00:00:00.000Z,1A,COUNTY,NS,PAE-U
195203,2006-0072,4755,40947,40946,41011,41010,0,0,0,0,2,15262,,4755,WAXWING DR,END,INDIGO, ,PL, ,LEESBURG,WOODLAND,2000-04-26T00:00:00.000Z,1A,COUNTY,WE,PAE-U
195204,2000-0101,4753,41013,41012,41015,41014,0,0,0,0,2,15266,2007-11-09T00:00:00.000Z,4753,WATSON RD,AGING OAK DR,WAXWING, ,DR, ,LEESBURG,WOODLAND,2000-04-26T00:00:00.000Z,1A,COUNTY,WE,PAE-U
195205,2000-0101,4748,22481,22480,22521,22520,0,0,0,0,1,14804,2007-11-09T00:00:00.000Z,4748,BLACK BRANCH PKWY,WILDERNESS ACRES CIR,WILDERNESS ACRES, ,CIR, ,LEESBURG,WOODLAND,2000-04-26T00:00:00.000Z,1A,COUNTY,NS,PAE-U
195206,2000-0101,4753,41007,41006,41011,41010,0,0,0,0,2,18864,2007-11-09T00:00:00.000Z,4753,WATSON RD,AGING OAK DR,WAXWING, ,DR, ,LEESBURG,WOODLAND,2000-04-26T00:00:00.000Z,1A,COUNTY,WE,PAE-U
195207,2000-0101,4753,41017,41016,41035,41034,0,0,0,0,2,15267,2007-11-09T00:00:00.000Z,4753,WATSON RD,AGING OAK DR,WAXWING, ,DR, ,LEESBURG,WOODLAND,2000-04-26T00:00:00.000Z,1A,COUNTY,WE,PAE-U
195208,2006-0072,4748,22523,22522,22629,22628,0,0,0,0,2,18867,,4748,BLACK BRANCH PKWY,WILDERNESS ACRES CIR,WILDERNESS ACRES, ,CIR, ,LEESBURG,WOODLAND,2000-04-26T00:00:00.000Z,1A,COUNTY,NS,PAE-U
195209,2006-0072,7173,22345,22344,22359,22358,0,0,0,0,2,18865,,7173,AGING OAK DR,END,HARRIER, ,LA, ,LEESBURG,WOODLAND,2007-11-14T00:00:00.000Z,2,COUNTY,WE,PAE-U
195210,2006-0072,7174,22373,22372,22393,22392,0,0,0,0,2,18866,,7174,AGING OAK DR,WAXWING DR,GATESHEAD, ,WY, ,LEESBURG,WOODLAND,2007-11-14T00:00:00.000Z,2,COUNTY,NS,PAE-U
195211,2000-0101,4753,40841,40840,40997,40996,0,0,0,0,2,15257,2011-02-04T00:00:00.000Z,4753,WATSON RD,AGING OAK DR,WAXWING, ,DR, ,LEESBURG,WOODLAND,2000-04-26T00:00:00.000Z,1A,COUNTY,WE,PAE-U
195212,2000-0101,4753,40999,40998,41005,41004,0,0,0,0,2,18863,2007-11-09T00:00:00.000Z,4753,WATSON RD,AGING OAK DR,WAXWING, ,DR, ,LEESBURG,WOODLAND,2000-04-26T00:00:00.000Z,1A,COUNTY,WE,PAE-U
195213,2007-0217,7177,0,0,0,0,310,309,320,319,3,18926,,7177,BATTLEFIELD PKWY SE,MILLER DR SE,KELLYS FORD,SE,PLAZA, ,LEESBURG,OAKLAWN,2007-12-05T00:00:00.000Z, ,LEESBURG,WE,PAE-U
195214,2007-0217,7177,0,0,0,0,0,0,0,0,3,18925,,7177,BATTLEFIELD PKWY SE,MILLER DR SE,KELLYS FORD,SE,PLAZA, ,LEESBURG,OAKLAWN,2007-12-05T00:00:00.000Z, ,LEESBURG,WE,PAE-U
195215,2007-0217,7177,0,0,0,0,300,301,308,307,3,18924,,7177,BATTLEFIELD PKWY SE,MILLER DR SE,KELLYS FORD,SE,PLAZA, ,LEESBURG,OAKLAWN,2007-12-05T00:00:00.000Z, ,LEESBURG,WE,PAE-U
195216,2006-0322,2432,0,0,0,0,0,0,0,0,1,18922,2008-05-08T00:00:00.000Z,2432,LAWSON RD,TEMP. END,BATTLEFIELD,SE,PKWY, ,LEESBURG, ,1995-06-30T00:00:00.000Z, ,LEESBURG,NS,PAE-U
195217,2006-0322,2432,0,0,0,0,0,0,0,0,3,17693,2007-12-06T00:00:00.000Z,2432,LAWSON RD,TEMP. END,BATTLEFIELD,SE,PKWY, ,LEESBURG, ,1995-06-30T00:00:00.000Z, ,LEESBURG,NS,PAE-U
195218,2006-0322,2432,0,0,0,0,0,0,0,0,3,18921,2007-12-06T00:00:00.000Z,2432,LAWSON RD,TEMP. END,BATTLEFIELD,SE,PKWY, ,LEESBURG, ,1995-06-30T00:00:00.000Z, ,LEESBURG,NS,PAE-U
195219,2006-0322,1507,0,0,0,0,920,921,948,949,1,18848,2013-05-09T00:00:00.000Z,1507,SYCOLIN RD SE,ENDS,MILLER,SE,DR, ,LEESBURG,LEESBURG AIRPARK,1993-03-09T00:00:00.000Z, ,LEESBURG,WE,PAE-U
195220,2006-0322,1507,0,0,0,0,950,951,978,979,1,18920,2013-05-09T00:00:00.000Z,1507,SYCOLIN RD SE,ENDS,MILLER,SE,DR, ,LEESBURG,LEESBURG AIRPARK,1993-03-09T00:00:00.000Z, ,LEESBURG,WE,PAE-U
195221,2007-0217,7177,0,0,0,0,0,0,0,0,3,18927,,7177,BATTLEFIELD PKWY SE,MILLER DR SE,KELLYS FORD,SE,PLAZA, ,LEESBURG,OAKLAWN,2007-12-05T00:00:00.000Z, ,LEESBURG,WE,PAE-U
195222,2006-0322,2432,0,0,0,0,0,0,0,0,1,17690,2010-05-13T00:00:00.000Z,2432,LAWSON RD,TEMP. END,BATTLEFIELD,SE,PKWY, ,LEESBURG, ,1995-06-30T00:00:00.000Z, ,LEESBURG,NS,PAE-U
