OBJECTID,ZONE,LINK,ORDINANCE,ORDDATE,ZONEDFROM,ITEMNO,url,Shapearea
925,R-11,Residential - MF Corridor,42051,2005-10-18T00:00:00.000Z,C-2,050701c,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,16501.058116
927,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,14435.081206
929,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,20643.651465
930,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,19249.756784
931,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,14362.86669
934,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,7794.053553
936,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,50177.53603
939,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,87281.498468
940,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,25959.223043
942,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,167577.323702
944,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,39138.554772
946,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,116163.665024
949,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,20823.327557
950,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,21090.277589
951,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,21758.022528
954,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,29555.429475
956,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,38788.293589
957,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,24298.517514
959,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,29428.016877
960,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,102215.991815
961,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,172815.644533
962,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,35488.651956
963,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,27742.767288
968,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,45040.437392
970,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,35633.061467
971,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,12160.965412
976,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,5733.110215
977,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,13372.433496
978,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,20499.204779
979,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,147657.684076
980,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,22880.052961
982,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,36612.390916
984,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,17634.099651
985,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,25721.504406
986,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,23197.463946
988,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,38425.203507
990,C-2,Commercial,43331,2009-01-13T00:00:00.000Z,C-2,081006,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,30701.671429
993,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,33361.186307
1001,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,21459.929682
1002,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,6210.159166
741,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,76964.004395
600,C-1,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-1LICODI,69643.286557
279,R-6,Residential - SF Suburban, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,32512.545122
654,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,18946.239872
1003,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,32637.740113
1004,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,25966.922945
1005,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,16482.302767
1007,R-8,Residential - SF Traditional, ,, , ,https://www.municode.com/library/va/norfolk/codes/code_of_ordinances?nodeId=COCI_APXAZOOR_ARTIISPDIRE_CH4REDI_4-0GEPR,6813.874077
1011,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,34931.192921
1012,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,59769.263138
1014,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,7765.480685
1016,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,14514.877312
1020,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,26061.083922
1021,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,22563.339932
1024,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,31991.532145
1026,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,37229.093879
1028,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,27908.30927
1029,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,37497.656794
1042,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,38629.051507
1044,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,18970.358706
1045,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,39890.719619
1046,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,34567.369456
1047,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,9580.3394
1049,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,116914.092345
1051,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,15385.565976
1053,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,16086.715915
1054,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,7943.477834
1056,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,66272.558551
1062,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,66842.129644
1063,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,33329.653916
1064,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,154180.110694
1065,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,97182.918011
1069,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,43906.191609
1073,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,66108.865739
1074,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,39970.184542
1075,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,34503.455548
1076,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,36414.294865
1077,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,110667.120665
1078,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,129129.064699
1079,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,116272.430712
1080,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,18594.774682
1084,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,168546.250627
1085,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,20637.553986
1087,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,90941.527187
1088,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,59052.142437
1090,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,107218.906323
1091,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,64187.98315
1093,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,22389.189666
1094,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,56860.758961
1096,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,40316.615534
1097,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,372476.767767
1098,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,27600.507726
1099,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,40052.0222
1100,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,64650.841107
1101,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,36682.577676
1102,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,123168.018666
1106,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,64556.61557
1107,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,16427.262548
1110,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,20433.365195
1118,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,20004.317901
1119,C-2,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-2COCODI,34297.162595
1123,C-3,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-3RECEDI,224349.19902
1125,C-3,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-3RECEDI,229352.525061
1126,C-3,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-3RECEDI,239205.046914
1128,C-3,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-3RECEDI,515216.619314
1134,C-3,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-3RECEDI,1440810.715406
1137,C-3,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-3RECEDI,457364.560572
1138,C-3,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-3RECEDI,207976.91949
1140,C-3,Commercial, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH6CODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH6CODI_6-3RECEDI,904272.819987
1148,IN-2,Institutional,42132,2006-01-10T00:00:00.000Z,C-4,051004B,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI.html#COCI_APXAZOOR_ARTIISPDIRE_CH10SPPUDI_10-3INCADI,327236.480381
1155,D-1,Downtown, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH8DODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH8DODI_8-1DOWADI,77579.538556
1156,D-1,Downtown, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH8DODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH8DODI_8-1DOWADI,78185.934445
1157,D-1,Downtown, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH8DODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH8DODI_8-1DOWADI,15391.359141
1158,D-1,Downtown, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH8DODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH8DODI_8-1DOWADI,1311.048352
1160,D-1,Downtown, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH8DODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH8DODI_8-1DOWADI,661682.03702
1161,D-1,Downtown, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH8DODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH8DODI_8-1DOWADI,2368.929531
1162,D-1,Downtown, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH8DODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH8DODI_8-1DOWADI,34916.991407
1164,D-1,Downtown, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH8DODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH8DODI_8-1DOWADI,22247.904832
1167,D-2,Downtown, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH8DODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH8DODI_8-2DORECEDI,437.974685
1168,D-2,Downtown, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH8DODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH8DODI_8-2DORECEDI,978.649372
1170,D-2,Downtown, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH8DODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH8DODI_8-2DORECEDI,42104.385598
1174,D-2,Downtown, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH8DODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH8DODI_8-2DORECEDI,24379.672311
1175,D-2,Downtown, ,, , ,http://library.municode.com/HTML/10121/level4/COCI_APXAZOOR_ARTIISPDIRE_CH8DODI.html#COCI_APXAZOOR_ARTIISPDIRE_CH8DODI_8-2DORECEDI,132236.208018
