X,Y,FID,FEATURE,LOCATION,WARRANTYDA
-77.052357,38.805703,434,Traffic Signal Pole, ,
-77.049695,38.802958,1475,Traffic Signal Hanging, ,
-77.068838,38.805356,1476,Traffic Signal Hanging, ,
-77.112553,38.811825,435,Traffic Signal Hanging, ,
-77.109473,38.812033,436,Traffic Signal Hanging, ,
-77.109146,38.834219,1477,Traffic Signal Hanging, ,
-77.08503,38.825139,437,Traffic Signal Pole, ,
-77.049596,38.803034,1478,Traffic Signal Hanging, ,
-77.05235,38.805853,438,Traffic Signal Pole, ,
-77.068884,38.805364,1479,Traffic Signal Hanging, ,
-77.08538,38.825579,439,Traffic Signal Pole, ,
-77.109128,38.834191,1480,Traffic Signal Hanging, ,
-77.04959,38.80306,1481,Traffic Signal Hanging, ,
-77.084901,38.825254,440,Traffic Signal Pole, ,
-77.068729,38.805649,1482,Traffic Signal Hanging, ,
-77.112408,38.811637,441,Traffic Signal Hanging, ,
-77.109578,38.812173,442,Traffic Signal Hanging, ,
-77.108616,38.834284,1483,Traffic Signal Hanging, ,
-77.068764,38.805651,1484,Traffic Signal Hanging, ,
-77.088402,38.827085,443,Traffic Signal Pole, ,
-77.049628,38.803165,1485,Traffic Signal Hanging, ,
-77.075969,38.806836,444,Traffic Signal Hanging, ,
-77.088067,38.827024,445,Traffic Signal Pole, ,
-77.108628,38.834308,1486,Traffic Signal Hanging, ,
-77.109617,38.812171,446,Traffic Signal Hanging, ,
-77.065519,38.805224,1487,Traffic Signal Hanging, ,
-77.088222,38.826808,447,Traffic Signal Pole, ,
-77.049665,38.803171,1488,Traffic Signal Hanging, ,
-77.075973,38.806807,448,Traffic Signal Hanging, ,
-77.10889,38.834387,1489,Traffic Signal Hanging, ,
-77.065509,38.805212,1490,Traffic Signal Hanging, ,
-77.088221,38.827306,449,Traffic Signal Pole, ,
-77.112374,38.811641,450,Traffic Signal Hanging, ,
-77.108923,38.834376,1491,Traffic Signal Hanging, ,
-77.088073,38.827203,451,Traffic Signal Pole, ,
-77.048768,38.802988,1492,Traffic Signal Hanging, ,
-77.075977,38.806772,452,Traffic Signal Hanging, ,
-77.065504,38.8052,1493,Traffic Signal Hanging, ,
-77.087822,38.827365,453,Traffic Signal Pole, ,
-77.048771,38.802967,1494,Traffic Signal Hanging, ,
-77.109616,38.812181,454,Traffic Signal Hanging, ,
-77.108952,38.834368,1495,Traffic Signal Hanging, ,
-77.087653,38.827223,455,Traffic Signal Pole, ,
-77.048571,38.803032,1496,Traffic Signal Hanging, ,
-77.112188,38.811708,456,Traffic Signal Hanging, ,
-77.10886,38.834121,1497,Traffic Signal Hanging, ,
-77.075984,38.806736,457,Traffic Signal Hanging, ,
-77.048538,38.803025,1498,Traffic Signal Hanging, ,
-77.087249,38.826899,458,Traffic Signal Pole, ,
-77.106323,38.837091,1499,Traffic Signal Hanging, ,
-77.087525,38.82677,459,Traffic Signal Pole, ,
-77.109661,38.812177,460,Traffic Signal Hanging, ,
-77.04853,38.802913,1500,Traffic Signal Hanging, ,
-77.053317,38.812512,1501,Traffic Signal Pole, ,
-77.085034,38.826598,461,Traffic Signal Pole, ,
-77.05331,38.81272,1502,Traffic Signal Pole, ,
-77.075792,38.806582,462,Traffic Signal Hanging, ,
-77.065501,38.805195,1503,Traffic Signal Hanging, ,
-77.084793,38.826757,463,Traffic Signal Pole, ,
-77.053308,38.811654,1504,Traffic Signal Pole, ,
-77.109794,38.812223,464,Traffic Signal Hanging, ,
-77.085029,38.826775,465,Traffic Signal Pole, ,
-77.065492,38.805177,1505,Traffic Signal Hanging, ,
-77.112192,38.81174,466,Traffic Signal Hanging, ,
-77.056174,38.813496,1506,Traffic Signal Pole, ,
-77.075788,38.806615,467,Traffic Signal Hanging, ,
-77.065487,38.80517,1507,Traffic Signal Hanging, ,
-77.056191,38.813559,1508,Traffic Signal Pole, ,
-77.08481,38.826582,468,Traffic Signal Pole, ,
-77.065358,38.804957,1509,Traffic Signal Hanging, ,
-77.084782,38.826563,469,Traffic Signal Pole, ,
-77.056292,38.813856,1510,Traffic Signal Pole, ,
-77.075781,38.806647,470,Traffic Signal Hanging, ,
-77.075775,38.80667,471,Traffic Signal Hanging, ,
-77.065351,38.804978,1511,Traffic Signal Hanging, ,
-77.056541,38.813952,1512,Traffic Signal Pole, ,
-77.085477,38.829741,472,Traffic Signal Pole, ,
-77.075973,38.806566,473,Traffic Signal Hanging, ,
-77.065346,38.805004,1513,Traffic Signal Hanging, ,
-77.085812,38.82984,474,Traffic Signal Pole, ,
-77.056452,38.813693,1514,Traffic Signal Pole, ,
-77.085722,38.829997,475,Traffic Signal Pole, ,
-77.063206,38.804961,1515,Traffic Signal Pole, ,
-77.07593,38.806563,476,Traffic Signal Hanging, ,
-77.08541,38.829907,477,Traffic Signal Pole, ,
-77.062596,38.816167,1516,Traffic Signal Pole, ,
-77.090166,38.82918,478,Traffic Signal Pole, ,
-77.06357,38.804692,1517,Traffic Signal Pole, ,
-77.07594,38.806933,479,Traffic Signal Hanging, ,
-77.062657,38.816464,1518,Traffic Signal Pole, ,
-77.090349,38.829319,480,Traffic Signal Pole, ,
-77.063611,38.805024,1519,Traffic Signal Pole, ,
-77.090571,38.829135,481,Traffic Signal Pole, ,
-77.062404,38.816339,1520,Traffic Signal Pole, ,
-77.075871,38.806927,482,Traffic Signal Hanging, ,
-77.067628,38.802217,1521,Traffic Signal Pole, ,
-77.0907,38.829032,483,Traffic Signal Pole, ,
-77.062392,38.816117,1522,Traffic Signal Pole, ,
-77.090513,38.828865,484,Traffic Signal Pole, ,
-77.067363,38.802246,1523,Traffic Signal Pole, ,
-77.090375,38.828998,485,Traffic Signal Pole, ,
-77.062703,38.816424,1524,Traffic Signal Pole, ,
-77.075912,38.806931,486,Traffic Signal Hanging, ,
-77.067373,38.802505,1525,Traffic Signal Pole, ,
-77.090288,38.829079,487,Traffic Signal Pole, ,
-77.045937,38.80374,1526,Traffic Signal Hanging, ,
-77.093258,38.831002,488,Traffic Signal Pole, ,
-77.045926,38.803782,1527,Traffic Signal Hanging, ,
-77.093113,38.831109,489,Traffic Signal Pole, ,
-77.067604,38.802516,1528,Traffic Signal Pole, ,
-77.075734,38.806973,490,Traffic Signal Hanging, ,
-77.046002,38.803874,1529,Traffic Signal Hanging, ,
-77.092865,38.831288,491,Traffic Signal Pole, ,
-77.046039,38.80388,1530,Traffic Signal Hanging, ,
-77.112198,38.811772,492,Traffic Signal Hanging, ,
-77.072995,38.801386,1531,Traffic Signal Pole, ,
-77.115857,38.832654,493,Traffic Signal Pole, ,
-77.044804,38.804696,1532,Traffic Signal Hanging, ,
-77.112201,38.811798,494,Traffic Signal Hanging, ,
-77.073252,38.801418,1533,Traffic Signal Pole, ,
-77.124397,38.831753,495,Traffic Signal Pole, ,
-77.044776,38.804692,1534,Traffic Signal Hanging, ,
-77.124108,38.831626,496,Traffic Signal Pole, ,
-77.073253,38.801676,1535,Traffic Signal Pole, ,
-77.04463,38.804738,1536,Traffic Signal Hanging, ,
-77.109694,38.812431,497,Traffic Signal Hanging, ,
-77.072907,38.801683,1537,Traffic Signal Pole, ,
-77.044625,38.804754,1538,Traffic Signal Hanging, ,
-77.12425,38.831925,498,Traffic Signal Pole, ,
-77.072991,38.802731,1539,Traffic Signal Pole, ,
-77.109653,38.812433,499,Traffic Signal Hanging, ,
-77.123971,38.831804,500,Traffic Signal Pole, ,
-77.044678,38.804886,1540,Traffic Signal Hanging, ,
-77.122543,38.832932,501,Traffic Signal Pole, ,
-77.072729,38.802738,1541,Traffic Signal Pole, ,
-77.109546,38.81242,502,Traffic Signal Hanging, ,
-77.122755,38.833184,503,Traffic Signal Pole, ,
-77.044705,38.80489,1542,Traffic Signal Hanging, ,
-77.139115,38.807643,504,Traffic Signal Hanging, ,
-77.048535,38.80289,1543,Traffic Signal Hanging, ,
-77.072723,38.802902,1544,Traffic Signal Pole, ,
-77.109546,38.812451,505,Traffic Signal Hanging, ,
-77.109003,38.815655,506,Traffic Signal Hanging, ,
-77.043693,38.804545,1545,Traffic Signal Hanging, ,
-77.048614,38.80283,1546,Traffic Signal Hanging, ,
-77.119919,38.833604,507,Traffic Signal Pole, ,
-77.139149,38.807673,508,Traffic Signal Hanging, ,
-77.0689,38.805362,1547,Traffic Signal Pole, ,
-77.043663,38.804539,1548,Traffic Signal Hanging, ,
-77.109011,38.815625,509,Traffic Signal Hanging, ,
-77.139186,38.807703,510,Traffic Signal Hanging, ,
-77.048643,38.802835,1549,Traffic Signal Hanging, ,
-77.108969,38.815471,511,Traffic Signal Hanging, ,
-77.068685,38.805352,1550,Traffic Signal Pole, ,
-77.139212,38.807732,512,Traffic Signal Hanging, ,
-77.043514,38.804593,1551,Traffic Signal Hanging, ,
-77.051663,38.80441,1552,Traffic Signal Hanging, ,
-77.122319,38.833395,513,Traffic Signal Pole, ,
-77.068696,38.805647,1553,Traffic Signal Pole, ,
-77.108934,38.815465,514,Traffic Signal Hanging, ,
-77.139257,38.807767,515,Traffic Signal Hanging, ,
-77.043509,38.804617,1554,Traffic Signal Hanging, ,
-77.108757,38.815537,516,Traffic Signal Hanging, ,
-77.051623,38.804403,1555,Traffic Signal Hanging, ,
-77.138719,38.807681,517,Traffic Signal Hanging, ,
-77.068945,38.805666,1556,Traffic Signal Pole, ,
-77.122139,38.833135,518,Traffic Signal Pole, ,
-77.043544,38.804741,1557,Traffic Signal Hanging, ,
-77.108749,38.815564,519,Traffic Signal Hanging, ,
-77.051581,38.804397,1558,Traffic Signal Hanging, ,
-77.138739,38.80771,520,Traffic Signal Hanging, ,
-77.065556,38.805286,1559,Traffic Signal Pole, ,
-77.108795,38.81572,521,Traffic Signal Hanging, ,
-77.043567,38.804744,1560,Traffic Signal Hanging, ,
-77.138758,38.807736,522,Traffic Signal Hanging, ,
-77.065356,38.804929,1561,Traffic Signal Pole, ,
-77.124873,38.82976,523,Traffic Signal Pole, ,
-77.05149,38.804467,1562,Traffic Signal Hanging, ,
-77.062088,38.805326,1563,Traffic Signal Hanging, ,
-77.108828,38.815729,524,Traffic Signal Hanging, ,
-77.138784,38.807781,525,Traffic Signal Hanging, ,
-77.043755,38.804697,1564,Traffic Signal Hanging, ,
-77.124838,38.830014,526,Traffic Signal Pole, ,
-77.062127,38.805312,1565,Traffic Signal Hanging, ,
-77.051484,38.804501,1566,Traffic Signal Hanging, ,
-77.125199,38.830105,527,Traffic Signal Pole, ,
-77.04376,38.804678,1567,Traffic Signal Hanging, ,
-77.062025,38.805393,1568,Traffic Signal Hanging, ,
-77.125269,38.829882,528,Traffic Signal Pole, ,
-77.10755,38.831396,529,Traffic Signal Hanging, ,
-77.138808,38.807813,530,Traffic Signal Hanging, ,
-77.050813,38.803338,1569,Traffic Signal Hanging, ,
-77.105619,38.81195,531,Traffic Signal Pole, ,
-77.042612,38.804396,1570,Traffic Signal Hanging, ,
-77.139069,38.807606,532,Traffic Signal Pole, ,
-77.050769,38.803335,1571,Traffic Signal Hanging, ,
-77.062039,38.805419,1572,Traffic Signal Hanging, ,
-77.105279,38.811863,533,Traffic Signal Pole, ,
-77.139304,38.80781,534,Traffic Signal Pole, ,
-77.042577,38.804392,1573,Traffic Signal Hanging, ,
-77.105533,38.812097,535,Traffic Signal Pole, ,
-77.050727,38.80333,1574,Traffic Signal Hanging, ,
-77.107537,38.831375,536,Traffic Signal Hanging, ,
-77.062231,38.805356,1575,Traffic Signal Hanging, ,
-77.13884,38.807863,537,Traffic Signal Pole, ,
-77.042424,38.80447,1576,Traffic Signal Hanging, ,
-77.050849,38.803257,1577,Traffic Signal Hanging, ,
-77.109481,38.812174,538,Traffic Signal Pole, ,
-77.138684,38.807642,539,Traffic Signal Pole, ,
-77.062245,38.805382,1578,Traffic Signal Hanging, ,
-77.109792,38.812171,540,Traffic Signal Pole, ,
-77.042418,38.80449,1579,Traffic Signal Hanging, ,
-77.10741,38.831289,541,Traffic Signal Hanging, ,
-77.050854,38.803228,1580,Traffic Signal Hanging, ,
-77.062239,38.805444,1581,Traffic Signal Hanging, ,
-77.133725,38.802854,542,Traffic Signal Hanging, ,
-77.109782,38.811833,543,Traffic Signal Pole, ,
-77.042472,38.804618,1582,Traffic Signal Hanging, ,
-77.050617,38.803152,1583,Traffic Signal Hanging, ,
-77.133766,38.802854,544,Traffic Signal Hanging, ,
-77.062219,38.805452,1584,Traffic Signal Hanging, ,
-77.109451,38.811915,545,Traffic Signal Pole, ,
-77.133813,38.802852,546,Traffic Signal Hanging, ,
-77.042505,38.80462,1585,Traffic Signal Hanging, ,
-77.050611,38.803177,1586,Traffic Signal Hanging, ,
-77.107372,38.831301,547,Traffic Signal Hanging, ,
-77.112175,38.811678,548,Traffic Signal Pole, ,
-77.059811,38.806825,1587,Traffic Signal Hanging, ,
-77.042656,38.804566,1588,Traffic Signal Hanging, ,
-77.133692,38.802897,549,Traffic Signal Hanging, ,
-77.050335,38.804314,1589,Traffic Signal Hanging, ,
-77.112441,38.811628,550,Traffic Signal Pole, ,
-77.042663,38.804541,1590,Traffic Signal Hanging, ,
-77.133694,38.802914,551,Traffic Signal Hanging, ,
-77.059846,38.806828,1591,Traffic Signal Hanging, ,
-77.112572,38.811926,552,Traffic Signal Pole, ,
-77.045876,38.804808,1592,Traffic Signal Hanging, ,
-77.107243,38.831416,553,Traffic Signal Hanging, ,
-77.133679,38.802938,554,Traffic Signal Hanging, ,
-77.050326,38.804347,1593,Traffic Signal Hanging, ,
-77.045854,38.804805,1594,Traffic Signal Hanging, ,
-77.112215,38.811954,555,Traffic Signal Pole, ,
-77.059943,38.806773,1595,Traffic Signal Hanging, ,
-77.13368,38.80296,556,Traffic Signal Hanging, ,
-77.050464,38.804432,1596,Traffic Signal Hanging, ,
-77.109765,38.812422,557,Traffic Signal Pole, ,
-77.1339,38.802841,558,Traffic Signal Hanging, ,
-77.045712,38.804869,1597,Traffic Signal Hanging, ,
-77.050506,38.804437,1598,Traffic Signal Hanging, ,
-77.10954,38.812396,559,Traffic Signal Pole, ,
-77.107253,38.831436,560,Traffic Signal Hanging, ,
-77.059949,38.806744,1599,Traffic Signal Hanging, ,
-77.133856,38.802842,561,Traffic Signal Hanging, ,
-77.045706,38.804895,1600,Traffic Signal Hanging, ,
-77.109012,38.815476,562,Traffic Signal Pole, ,
-77.050547,38.804443,1601,Traffic Signal Hanging, ,
-77.134018,38.804127,563,Traffic Signal Hanging, ,
-77.045793,38.805026,1602,Traffic Signal Hanging, ,
-77.108766,38.81551,564,Traffic Signal Pole, ,
-77.059702,38.806596,1603,Traffic Signal Hanging, ,
-77.049491,38.804106,1604,Traffic Signal Hanging, ,
-77.133994,38.804125,565,Traffic Signal Hanging, ,
-77.107393,38.83156,566,Traffic Signal Hanging, ,
-77.045767,38.805022,1605,Traffic Signal Hanging, ,
-77.049398,38.804295,1606,Traffic Signal Hanging, ,
-77.10874,38.815708,567,Traffic Signal Pole, ,
-77.133977,38.804125,568,Traffic Signal Hanging, ,
-77.04592,38.804971,1607,Traffic Signal Hanging, ,
-77.059719,38.806584,1608,Traffic Signal Hanging, ,
-77.108999,38.815682,569,Traffic Signal Pole, ,
-77.107426,38.831551,570,Traffic Signal Hanging, ,
-77.049426,38.804297,1609,Traffic Signal Hanging, ,
-77.134144,38.804339,571,Traffic Signal Hanging, ,
-77.045925,38.804948,1610,Traffic Signal Hanging, ,
-77.098128,38.810457,572,Traffic Signal Hanging, ,
-77.059531,38.806619,1611,Traffic Signal Hanging, ,
-77.052391,38.805854,1612,Traffic Signal Hanging, ,
-77.134142,38.804307,573,Traffic Signal Hanging, ,
-77.059526,38.806643,1613,Traffic Signal Hanging, ,
-77.098121,38.81044,574,Traffic Signal Hanging, ,
-77.049037,38.80648,1614,Traffic Signal Hanging, ,
-77.134142,38.804274,575,Traffic Signal Hanging, ,
-77.108677,38.826205,576,Traffic Signal Hanging, ,
-77.052426,38.805857,1615,Traffic Signal Hanging, ,
-77.059519,38.806669,1616,Traffic Signal Hanging, ,
-77.098115,38.81041,577,Traffic Signal Hanging, ,
-77.04903,38.806508,1617,Traffic Signal Hanging, ,
-77.098108,38.810392,578,Traffic Signal Hanging, ,
-77.133352,38.807459,579,Traffic Signal Hanging, ,
-77.052354,38.805748,1618,Traffic Signal Hanging, ,
-77.108696,38.826177,580,Traffic Signal Hanging, ,
-77.060385,38.80674,1619,Traffic Signal Hanging, ,
-77.048982,38.806421,1620,Traffic Signal Hanging, ,
-77.098101,38.810371,581,Traffic Signal Hanging, ,
-77.133316,38.807453,582,Traffic Signal Hanging, ,
-77.052358,38.805726,1621,Traffic Signal Hanging, ,
-77.098095,38.810334,583,Traffic Signal Hanging, ,
-77.060379,38.806757,1622,Traffic Signal Hanging, ,
-77.133275,38.807447,584,Traffic Signal Hanging, ,
-77.049012,38.806422,1623,Traffic Signal Hanging, ,
-77.043731,38.804544,1624,Traffic Signal Pole, ,
-77.097813,38.810283,585,Traffic Signal Hanging, ,
-77.060439,38.806777,1625,Traffic Signal Hanging, ,
-77.108708,38.826153,586,Traffic Signal Hanging, ,
-77.048927,38.806581,1626,Traffic Signal Hanging, ,
-77.133743,38.804228,587,Traffic Signal Hanging, ,
-77.097787,38.810309,588,Traffic Signal Hanging, ,
-77.043515,38.804562,1627,Traffic Signal Pole, ,
-77.060432,38.8068,1628,Traffic Signal Hanging, ,
-77.133742,38.804262,589,Traffic Signal Hanging, ,
-77.097763,38.810329,590,Traffic Signal Hanging, ,
-77.048901,38.806578,1629,Traffic Signal Hanging, ,
-77.043518,38.804743,1630,Traffic Signal Pole, ,
-77.133369,38.807664,591,Traffic Signal Hanging, ,
-77.097751,38.81034,592,Traffic Signal Hanging, ,
-77.060426,38.806828,1631,Traffic Signal Hanging, ,
-77.133364,38.807632,593,Traffic Signal Hanging, ,
-77.049819,38.807914,1632,Traffic Signal Hanging, ,
-77.097727,38.810362,594,Traffic Signal Hanging, ,
-77.043744,38.804734,1633,Traffic Signal Pole, ,
-77.128958,38.807098,595,Traffic Signal Hanging, ,
-77.054311,38.807276,1634,Traffic Signal Hanging, ,
-77.097724,38.810367,596,Traffic Signal Hanging, ,
-77.049775,38.807907,1635,Traffic Signal Hanging, ,
-77.128984,38.807094,597,Traffic Signal Hanging, ,
-77.044628,38.804699,1636,Traffic Signal Pole, ,
-77.054347,38.807281,1637,Traffic Signal Hanging, ,
-77.103404,38.811555,598,Traffic Signal Hanging, ,
-77.128926,38.80722,599,Traffic Signal Hanging, ,
-77.049735,38.807901,1638,Traffic Signal Hanging, ,
-77.044634,38.804885,1639,Traffic Signal Pole, ,
-77.103431,38.811562,600,Traffic Signal Hanging, ,
-77.128936,38.807251,601,Traffic Signal Hanging, ,
-77.054497,38.807222,1640,Traffic Signal Hanging, ,
-77.103561,38.811498,602,Traffic Signal Hanging, ,
-77.12902,38.807347,603,Traffic Signal Hanging, ,
-77.12905,38.807331,604,Traffic Signal Hanging, ,
-77.049687,38.807758,1641,Traffic Signal Hanging, ,
-77.103539,38.81153,605,Traffic Signal Hanging, ,
-77.044843,38.804696,1642,Traffic Signal Pole, ,
-77.054504,38.807191,1643,Traffic Signal Hanging, ,
-77.129119,38.807187,606,Traffic Signal Hanging, ,
-77.049694,38.80773,1644,Traffic Signal Hanging, ,
-77.10342,38.811403,607,Traffic Signal Hanging, ,
-77.129106,38.807158,608,Traffic Signal Hanging, ,
-77.042652,38.8046,1645,Traffic Signal Pole, ,
-77.10339,38.81143,609,Traffic Signal Hanging, ,
-77.054451,38.807092,1646,Traffic Signal Hanging, ,
-77.132969,38.807584,610,Traffic Signal Hanging, ,
-77.049992,38.806724,1647,Traffic Signal Hanging, ,
-77.103468,38.811361,611,Traffic Signal Hanging, ,
-77.042647,38.804397,1648,Traffic Signal Pole, ,
-77.132971,38.80761,612,Traffic Signal Hanging, ,
-77.054423,38.807088,1649,Traffic Signal Hanging, ,
-77.050026,38.806731,1650,Traffic Signal Hanging, ,
-77.1035,38.811367,613,Traffic Signal Hanging, ,
-77.042422,38.804436,1651,Traffic Signal Pole, ,
-77.13299,38.807761,614,Traffic Signal Hanging, ,
-77.059388,38.806316,1652,Traffic Signal Hanging, ,
-77.050067,38.806737,1653,Traffic Signal Hanging, ,
-77.104242,38.811676,615,Traffic Signal Hanging, ,
-77.133068,38.807771,616,Traffic Signal Hanging, ,
-77.104226,38.811709,617,Traffic Signal Hanging, ,
-77.042436,38.804616,1654,Traffic Signal Pole, ,
-77.134781,38.807515,618,Traffic Signal Hanging, ,
-77.059408,38.806306,1655,Traffic Signal Hanging, ,
-77.104132,38.811538,619,Traffic Signal Hanging, ,
-77.047906,38.806505,1656,Traffic Signal Hanging, ,
-77.134798,38.807527,620,Traffic Signal Hanging, ,
-77.045937,38.803709,1657,Traffic Signal Pole, ,
-77.059348,38.806178,1658,Traffic Signal Hanging, ,
-77.104167,38.811547,621,Traffic Signal Hanging, ,
-77.134817,38.807543,622,Traffic Signal Hanging, ,
-77.047911,38.806482,1659,Traffic Signal Hanging, ,
-77.103954,38.811548,623,Traffic Signal Hanging, ,
-77.045967,38.803874,1660,Traffic Signal Pole, ,
-77.134829,38.807553,624,Traffic Signal Hanging, ,
-77.059384,38.806165,1661,Traffic Signal Hanging, ,
-77.047881,38.806387,1662,Traffic Signal Hanging, ,
-77.10395,38.811576,625,Traffic Signal Hanging, ,
-77.134853,38.807572,626,Traffic Signal Hanging, ,
-77.045715,38.804833,1663,Traffic Signal Pole, ,
-77.059513,38.806181,1664,Traffic Signal Hanging, ,
-77.098083,38.810305,627,Traffic Signal Pole, ,
-77.134867,38.807583,628,Traffic Signal Hanging, ,
-77.047849,38.806381,1665,Traffic Signal Hanging, ,
-77.098169,38.810524,629,Traffic Signal Pole, ,
-77.045719,38.805018,1666,Traffic Signal Pole, ,
-77.134876,38.807589,630,Traffic Signal Hanging, ,
-77.059525,38.8062,1667,Traffic Signal Hanging, ,
-77.04787,38.806373,1668,Traffic Signal Hanging, ,
-77.097848,38.810253,631,Traffic Signal Pole, ,
-77.134909,38.807617,632,Traffic Signal Hanging, ,
-77.045919,38.804999,1669,Traffic Signal Pole, ,
-77.055627,38.806142,1670,Traffic Signal Hanging, ,
-77.103438,38.811356,633,Traffic Signal Pole, ,
-77.134917,38.807621,634,Traffic Signal Hanging, ,
-77.047827,38.806367,1671,Traffic Signal Hanging, ,
-77.103504,38.811585,635,Traffic Signal Pole, ,
-77.045929,38.804813,1672,Traffic Signal Pole, ,
-77.055622,38.806168,1673,Traffic Signal Hanging, ,
-77.133907,38.804411,636,Traffic Signal Hanging, ,
-77.103642,38.811389,637,Traffic Signal Pole, ,
-77.046293,38.807297,1674,Traffic Signal Hanging, ,
-77.133868,38.804416,638,Traffic Signal Hanging, ,
-77.049055,38.806425,1675,Traffic Signal Pole, ,
-77.103312,38.811534,639,Traffic Signal Pole, ,
-77.055623,38.806265,1676,Traffic Signal Hanging, ,
-77.133832,38.80442,640,Traffic Signal Hanging, ,
-77.046284,38.80733,1677,Traffic Signal Hanging, ,
-77.103965,38.811494,641,Traffic Signal Pole, ,
-77.048856,38.806577,1678,Traffic Signal Pole, ,
-77.055657,38.806269,1679,Traffic Signal Hanging, ,
-77.133757,38.804428,642,Traffic Signal Hanging, ,
-77.04641,38.807431,1680,Traffic Signal Hanging, ,
-77.10392,38.811687,643,Traffic Signal Pole, ,
-77.049698,38.807688,1681,Traffic Signal Pole, ,
-77.133766,38.804434,644,Traffic Signal Hanging, ,
-77.055799,38.806212,1682,Traffic Signal Hanging, ,
-77.104217,38.811735,645,Traffic Signal Pole, ,
-77.10429,38.811578,646,Traffic Signal Pole, ,
-77.046446,38.807436,1683,Traffic Signal Hanging, ,
-77.13303,38.807765,647,Traffic Signal Hanging, ,
-77.055793,38.806236,1684,Traffic Signal Hanging, ,
-77.09,38.80868,648,Traffic Signal Hanging, ,
-77.049675,38.807898,1685,Traffic Signal Pole, ,
-77.129066,38.80731,649,Traffic Signal Hanging, ,
-77.046648,38.8074,1686,Traffic Signal Hanging, ,
-77.08999,38.808711,650,Traffic Signal Hanging, ,
-77.12904,38.807323,651,Traffic Signal Hanging, ,
-77.055776,38.806117,1687,Traffic Signal Hanging, ,
-77.090341,38.808615,652,Traffic Signal Hanging, ,
-77.049927,38.806722,1688,Traffic Signal Pole, ,
-77.133686,38.802855,653,Traffic Signal Pole, ,
-77.046653,38.807373,1689,Traffic Signal Hanging, ,
-77.055743,38.806113,1690,Traffic Signal Hanging, ,
-77.09037,38.808622,654,Traffic Signal Hanging, ,
-77.133981,38.802832,655,Traffic Signal Pole, ,
-77.050107,38.806746,1691,Traffic Signal Pole, ,
-77.090394,38.80885,656,Traffic Signal Hanging, ,
-77.046561,38.807246,1692,Traffic Signal Hanging, ,
-77.134094,38.804126,657,Traffic Signal Pole, ,
-77.056429,38.805218,1693,Traffic Signal Hanging, ,
-77.04997,38.806528,1694,Traffic Signal Pole, ,
-77.090236,38.808939,658,Traffic Signal Hanging, ,
-77.05015,38.806551,1695,Traffic Signal Pole, ,
-77.134153,38.804356,659,Traffic Signal Pole, ,
-77.090204,38.808933,660,Traffic Signal Hanging, ,
-77.046526,38.807237,1696,Traffic Signal Hanging, ,
-77.056461,38.805233,1697,Traffic Signal Hanging, ,
-77.133403,38.807459,661,Traffic Signal Pole, ,
-77.08899,38.808605,662,Traffic Signal Hanging, ,
-77.047789,38.806367,1698,Traffic Signal Pole, ,
-77.046682,38.806316,1699,Traffic Signal Hanging, ,
-77.133743,38.804119,663,Traffic Signal Pole, ,
-77.088979,38.808635,664,Traffic Signal Hanging, ,
-77.056444,38.805129,1700,Traffic Signal Hanging, ,
-77.047906,38.806519,1701,Traffic Signal Pole, ,
-77.133377,38.807694,665,Traffic Signal Pole, ,
-77.090383,38.808888,666,Traffic Signal Hanging, ,
-77.046654,38.806312,1702,Traffic Signal Hanging, ,
-77.090016,38.808615,667,Traffic Signal Pole, ,
-77.056451,38.805098,1703,Traffic Signal Hanging, ,
-77.129062,38.807068,668,Traffic Signal Pole, ,
-77.04635,38.807427,1704,Traffic Signal Pole, ,
-77.046617,38.806307,1705,Traffic Signal Hanging, ,
-77.128888,38.807119,669,Traffic Signal Pole, ,
-77.056643,38.805025,1706,Traffic Signal Hanging, ,
-77.090141,38.808931,670,Traffic Signal Pole, ,
-77.046652,38.807425,1707,Traffic Signal Pole, ,
-77.046722,38.806277,1708,Traffic Signal Hanging, ,
-77.128972,38.807378,671,Traffic Signal Pole, ,
-77.090367,38.80896,672,Traffic Signal Pole, ,
-77.056676,38.805041,1709,Traffic Signal Hanging, ,
-77.046614,38.807247,1710,Traffic Signal Pole, ,
-77.129158,38.807267,673,Traffic Signal Pole, ,
-77.09041,38.808625,674,Traffic Signal Pole, ,
-77.046762,38.806282,1711,Traffic Signal Hanging, ,
-77.132962,38.807551,675,Traffic Signal Pole, ,
-77.090211,38.808681,676,Traffic Signal Pole, ,
-77.057305,38.803926,1712,Traffic Signal Hanging, ,
-77.04679,38.806285,1713,Traffic Signal Hanging, ,
-77.128866,38.807183,677,Traffic Signal Pole, ,
-77.088955,38.808724,678,Traffic Signal Pole, ,
-77.046296,38.807256,1714,Traffic Signal Pole, ,
-77.057339,38.80393,1715,Traffic Signal Hanging, ,
-77.132915,38.807757,679,Traffic Signal Pole, ,
-77.134982,38.807671,680,Traffic Signal Pole, ,
-77.046847,38.806289,1716,Traffic Signal Pole, ,
-77.134728,38.807481,681,Traffic Signal Pole, ,
-77.046847,38.806258,1717,Traffic Signal Hanging, ,
-77.133759,38.804431,682,Traffic Signal Pole, ,
-77.05727,38.803973,1718,Traffic Signal Hanging, ,
-77.125049,38.808659,683,Traffic Signal Hanging, ,
-77.046592,38.806308,1719,Traffic Signal Pole, ,
-77.125055,38.808683,684,Traffic Signal Hanging, ,
