OBJECTID,FLD_ZONE,STATIC_BFE,DEPTH,ShapeSTArea
343,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3289980.351298
344,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,647.599961
345,AE,7.6,-9999,15278.039573
346,X,-9999,-9999,277.967519
347,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4357.540317
348,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,84089.245188
349,X,-9999,-9999,82514.900593
350,X,-9999,-9999,13106.844597
351,X,-9999,-9999,17913.289281
352,X,-9999,-9999,2461.191186
353,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3164.620753
354,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,16285.175334
355,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,116877.499883
356,X,-9999,-9999,4624.512312
357,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,45157.785325
358,X,-9999,-9999,1297.928288
359,X,-9999,-9999,20336.461911
360,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,40830.333334
361,X,-9999,-9999,12192.917967
362,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,46164.256619
363,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,588.669814
364,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,356.616549
365,AE,6.1,-9999,180967.445157
366,X,-9999,-9999,291.116897
367,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,692414.323246
368,X,-9999,-9999,6485.241726
369,X,-9999,-9999,197.918017
370,X,-9999,-9999,28103.575967
371,AE,9.1,-9999,134630.741054
372,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1607.897769
373,X,-9999,-9999,33806.271301
374,X,-9999,-9999,4625859.129672
375,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1554.641383
376,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,32012.537858
377,AE,7.6,-9999,163142.100793
378,X,-9999,-9999,47067.343562
379,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2542.418444
380,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,153961.30139
381,AE,7.6,-9999,6188.96906
382,X,-9999,-9999,19461.917342
383,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,218.749005
384,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,216.629935
385,X,-9999,-9999,463.760651
386,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,350.085036
387,X,-9999,-9999,9391.536455
388,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,344.544378
389,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3391.428439
390,AE,7.6,-9999,25679.972083
391,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1848.106934
392,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,47218.345638
393,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5757.338257
394,X,-9999,-9999,550.558645
395,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,837705.664751
396,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,14787.857167
397,X,-9999,-9999,6833.545447
398,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5360.169946
399,X,-9999,-9999,4471.408066
400,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5158.758765
401,AE,6.1,-9999,12892.806119
402,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3091.775797
403,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1485.843515
404,VE,9.1,-9999,23342.502936
405,VE,8.1,-9999,4443.006965
406,X,-9999,-9999,11640.146039
407,X,-9999,-9999,12795.935554
408,AE,8.1,-9999,4963595.463101
409,X,-9999,-9999,2281.42389
410,X,-9999,-9999,40089.348159
411,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,884.493649
412,VE,11.1,-9999,91566.584113
413,X,-9999,-9999,1113.815347
414,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,17607.893079
415,X,-9999,-9999,26161.798093
416,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1385.518882
417,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3887.620874
418,X,-9999,-9999,64064.882522
419,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4923.439929
420,AE,7.6,-9999,1719.902243
421,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,23605.035106
422,AE,7.6,-9999,9611.579254
423,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,23066.623406
424,X,-9999,-9999,11428.803014
425,AE,7.6,-9999,23922.974787
426,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1772.25976
427,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1659.373758
428,X,-9999,-9999,1502.350656
429,AE,6.1,-9999,204649.063846
430,X,-9999,-9999,1687.944562
431,AE,9.1,-9999,20629118.033931
432,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,283985.386363
433,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,34862.75818
434,AE,7.6,-9999,6354.25187
435,X,-9999,-9999,3233.367949
436,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,15257.834148
437,VE,10.1,-9999,93546.394487
438,X,-9999,-9999,19979.725043
439,AE,7.6,-9999,837.604359
440,X,-9999,-9999,1153.917959
441,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2216.971335
442,AE,7.6,-9999,953902.05023
443,AE,6.1,-9999,40832.272067
444,AE,7.6,-9999,25234.007541
445,X,-9999,-9999,18588.592083
446,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,45474.210129
447,AE,7.6,-9999,109684.774828
448,AE,7.6,-9999,63029.899474
449,X,-9999,-9999,11011.203501
450,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,495937.959567
451,VE,9.1,-9999,81451.671285
452,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2186.42712
453,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,34574.097506
454,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,51794.965572
455,AE,6.1,-9999,167058.118057
456,X,-9999,-9999,142068.325664
457,AE,7.6,-9999,60293.48803
458,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,7462.928574
459,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1702.711768
460,AE,7.6,-9999,1378482.269264
461,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6972.669359
462,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2424.19063
463,AE,8.1,-9999,974.942054
464,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2881.655049
465,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,21719.210249
466,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,19104.835316
467,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,33957.684884
468,AE,8.1,-9999,52377.176496
469,AE,7.6,-9999,8056.576312
470,X,-9999,-9999,891148.342327
471,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,15690.257462
472,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,20751.558648
473,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1324.204119
474,X,-9999,-9999,2312.430611
475,X,-9999,-9999,505349.675157
476,X,-9999,-9999,98173.305983
477,X,-9999,-9999,6497.917024
478,AE,7.6,-9999,265837.522276
479,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,24884.298072
480,X,-9999,-9999,1088.004097
481,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5804.063224
482,AE,7.6,-9999,159708.99434
483,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,15845.693464
484,AE,7.6,-9999,211246.166134
485,AE,6.1,-9999,6764.333618
486,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,46234.822364
487,X,-9999,-9999,192320.794576
488,X,-9999,-9999,2986.440557
489,X,-9999,-9999,2474.47934
490,X,-9999,-9999,184417.283759
491,AE,7.6,-9999,1093.48527
492,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1515.33473
493,AE,7.6,-9999,20321.768471
494,AE,7.6,-9999,1771.805987
495,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2911.805587
496,X,-9999,-9999,2598.23116
497,X,-9999,-9999,181011.145013
498,AE,7.6,-9999,4536.918835
499,AE,7.6,-9999,15467.241638
500,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1511.81066
501,X,-9999,-9999,3195.856232
502,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5553.622202
503,AE,6.1,-9999,272608.679441
504,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,8466.969966
505,AE,7.6,-9999,7202.056734
506,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,15116.97237
507,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,481204.87587
508,AE,6.1,-9999,23613.313978
509,X,-9999,-9999,226039.013505
510,AE,7.6,-9999,55033.965362
511,AE,7.6,-9999,293414.95534
512,AE,7.6,-9999,6860.757003
513,AE,7.6,-9999,17967.361931
514,AREA NOT INCLUDED,-9999,-9999,3828553.14242
515,X,-9999,-9999,76729.3973
516,X,-9999,-9999,2432.521213
517,X,-9999,-9999,8318.657929
518,AE,8.1,-9999,128.209793
519,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1232.469387
520,AE,6.1,-9999,2317.47932
521,AE,8.1,-9999,5124.146128
522,X,-9999,-9999,28647.603442
523,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1584.209569
524,X,-9999,-9999,57810.751284
525,X,-9999,-9999,4836.608994
526,AE,8.1,-9999,4800.756837
527,AE,7.6,-9999,224724.644359
528,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,51195.866784
529,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1438.778782
530,AE,7.6,-9999,2630125.527329
531,X,-9999,-9999,76118.580982
532,AE,7.6,-9999,2942.450144
533,AE,7.6,-9999,7017.478951
534,AE,7.6,-9999,2982.085449
535,AE,8.1,-9999,2199.059677
536,AE,7.6,-9999,1265.376613
537,AE,7.6,-9999,1473.194168
538,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1988.24833
539,AE,7.6,-9999,1266330.897161
540,X,-9999,-9999,69190.867395
541,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3382.482241
542,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1254.841671
543,X,-9999,-9999,16074.608622
544,X,-9999,-9999,111533.601559
545,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5314.216917
546,AE,6.1,-9999,5366.564177
547,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,9272.307367
548,X,-9999,-9999,14276.090304
549,X,-9999,-9999,85152.828635
550,X,-9999,-9999,4073.433692
551,X,-9999,-9999,5346.088851
552,AE,7.6,-9999,276901.971631
553,AE,8.1,-9999,8213.989587
554,AE,7.6,-9999,4590111.17702
555,AE,8.1,-9999,1974163.361327
556,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,95349.043443
557,X,-9999,-9999,12578.335896
558,X,-9999,-9999,2080.327767
559,X,-9999,-9999,1366.183244
560,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,21872.070208
561,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2238.885271
562,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,26119.637891
563,X,-9999,-9999,101671.599238
564,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1113.266635
565,X,-9999,-9999,1240.392696
566,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,29505.920554
567,AE,6.1,-9999,18635.951316
568,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1678.563112
569,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1464.759522
570,X,-9999,-9999,32917.725197
571,X,-9999,-9999,11909.639002
572,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,23147.245386
573,X,-9999,-9999,3514.032023
574,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1342.771592
575,X,-9999,-9999,2880.430895
576,AE,7.6,-9999,11523.980407
577,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,169685.316746
578,X,-9999,-9999,2745.290675
579,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,10908.673805
580,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4465.794546
581,AE,7.6,-9999,5334.692197
582,X,-9999,-9999,3098.567625
583,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4359.684209
584,X,-9999,-9999,1314.835136
585,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3088.177136
586,AE,7.6,-9999,4293.637941
587,X,-9999,-9999,41356.454732
588,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,20764.556734
589,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,10405.210753
590,X,-9999,-9999,3237.893468
591,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1934.23965
592,AE,7.6,-9999,2342.098946
593,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4836.052107
594,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,90244.830001
595,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,26959.929258
596,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,12266.934189
597,X,-9999,-9999,5327.827489
598,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3505.513561
599,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,60159.602151
600,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,13108.795441
601,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,16683.295488
602,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,8722.728592
603,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4047160.675788
604,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1275.870974
605,X,-9999,-9999,1781.007288
606,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,36391.258852
607,X,-9999,-9999,4190.664199
608,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,14919.328785
609,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,113926.905987
610,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,9463.553715
611,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,14043.290415
612,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,40777.057383
613,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1384.347804
614,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4815.807903
615,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2441.589111
616,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,21577.004457
617,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,15754.189207
618,X,-9999,-9999,5669.687536
619,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,10742.001894
620,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,204845.526986
621,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3889.011877
622,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,22934.499074
623,AE,7.6,-9999,9468.788165
624,X,-9999,-9999,1454.58349
625,X,-9999,-9999,4776.877372
626,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2066.856882
627,X,-9999,-9999,8616.071674
628,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,50181.876996
629,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1653.260274
630,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,9428.145205
631,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6922.023669
632,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,136843.442812
633,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,7698.128715
634,AE,7.6,-9999,1719.10283
635,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,23343.521718
636,AE,7.6,-9999,144730.474117
637,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1783.251977
638,X,-9999,-9999,7018.152486
639,AE,7.6,-9999,455193.120154
640,X,-9999,-9999,7223.270328
641,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,235476.399813
642,AE,7.6,-9999,6512.477174
643,AE,8.1,-9999,50480.093405
644,AE,7.6,-9999,3537853.073134
645,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,18578.054594
646,X,-9999,-9999,1114.824854
647,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1111.384193
648,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,47248.876031
649,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,393346.038241
650,X,-9999,-9999,26461.39886
651,X,-9999,-9999,12619.977325
652,X,-9999,-9999,2076.174461
653,X,-9999,-9999,45537.727371
654,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1786.513837
655,AE,8.1,-9999,821963.257671
656,AE,7.6,-9999,12517.884774
657,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6383.078068
658,X,-9999,-9999,7734.991618
659,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1077.646583
660,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,24622.193719
661,AE,7.6,-9999,5960355.975728
662,X,-9999,-9999,4447.623698
663,X,-9999,-9999,7561.67446
664,X,-9999,-9999,8030.694063
665,AE,7.6,-9999,1502.329254
666,X,-9999,-9999,20072.120291
667,X,-9999,-9999,8581.731162
668,X,-9999,-9999,1891.038383
669,AE,7.6,-9999,2685.564858
670,X,-9999,-9999,1405.877392
671,X,-9999,-9999,2885197.253724
672,X,-9999,-9999,38512.584812
673,X,-9999,-9999,49088.355632
674,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,71181.056235
675,AE,7.6,-9999,1179.84635
676,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,537136.548338
677,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1819.126892
678,AE,7.6,-9999,9373.768835
679,X,-9999,-9999,1078.103307
680,X,-9999,-9999,2074.23415
681,X,-9999,-9999,4541.304364
682,AE,7.6,-9999,30762.597575
683,X,-9999,-9999,27566.187147
684,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,136595.85634
685,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,88247.607154
686,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2458.213946
687,AE,7.6,-9999,7194.416043
688,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,13084.364784
689,AE,7.6,-9999,4445.67307
690,X,-9999,-9999,3169.011303
691,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4219.209933
692,X,-9999,-9999,5520.823721
693,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1165230.522159
694,AE,7.6,-9999,31077.029123
695,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,59627.107883
696,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,55991.107229
697,AE,7.6,-9999,82714.599544
698,AE,7.6,-9999,302363.908562
699,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,21116.055442
700,X,-9999,-9999,2024.331201
701,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,9021.89928
702,X,-9999,-9999,3959.991161
703,X,-9999,-9999,4251.678508
704,X,-9999,-9999,2054.48669
705,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1933.157819
706,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,22233.923825
707,AE,8.1,-9999,12994675.969607
708,X,-9999,-9999,3315.293598
709,AE,7.6,-9999,369113.886508
710,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,152387.058341
711,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1680771.676823
712,AE,7.6,-9999,1148588.368999
713,X,-9999,-9999,2075.525577
714,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3299.95771
715,X,-9999,-9999,5650.557705
716,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,347139.614561
717,X,-9999,-9999,1301.093117
718,X,-9999,-9999,44448.478922
719,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2069.095774
720,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5348.644071
721,AE,7.6,-9999,18082.129375
722,AE,7.6,-9999,23849.488062
723,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4829.669195
724,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,8348.655594
725,AE,7.6,-9999,2375.857639
726,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,11909.506791
727,X,-9999,-9999,25105.347606
728,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,8929.55921
729,X,-9999,-9999,1660.287684
730,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,19451.431563
731,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6708.578112
732,X,-9999,-9999,13722.957539
733,AE,8.1,-9999,69760.988692
734,AE,8.1,-9999,191075.351172
735,X,-9999,-9999,4833.605087
736,AE,7.6,-9999,631753.861865
737,AE,7.6,-9999,1655.889842
738,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1862.080474
739,AE,7.6,-9999,22974.301073
740,X,-9999,-9999,1271.601081
741,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,425255.672559
742,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2272.587436
743,AE,8.1,-9999,22562473.704414
744,AE,7.6,-9999,6835204.765013
745,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3350.552476
746,AE,7.6,-9999,557297.59273
747,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,13597.795805
748,X,-9999,-9999,39169.334207
749,AE,7.6,-9999,239979.384942
750,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1021434.619361
751,X,-9999,-9999,1376.717328
752,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1899.874904
753,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1476.503597
754,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1266.52897
755,X,-9999,-9999,5614.766228
756,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3532.685214
757,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3524.032226
758,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1591.688282
759,X,-9999,-9999,3900.029936
760,X,-9999,-9999,1583.353938
761,AE,7.6,-9999,787233.81905
762,X,-9999,-9999,499922.629829
763,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,29361.288544
764,AE,8.1,-9999,124901.010142
765,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,82695.399546
766,X,-9999,-9999,1232821.645775
767,X,-9999,-9999,2292.226325
768,X,-9999,-9999,76118.231581
769,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,11670.894131
770,AE,7.6,-9999,82722.078467
771,X,-9999,-9999,11237.217766
772,X,-9999,-9999,3197.017089
773,X,-9999,-9999,7318.422107
774,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,11922.756174
775,X,-9999,-9999,4096.894346
776,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,29048.655213
777,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,119921.220586
778,X,-9999,-9999,4490.905649
779,X,-9999,-9999,2982355.565106
780,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1766.117363
781,X,-9999,-9999,11601.89359
782,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,16525.294185
783,X,-9999,-9999,1411.627191
784,AE,7.6,-9999,2341.659292
785,X,-9999,-9999,1338.516316
786,X,-9999,-9999,6303.951673
787,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,33788.158972
788,AE,7.6,-9999,1745.287677
789,AE,7.6,-9999,1718.650561
790,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,11916.407272
791,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,24006.868386
792,AE,7.6,-9999,1777.319153
793,X,-9999,-9999,1184.36716
794,X,-9999,-9999,11360.268501
795,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,13587.399139
796,X,-9999,-9999,5669.716515
797,X,-9999,-9999,192310.712256
798,X,-9999,-9999,16075.644069
799,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,58383.978914
800,AE,7.6,-9999,68295.889608
801,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2190.815938
802,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,14747.724548
803,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5216.840601
804,X,-9999,-9999,2900.54262
805,X,-9999,-9999,4989.957714
806,AE,7.6,-9999,24278.872588
807,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6935.027505
808,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,40531.547308
809,X,-9999,-9999,5717.171421
810,X,-9999,-9999,4992.978439
