OBJECTID,STFID,GROUP_NO,TRACT,BLOCK,BLOCK_GROUP,FULLSTFID,SHAPEarea,SHAPElen
3755,0454053000,3,045405,3000,0454053,518100454053000,337083.211579,2740.375334
992,0454193029,3,045419,3029,0454193,518100454193029,101228.129223,1558.495803
3756,0404023004,3,040402,3004,0404023,518100404023004,49530.299966,885.649523
993,0410041008,1,041004,1008,0410041,518100410041008,28267.400018,780.965202
3757,0460087000,7,046008,7000,0460087,518100460087000,2415564.915086,10749.174443
994,0430022026,2,043002,2026,0430022,518100430022026,302548.206851,3957.19787
995,0410044000,4,041004,4000,0410044,518100410044000,64266.891464,1369.777642
3758,0462141007,1,046214,1007,0462141,518100462141007,43977.034833,892.757865
947,0404033012,3,040403,3012,0404033,518100404033012,37445.732583,789.797504
3759,0420001010,1,042000,1010,0420001,518100420001010,558613.451291,5253.106471
948,0448062010,2,044806,2010,0448062,518100448062010,25956.698108,697.671571
949,0458061004,1,045806,1004,0458061,518100458061004,28237.729041,764.855436
3760,0460091007,1,046009,1007,0460091,518100460091007,83526.204468,2110.253714
950,0464001998,1,046400,1998,0464001,518100464001998,21540528.501281,85165.42665
3625,0464004018,4,046400,4018,0464004,518100464004018,3866570.833628,9360.427183
3626,0454101006,1,045410,1006,0454101,518100454101006,6652.706158,369.560704
3627,0460085004,5,046008,5004,0460085,518100460085004,59023.170861,918.10057
3628,0430012023,2,043001,2023,0430012,518100430012023,5131.324842,310.486252
3629,0460125003,5,046012,5003,0460125,518100460125003,1197.875807,153.149441
3630,0456012016,2,045601,2016,0456012,518100456012016,24103.469409,702.956499
3631,0460061006,1,046006,1006,0460061,518100460061006,69060.824731,1075.331701
3632,0462185000,5,046218,5000,0462185,518100462185000,53117.07276,1099.190535
3633,0460023003,3,046002,3003,0460023,518100460023003,47603.773945,922.643893
3634,0462188002,8,046218,8002,0462188,518100462188002,28653.958003,682.106371
951,0404033016,3,040403,3016,0404033,518100404033016,39706.403709,986.033024
952,0460064013,4,046006,4013,0460064,518100460064013,41653.451421,951.09566
3947,0460021013,1,046002,1013,0460021,518100460021013,32664.212027,875.127449
953,0418024011,4,041802,4011,0418024,518100418024011,19881.199515,613.70494
3948,0428021008,1,042802,1008,0428021,518100428021008,59429.182994,1304.875126
954,0462141005,1,046214,1005,0462141,518100462141005,129398.886128,1856.707708
3949,0448063002,3,044806,3002,0448063,518100448063002,77870.988221,1417.38715
955,0460061010,1,046006,1010,0460061,518100460061010,240770.875267,2882.136996
3950,0448062003,2,044806,2003,0448062,518100448062003,29229.579055,758.45093
3951,0454121051,1,045412,1051,0454121,518100454121051,2990077.615526,10206.114939
956,0448073004,3,044807,3004,0448073,518100448073004,7769.351674,404.249672
957,0414002021,2,041400,2021,0414002,518100414002021,20338.158899,593.369693
958,0412003004,3,041200,3004,0412003,518100412003004,28869.450725,749.853421
959,0456021013,1,045602,1013,0456021,518100456021013,26776.871161,684.405994
3952,0424003009,3,042400,3009,0424003,518100424003009,45532.310951,1095.453158
960,0428012008,2,042801,2008,0428012,518100428012008,46770.540359,1175.576039
3953,0428012000,2,042801,2000,0428012,518100428012000,26483.197444,735.7824
961,0410043008,3,041004,3008,0410043,518100410043008,33294.581627,809.403302
3954,0456012000,2,045601,2000,0456012,518100456012000,30784.67819,840.027887
3955,0454071021,1,045407,1021,0454071,518100454071021,1960973.121444,6708.917403
3956,0454071016,1,045407,1016,0454071,518100454071016,15718.773507,556.16537
3957,0460064008,4,046006,4008,0460064,518100460064008,43089.46598,943.46823
3958,0420003005,3,042000,3005,0420003,518100420003005,134954.934314,2213.366163
3959,0460092001,2,046009,2001,0460092,518100460092001,123748.178412,1754.200681
3960,0410022003,2,041002,2003,0410022,518100410022003,11303.129355,451.025271
3961,0446001006,1,044600,1006,0446001,518100446001006,82932.945794,1452.676229
3962,0442004009,4,044200,4009,0442004,518100442004009,2715345.783492,7582.182745
3963,0462132007,2,046213,2007,0462132,518100462132007,72539.203193,1484.19315
3964,0460064004,4,046006,4004,0460064,518100460064004,35808.799323,814.868745
3761,0446001014,1,044600,1014,0446001,518100446001014,417206.292333,3758.182197
3762,0448062016,2,044806,2016,0448062,518100448062016,6483.491867,322.208425
3763,0428015019,5,042801,5019,0428015,518100428015019,30731.972302,830.754646
3764,0462186007,6,046218,6007,0462186,518100462186007,20421.276996,588.864772
3765,0438002017,2,043800,2017,0438002,518100438002017,225113.535025,2153.535274
3766,0454121013,1,045412,1013,0454121,518100454121013,2103458.186713,12848.115205
3965,0460052006,2,046005,2006,0460052,518100460052006,2426.507532,197.355976
3966,0452009005,9,045200,9005,0452009,518100452009005,1218724.02431,4763.595286
3967,0444011007,1,044401,1007,0444011,518100444011007,76105.96727,1373.737522
3968,0454102034,2,045410,2034,0454102,518100454102034,10993.674828,415.25972
3969,0440027011,7,044002,7011,0440027,518100440027011,20230.379228,615.397274
3970,0460125007,5,046012,5007,0460125,518100460125007,4383.837123,326.434042
3971,0420002016,2,042000,2016,0420002,518100420002016,60110.957141,983.192402
3972,0400001001,1,040000,1001,0400001,518100400001001,108737.439461,1343.929416
3420,0430014002,4,043001,4002,0430014,518100430014002,54693.09399,1037.102552
3421,0454182019,2,045418,2019,0454182,518100454182019,130503.280048,1555.088357
3422,0408013002,3,040801,3002,0408013,518100408013002,41148.61507,1037.479452
3423,0416001009,1,041600,1009,0416001,518100416001009,25073.110648,659.389131
3424,0456024002,4,045602,4002,0456024,518100456024002,10801.513383,413.386988
3425,0438002998,2,043800,2998,0438002,518100438002998,725688.724783,12811.13913
3426,0410044009,4,041004,4009,0410044,518100410044009,21066.328746,631.625286
3427,0446003008,3,044600,3008,0446003,518100446003008,54837.749211,1912.591429
3428,0462156005,6,046215,6005,0462156,518100462156005,132214.139042,2094.523259
3429,0442002020,2,044200,2020,0442002,518100442002020,4959.901747,481.947578
3430,0418024017,4,041802,4017,0418024,518100418024017,94038.182704,1930.73084
3431,0460093000,3,046009,3000,0460093,518100460093000,89533.929859,1889.718328
3432,0458013000,3,045801,3000,0458013,518100458013000,1872138.955515,8134.088466
3433,0454182014,2,045418,2014,0454182,518100454182014,13743.049759,466.907881
3434,0454172006,2,045417,2006,0454172,518100454172006,35829.970358,740.33637
3435,0448081002,1,044808,1002,0448081,518100448081002,392304.026926,3736.058292
3436,0414001018,1,041400,1018,0414001,518100414001018,59844.819878,1024.712463
3437,0436002006,2,043600,2006,0436002,518100436002006,13357.886604,456.237325
3295,0446002999,2,044600,2999,0446002,518100446002999,1866758.392753,18721.675638
3296,0438001009,1,043800,1009,0438001,518100438001009,312954.888888,3588.34863
3297,0422024004,4,042202,4004,0422024,518100422024004,43960.900934,891.284882
3298,0428014006,4,042801,4006,0428014,518100428014006,25939.030682,727.786138
3299,0462183014,3,046218,3014,0462183,518100462183014,43378.350421,1050.233261
3300,0454171008,1,045417,1008,0454171,518100454171008,151825.1317,1511.426362
3301,0404043005,3,040404,3005,0404043,518100404043005,110136.763511,2629.260999
3302,0454102027,2,045410,2027,0454102,518100454102027,33267.43646,763.305082
3303,0434002014,2,043400,2014,0434002,518100434002014,25235.966303,736.536988
3304,0462071003,1,046207,1003,0462071,518100462071003,1001770.490783,12425.953119
3305,0454102005,2,045410,2005,0454102,518100454102005,28023.173154,746.821248
3306,0448062006,2,044806,2006,0448062,518100448062006,26846.340671,710.266686
3307,0446004006,4,044600,4006,0446004,518100446004006,40982.97881,954.50763
3308,0440023008,3,044002,3008,0440023,518100440023008,30180.03069,709.960277
3309,0428011002,1,042801,1002,0428011,518100428011002,45512.537768,1102.722851
3310,0422012013,2,042201,2013,0422012,518100422012013,27863.380237,731.213711
3311,0458052004,2,045805,2004,0458052,518100458052004,14655.254175,492.008779
3312,0410043025,3,041004,3025,0410043,518100410043025,25644.241714,679.59598
3438,0416001006,1,041600,1006,0416001,518100416001006,37849.04485,880.893241
3439,0410041010,1,041004,1010,0410041,518100410041010,30979.305124,817.086958
3440,0410022011,2,041002,2011,0410022,518100410022011,49650.887989,910.519177
3441,0440026008,6,044002,6008,0440026,518100440026008,47400.135465,1107.670887
3767,0464004004,4,046400,4004,0464004,518100464004004,67954.556602,1993.815035
3768,0460125008,5,046012,5008,0460125,518100460125008,1648.676019,156.020499
3769,0460093004,3,046009,3004,0460093,518100460093004,24314.131656,660.670243
3770,0446002012,2,044600,2012,0446002,518100446002012,11039.178891,421.07949
3771,0464001004,1,046400,1004,0464001,518100464001004,3882.181341,300.263912
3772,0448063005,3,044806,3005,0448063,518100448063005,184667.137056,1778.141314
3773,0410041004,1,041004,1004,0410041,518100410041004,52431.921203,1023.252983
3774,0462054004,4,046205,4004,0462054,518100462054004,33832.783394,738.570289
3775,0440022030,2,044002,2030,0440022,518100440022030,6726.372195,397.438563
3776,0440022032,2,044002,2032,0440022,518100440022032,6081.655226,496.129579
3777,0438001007,1,043800,1007,0438001,518100438001007,49333.830207,913.031098
3778,0410021000,1,041002,1000,0410021,518100410021000,55279.127646,940.732639
3779,0462062001,2,046206,2001,0462062,518100462062001,1273708.484586,9248.22915
3780,0410021004,1,041002,1004,0410021,518100410021004,46155.531766,958.446849
3781,0404032017,2,040403,2017,0404032,518100404032017,4019.073579,245.743871
3782,0454081006,1,045408,1006,0454081,518100454081006,13928.222907,489.555036
3783,0454161011,1,045416,1011,0454161,518100454161011,207625.68927,1827.819984
3784,0412002041,2,041200,2041,0412002,518100412002041,52011.761923,947.767525
3785,0400001007,1,040000,1007,0400001,518100400001007,125768.674947,1845.293719
3786,0438003029,3,043800,3029,0438003,518100438003029,9381.195507,404.871495
3787,0460064002,4,046006,4002,0460064,518100460064002,76183.235375,1389.425208
3788,0444013001,3,044401,3001,0444013,518100444013001,192416.748681,3573.377366
3789,0462042014,2,046204,2014,0462042,518100462042014,32883.773187,848.899175
3790,0430022018,2,043002,2018,0430022,518100430022018,65048.028929,1286.958171
3791,0460124002,4,046012,4002,0460124,518100460124002,12776.162566,549.563503
3792,0428011005,1,042801,1005,0428011,518100428011005,40889.219804,1001.712485
3793,0462112005,2,046211,2005,0462112,518100462112005,12075.596007,428.727532
3794,0428014005,4,042801,4005,0428014,518100428014005,28997.424147,799.260847
3795,0460051011,1,046005,1011,0460051,518100460051011,110564.312612,1554.548417
3313,0420002007,2,042000,2007,0420002,518100420002007,22462.88347,671.049211
3635,0416001999,1,041600,1999,0416001,518100416001999,354446.300072,8498.671209
3636,0462055001,5,046205,5001,0462055,518100462055001,188625.672876,2814.391233
3637,0462062016,2,046206,2016,0462062,518100462062016,47855.258079,974.045594
3638,0460091011,1,046009,1011,0460091,518100460091011,18789.054137,775.483039
3639,0410042000,2,041004,2000,0410042,518100410042000,174619.142525,1926.824599
3640,0410021006,1,041002,1006,0410021,518100410021006,81226.656009,1383.354575
3641,0440023035,3,044002,3035,0440023,518100440023035,30292.041404,711.742298
3642,0454145000,5,045414,5000,0454145,518100454145000,23723.393366,699.713243
3643,0408014004,4,040801,4004,0408014,518100408014004,38499.435458,993.1402
3644,0436001010,1,043600,1010,0436001,518100436001010,34196.151198,877.267921
3645,0412002999,2,041200,2999,0412002,518100412002999,574224.747926,15499.499993
3646,0428015002,5,042801,5002,0428015,518100428015002,35860.253142,941.861772
3647,0460023010,3,046002,3010,0460023,518100460023010,2201.643093,286.989752
3648,0410033008,3,041003,3008,0410033,518100410033008,33253.940645,880.573243
3649,0408012014,2,040801,2014,0408012,518100408012014,13762.952067,514.889402
3650,0462041007,1,046204,1007,0462041,518100462041007,70103.198616,1089.903394
3651,0438002007,2,043800,2007,0438002,518100438002007,126007.709106,1602.606962
3652,0422022005,2,042202,2005,0422022,518100422022005,55646.581358,1144.075772
3653,0454174010,4,045417,4010,0454174,518100454174010,137697.771466,1958.52439
3654,0424004013,4,042400,4013,0424004,518100424004013,115603.224058,1456.619491
3655,0454152005,2,045415,2005,0454152,518100454152005,45390.573804,1104.725067
3656,0462187003,7,046218,7003,0462187,518100462187003,58710.203255,1041.292346
3657,0446004001,4,044600,4001,0446004,518100446004001,32886.137394,792.55683
3658,0408013009,3,040801,3009,0408013,518100408013009,40040.316694,1033.229467
3973,0438001002,1,043800,1002,0438001,518100438001002,47867.731693,926.73645
3974,0412002028,2,041200,2028,0412002,518100412002028,57306.51254,951.151378
3975,0462054006,4,046205,4006,0462054,518100462054006,7704.437839,476.214945
3976,0440026020,6,044002,6020,0440026,518100440026020,14088.082255,568.08365
3442,0416001015,1,041600,1015,0416001,518100416001015,56283.735531,1133.161694
3443,0430022023,2,043002,2023,0430022,518100430022023,69815.59321,1690.562555
3444,0412002010,2,041200,2010,0412002,518100412002010,27758.390425,715.620431
3977,0430012997,2,043001,2997,0430012,518100430012997,9779.238636,479.841974
3978,0456011002,1,045601,1002,0456011,518100456011002,97263.931044,2486.393624
3979,0448082005,2,044808,2005,0448082,518100448082005,60042.378793,1425.101193
3980,0462042012,2,046204,2012,0462042,518100462042012,43525.977206,1046.128235
3981,0454151007,1,045415,1007,0454151,518100454151007,32888.339503,887.873269
3982,0446004999,4,044600,4999,0446004,518100446004999,242600.747701,6740.685954
3983,0462131010,1,046213,1010,0462131,518100462131010,32051.894288,811.266393
3984,0460091009,1,046009,1009,0460091,518100460091009,44142.65414,916.640139
3985,0460086003,6,046008,6003,0460086,518100460086003,647607.883981,3736.502967
3986,0402002004,2,040200,2004,0402002,518100402002004,28078.639006,743.814656
3987,0454061005,1,045406,1005,0454061,518100454061005,48107.78707,850.981293
3988,0448065007,5,044806,5007,0448065,518100448065007,30221.757111,773.890443
3989,0430014001,4,043001,4001,0430014,518100430014001,28126.155423,764.808421
3990,0462064000,4,046206,4000,0462064,518100462064000,292598.562154,3045.268144
3991,0454073000,3,045407,3000,0454073,518100454073000,551948.929204,3395.228042
3992,0458064000,4,045806,4000,0458064,518100458064000,411199.375952,2726.990776
3993,0454161009,1,045416,1009,0454161,518100454161009,45801.570996,973.608369
3994,0454151012,1,045415,1012,0454151,518100454151012,39666.862766,944.872644
3995,0434001022,1,043400,1022,0434001,518100434001022,21951.992824,593.050113
3996,0454061002,1,045406,1002,0454061,518100454061002,21752.193322,604.764802
3997,0462162009,2,046216,2009,0462162,518100462162009,27158.59512,648.263891
3998,0458051002,1,045805,1002,0458051,518100458051002,44359.467551,1111.646329
3445,0410032998,2,041003,2998,0410032,518100410032998,63559.224626,2602.148188
3446,0464004023,4,046400,4023,0464004,518100464004023,19046.420255,1189.299618
3447,0462163000,3,046216,3000,0462163,518100462163000,287036.254609,2149.022203
3448,0464002017,2,046400,2017,0464002,518100464002017,22371.667395,599.407964
3449,0460094009,4,046009,4009,0460094,518100460094009,27227.487316,701.347116
3450,0454101007,1,045410,1007,0454101,518100454101007,62716.840204,1002.861467
3451,0416003002,3,041600,3002,0416003,518100416003002,43358.389141,1191.52117
3452,0454102042,2,045410,2042,0454102,518100454102042,4787513.043871,12685.886529
3453,0406002000,2,040600,2000,0406002,518100406002000,37200.510602,763.039116
3454,0408024999,4,040802,4999,0408024,518100408024999,14426.741684,554.599638
3455,0412002026,2,041200,2026,0412002,518100412002026,55816.079196,1002.600837
3456,0460086000,6,046008,6000,0460086,518100460086000,431215.163175,3032.922761
3457,0464004998,4,046400,4998,0464004,518100464004998,128443.357619,6533.71581
3458,0460091002,1,046009,1002,0460091,518100460091002,737036.951804,5716.493082
3459,0462171006,1,046217,1006,0462171,518100462171006,60755.875191,937.917863
3460,0408014009,4,040801,4009,0408014,518100408014009,39723.459861,996.103107
3461,0440026027,6,044002,6027,0440026,518100440026027,6064.189725,429.960123
3462,0462186003,6,046218,6003,0462186,518100462186003,204434.939267,2343.102942
3463,0442001020,1,044200,1020,0442001,518100442001020,45437.024532,1512.036323
3464,0414001013,1,041400,1013,0414001,518100414001013,73913.942624,1099.474513
3465,0418021017,1,041802,1017,0418021,518100418021017,16455.412125,600.301037
3796,0458013002,3,045801,3002,0458013,518100458013002,183698.964202,4296.187472
3797,0434001003,1,043400,1003,0434001,518100434001003,25652.771182,650.121568
3798,0412002006,2,041200,2006,0412002,518100412002006,69776.885205,1229.176339
3799,0430014005,4,043001,4005,0430014,518100430014005,33032.945699,750.048831
3800,0408023001,3,040802,3001,0408023,518100408023001,27036.093523,730.786265
3801,0418021018,1,041802,1018,0418021,518100418021018,21583.721826,617.774962
3802,0462132003,2,046213,2003,0462132,518100462132003,71323.599329,1083.940606
3314,0446001015,1,044600,1015,0446001,518100446001015,37414.373926,1021.147132
3315,0448081004,1,044808,1004,0448081,518100448081004,114318.641102,2394.646931
3316,0462062011,2,046206,2011,0462062,518100462062011,54984.406003,1194.681196
3317,0440011003,1,044001,1003,0440011,518100440011003,33019.183323,787.944598
3318,0458013006,3,045801,3006,0458013,518100458013006,87481.308045,1300.160134
3319,0460085000,5,046008,5000,0460085,518100460085000,53241.314569,912.867886
3320,0428013010,3,042801,3010,0428013,518100428013010,35844.27123,933.775409
3803,0454152002,2,045415,2002,0454152,518100454152002,30624.378145,784.12152
3804,0464002015,2,046400,2015,0464002,518100464002015,9485820.149209,15017.873497
3805,0456023008,3,045602,3008,0456023,518100456023008,83837.865226,1155.715832
3806,0454193001,3,045419,3001,0454193,518100454193001,110511.0269,1733.766188
3807,0430022033,2,043002,2033,0430022,518100430022033,676799.652769,7648.419602
3808,0454101001,1,045410,1001,0454101,518100454101001,233473.795233,1978.459891
3809,0430011013,1,043001,1013,0430011,518100430011013,12415.413863,500.943488
3810,0454102028,2,045410,2028,0454102,518100454102028,2800380.999726,12645.513279
3811,0462042000,2,046204,2000,0462042,518100462042000,11286.194354,590.669601
3812,0430022011,2,043002,2011,0430022,518100430022011,69018.578138,1187.598236
3813,0454193019,3,045419,3019,0454193,518100454193019,91495.635809,2324.120632
3814,0410034015,4,041003,4015,0410034,518100410034015,34959.829796,876.904077
3815,0454062003,2,045406,2003,0454062,518100454062003,15495.044843,507.984197
3816,0448071002,1,044807,1002,0448071,518100448071002,27737.900336,748.710079
3817,0462064004,4,046206,4004,0462064,518100462064004,27836.452161,738.945051
3818,0458101005,1,045810,1005,0458101,518100458101005,89529.614945,1282.411068
3819,0448071014,1,044807,1014,0448071,518100448071014,591.57777,196.130817
3321,0434001016,1,043400,1016,0434001,518100434001016,22578.66775,601.212826
3322,0448062022,2,044806,2022,0448062,518100448062022,24316.890741,654.732423
3323,0462052002,2,046205,2002,0462052,518100462052002,22849.235797,651.027422
3324,0412002002,2,041200,2002,0412002,518100412002002,6085.097337,324.51354
3325,0444011014,1,044401,1014,0444011,518100444011014,38807.047858,829.211124
3326,0424002003,2,042400,2003,0424002,518100424002003,37240.753024,990.039913
3327,0406001005,1,040600,1005,0406001,518100406001005,44055.114185,831.05554
3328,0430022024,2,043002,2024,0430022,518100430022024,28847.208394,970.826547
3329,0410021029,1,041002,1029,0410021,518100410021029,29168.554519,799.557231
3330,0402002000,2,040200,2000,0402002,518100402002000,1942263.601993,9088.533444
3331,0440023032,3,044002,3032,0440023,518100440023032,29787.968112,705.48871
3332,0410031017,1,041003,1017,0410031,518100410031017,29439.213244,823.125229
3333,0460021002,1,046002,1002,0460021,518100460021002,56729.231362,924.905607
3334,0454161001,1,045416,1001,0454161,518100454161001,5238254.960945,18875.265634
3335,0434001015,1,043400,1015,0434001,518100434001015,21003.593352,577.875762
3336,0428012001,2,042801,2001,0428012,518100428012001,14769.186787,511.431613
3337,0424004006,4,042400,4006,0424004,518100424004006,31413.325133,817.440164
3338,0460083008,3,046008,3008,0460083,518100460083008,49661.60332,1181.301799
3339,0460024005,4,046002,4005,0460024,518100460024005,98646.338068,1645.749516
3340,0460087011,7,046008,7011,0460087,518100460087011,42233.017101,1042.690995
3341,0438004034,4,043800,4034,0438004,518100438004034,33101.527658,788.225143
3342,0404033009,3,040403,3009,0404033,518100404033009,32893.440296,782.835661
3659,0424004005,4,042400,4005,0424004,518100424004005,14163.644615,467.825617
3660,0436002000,2,043600,2000,0436002,518100436002000,152284.907999,3980.536594
3661,0460094002,4,046009,4002,0460094,518100460094002,45699.871413,1052.786035
3662,0434002006,2,043400,2006,0434002,518100434002006,43741.014798,869.216068
3663,0460102001,2,046010,2001,0460102,518100460102001,29969.886094,978.966568
3664,0462052005,2,046205,2005,0462052,518100462052005,4268.514761,374.74696
3665,0454062012,2,045406,2012,0454062,518100454062012,56487.056689,953.404698
3666,0460124005,4,046012,4005,0460124,518100460124005,82463.094301,1119.312222
3667,0460021000,1,046002,1000,0460021,518100460021000,237698.579986,3143.587039
3668,0416003008,3,041600,3008,0416003,518100416003008,37962.697366,809.810055
3669,0460122002,2,046012,2002,0460122,518100460122002,323561.831619,3722.338146
3466,0404033997,3,040403,3997,0404033,518100404033997,50203.757184,2207.238173
3467,0462114012,4,046211,4012,0462114,518100462114012,85081.472535,1198.202769
3468,0460021008,1,046002,1008,0460021,518100460021008,42295.196073,842.147542
3469,0458052005,2,045805,2005,0458052,518100458052005,129016.74702,1712.054351
3470,0420002013,2,042000,2013,0420002,518100420002013,25266.938231,814.946689
3471,0414001019,1,041400,1019,0414001,518100414001019,58060.861609,1062.074587
3472,0430012008,2,043001,2008,0430012,518100430012008,17412.668473,607.428975
3473,0454203012,3,045420,3012,0454203,518100454203012,27138.762406,666.192684
3474,0418012004,2,041801,2004,0418012,518100418012004,43465.606134,912.447481
3475,0454203000,3,045420,3000,0454203,518100454203000,897109.646648,6224.109626
3476,0460063002,3,046006,3002,0460063,518100460063002,18433.065418,533.573393
3477,0454082000,2,045408,2000,0454082,518100454082000,207693.866426,1854.558088
3478,0424004003,4,042400,4003,0424004,518100424004003,24490.831736,648.030835
3479,0408013000,3,040801,3000,0408013,518100408013000,104186.755618,1846.277794
3670,0462185008,5,046218,5008,0462185,518100462185008,16337.84174,528.707611
3671,0418021006,1,041802,1006,0418021,518100418021006,21545.978761,590.015586
3672,0448074000,4,044807,4000,0448074,518100448074000,149481.631148,2170.70261
3673,0462063005,3,046206,3005,0462063,518100462063005,41574.975069,897.746937
3674,0458031001,1,045803,1001,0458031,518100458031001,34528.093269,766.509907
3675,0418024029,4,041802,4029,0418024,518100418024029,54551.532846,1130.62045
3676,0440021021,1,044002,1021,0440021,518100440021021,60184.788916,1073.176466
3677,0448083001,3,044808,3001,0448083,518100448083001,23332.293289,688.191837
3678,0454174002,4,045417,4002,0454174,518100454174002,20311.447688,559.963413
3679,0456021007,1,045602,1007,0456021,518100456021007,11846.097587,465.230185
3680,0416001019,1,041600,1019,0416001,518100416001019,19386.46538,546.070788
3681,0438004002,4,043800,4002,0438004,518100438004002,15539.951846,498.722316
3682,0440013007,3,044001,3007,0440013,518100440013007,10008.135695,424.338903
3683,0430012032,2,043001,2032,0430012,518100430012032,3668.634724,293.268032
3684,0442001018,1,044200,1018,0442001,518100442001018,40255.116915,877.488007
3685,0454081012,1,045408,1012,0454081,518100454081012,25008.387923,717.356412
3686,0456022012,2,045602,2012,0456022,518100456022012,28637.443868,732.275444
3687,0410043003,3,041004,3003,0410043,518100410043003,26526.544913,698.806663
3688,0460052011,2,046005,2011,0460052,518100460052011,54404.604941,924.671162
3689,0416001007,1,041600,1007,0416001,518100416001007,19563.333978,593.049151
3690,0462041003,1,046204,1003,0462041,518100462041003,15462.967487,592.796105
3691,0430011023,1,043001,1023,0430011,518100430011023,14112.745304,475.986507
3692,0416003006,3,041600,3006,0416003,518100416003006,261312.4986,2568.990616
3999,0404032001,2,040403,2001,0404032,518100404032001,128105.924381,1918.603016
4000,0448081003,1,044808,1003,0448081,518100448081003,4879.386446,284.153314
3480,0444013004,3,044401,3004,0444013,518100444013004,205512.522169,2686.586071
3481,0440025039,5,044002,5039,0440025,518100440025039,6707.755105,395.722969
3482,0404042012,2,040404,2012,0404042,518100404042012,47697.19334,989.123894
3483,0448063010,3,044806,3010,0448063,518100448063010,54571.167158,1179.581556
3484,0462041005,1,046204,1005,0462041,518100462041005,96223.054145,1197.635211
3485,0424002007,2,042400,2007,0424002,518100424002007,39447.443662,1006.00603
3486,0458032015,2,045803,2015,0458032,518100458032015,52508.638779,1032.859522
3487,0458082001,2,045808,2001,0458082,518100458082001,11867.512441,412.406286
3488,0448074004,4,044807,4004,0448074,518100448074004,25362.316255,828.842975
3489,0418024026,4,041802,4026,0418024,518100418024026,63445.720933,1285.031784
3490,0438004011,4,043800,4011,0438004,518100438004011,6994.293105,357.958595
3491,0464004021,4,046400,4021,0464004,518100464004021,577211.7587,4337.744061
3492,0408021004,1,040802,1004,0408021,518100408021004,54554.04667,1282.681993
3493,0462072001,2,046207,2001,0462072,518100462072001,76317.978336,1380.753739
3494,0462041011,1,046204,1011,0462041,518100462041011,301813.663444,2264.627236
3495,0462171001,1,046217,1001,0462171,518100462171001,82578.470303,1150.587517
3496,0426002017,2,042600,2017,0426002,518100426002017,56354.944036,1203.221122
3820,0440025001,5,044002,5001,0440025,518100440025001,18575.494917,545.819019
3821,0412002004,2,041200,2004,0412002,518100412002004,70130.717658,1206.294953
3822,0460082004,2,046008,2004,0460082,518100460082004,74366.44704,1190.554806
3823,0402004003,4,040200,4003,0402004,518100402004003,39238.993414,957.228202
3824,0412003000,3,041200,3000,0412003,518100412003000,18969.670427,629.991007
3825,0462172007,2,046217,2007,0462172,518100462172007,22199.981235,612.268174
3826,0426001999,1,042600,1999,0426001,518100426001999,196033.158928,7761.03521
3827,0454181009,1,045418,1009,0454181,518100454181009,1692.532755,186.398635
3828,0404031001,1,040403,1001,0404031,518100404031001,11812.106107,453.63158
3829,0460023005,3,046002,3005,0460023,518100460023005,5673.210622,307.224227
3830,0404032999,2,040403,2999,0404032,518100404032999,441261.286184,8707.223485
3831,0440022022,2,044002,2022,0440022,518100440022022,26893.825087,683.795943
3832,0454173002,3,045417,3002,0454173,518100454173002,339786.896417,3053.466461
3833,0454063011,3,045406,3011,0454063,518100454063011,19516.392735,588.708519
3343,0424001000,1,042400,1000,0424001,518100424001000,1003.334867,200.285952
3344,0428023000,3,042802,3000,0428023,518100428023000,65256.909193,1174.727962
3345,0462042026,2,046204,2026,0462042,518100462042026,66733.67513,1152.982006
3346,0448053003,3,044805,3003,0448053,518100448053003,16439.069433,539.537039
3347,0428015014,5,042801,5014,0428015,518100428015014,27668.298165,760.560232
3348,0416001004,1,041600,1004,0416001,518100416001004,24972.382966,653.432383
3349,0410043002,3,041004,3002,0410043,518100410043002,27521.883404,707.787836
3350,0460111008,1,046011,1008,0460111,518100460111008,13163.820968,452.354003
3351,0442001001,1,044200,1001,0442001,518100442001001,296110.789851,3066.798188
3352,0454102026,2,045410,2026,0454102,518100454102026,27954.968208,686.439654
3834,0440022025,2,044002,2025,0440022,518100440022025,6907.344488,335.484343
3835,0412002060,2,041200,2060,0412002,518100412002060,18792.752786,555.495908
3836,0406001010,1,040600,1010,0406001,518100406001010,24027.078017,682.194495
3837,0442001012,1,044200,1012,0442001,518100442001012,15907.27326,516.604955
3838,0462062019,2,046206,2019,0462062,518100462062019,67249.812348,1291.24834
3839,0404031006,1,040403,1006,0404031,518100404031006,5763.602287,345.61563
3840,0454182003,2,045418,2003,0454182,518100454182003,69436.609112,1199.143778
3841,0454151010,1,045415,1010,0454151,518100454151010,36088.341233,940.853228
3842,0414001024,1,041400,1024,0414001,518100414001024,176160.58244,3296.146329
3843,0436001019,1,043600,1019,0436001,518100436001019,11959.296803,439.432952
3844,0430011007,1,043001,1007,0430011,518100430011007,72524.131693,1810.241597
3845,0404033001,3,040403,3001,0404033,518100404033001,32494.490985,854.14291
3846,0460091004,1,046009,1004,0460091,518100460091004,115677.246877,2491.232779
3847,0458012000,2,045801,2000,0458012,518100458012000,91054.945176,1270.464341
4222,0428012004,2,042801,2004,0428012,518100428012004,43876.747539,1095.749476
4223,0416004997,4,041600,4997,0416004,518100416004997,243119.241692,6549.573092
4224,0454102021,2,045410,2021,0454102,518100454102021,26296.96126,716.839277
