X,Y,OBJECTID,UNITID,COMPKEY,COMPTYPE,ADDRKEY,STKEY,SEGKEY,MAPNO,SUBAREA,MISC_AREA,XCOORD,YCOORD,HYD_ID,MAJOR,PIPEOF,SHAPE_1,TWIDTH,BWIDTH,HEIGHT,MATERIAL,MISC_TYPE,ORIG_TABLE,STRUC_ID,TOP_ELEV,EAST_PIPE,WEST_PIPE,NORTH_PIPE,SOUTH_PIPE,YEAR_BUILT,P_CONF,STRUCT_NAME,SURVEY_ID,BMP_ID,WATERSHED,STRUC_TYPE
-76.081914381266287,36.810568670559803,175,06270130,83031,72,0,,0, , , ,12190763.4026,3463659.9916, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-75.974202398265305,36.822400925388266,1176,CGB OD805A11,92084,72,0,,0, , , ,12222170.4769,3468791.80379, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CROATAN RD DITCH, , ,0, 
-76.10452968054642,36.827347258401396,176,04620080,83032,72,0,,0, , , ,12183989.88,3469598.046, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LAKE WINDSOR CANAL, , ,0, 
-75.974323283654797,36.822187446233251,1177,CGB OD805A12,92085,72,0,,0, , , ,12222137.3109,3468713.30139, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CROATAN RD DITCH, , ,0, 
-76.163889895481915,36.819202728543274,177,17100150,83033,72,0,,0, , , ,12166694.5938,3466198.2731, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LORD DUNMORE CANAL, , ,0, 
-75.974328308830451,36.822090318665488,1178,CGB OD805A13,92086,72,0,,0, , , ,12222136.6761,3468677.86819, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CROATAN RD DITCH, , ,0, 
-76.081701086183529,36.8097007029249,178,06270150,83034,72,0,,0, , , ,12190833.9368,3463345.5087, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-75.975045919012047,36.820825122101951,1179,CGB OD805A14,92087,72,0,,0, , , ,12221939.1202,3468211.6639, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CROATAN RD DITCH, , ,0, 
-76.164529389963008,36.819643268479204,179,17100130,83035,72,0,,0, , , ,12166503.4468,3466353.8556, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LORD DUNMORE CANAL, , ,0, 
-75.975198873358835,36.82072469422689,1180,CGB OD805A15,92088,72,0,,0, , , ,12221895.3314,3468173.97364, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CROATAN RD DITCH, , ,0, 
-76.081743667226291,36.808954686708347,180,06270160,83036,72,0,,0, , , ,12190828.5701,3463073.689, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-75.978173892357262,36.82547540716979,1181,CGB OD805A16,92089,72,0,,0, , , ,12220978.3786,3469879.67399, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SOUTHSIDE RD DITCH, , ,0, 
-76.164390221162563,36.819507977272345,181,PIPE THRU,83037,72,0,,0, , , ,12166545.4673,3466305.80469, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LORD DUNMORE CANAL, , ,0, 
-75.978665871790554,36.824798120145829,1182,CGB OD805A17,92090,72,0,,0, , , ,12220841.2229,3469629.52708, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SOUTHSIDE RD DITCH, , ,0, 
-76.08071305974525,36.807734961812869,182,06270200,83038,72,0,,0, , , ,12191141.4682,3462637.5428, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-75.978637677267074,36.825161249201109,1183,CGB OD805A18,92091,72,0,,0, , , ,12220845.9568,3469761.87868, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SOUTHSIDE RD DITCH, , ,0, 
-76.165549523087819,36.820028714033384,183,17100120,83039,72,0,,0, , , ,12166201.464,3466486.8354, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LORD DUNMORE CANAL, , ,0, 
-75.979004597738111,36.825524219776007,1184,CGB OD805A19,92092,72,0,,0, , , ,12220734.9836,3469890.90567, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SOUTHSIDE RD DITCH, , ,0, 
-76.166864917175232,36.820251485913438,184,17100090,83040,72,0,,0, , , ,12165814.6015,3466558.4378, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LORD DUNMORE CANAL, , ,0, 
-75.996912913575628,36.821821360491469,1185,CGB OD805A20,92093,72,0,,0, , , ,12215530.9073,3468403.8386, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OLDS LN DITCH, , ,0, 
-76.081197894877135,36.80792357489976,185,06270190,83041,72,0,,0, , , ,12190997.8867,3462702.6287, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-75.995727114942724,36.821973255289898,1186,CGB OD805A21,92094,72,0,,0, , , ,12215876.4489,3468468.3176, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OLDS LN DITCH, , ,0, 
-76.16716911547654,36.820264012965076,186,17100110,83042,72,0,,0, , , ,12165725.3415,3466560.6778, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LORD DUNMORE CANAL, , ,0, 
-75.996137492313991,36.820939789712632,1187,CGB OD805A22,92095,72,0,,0, , , ,12215766.2105,3468089.10768, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OLDS LN DITCH, , ,0, 
-76.08133221816496,36.808402424831741,187,06270170,83043,72,0,,0, , , ,12190954.0852,3462875.8967, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-75.995431734504294,36.82201953313708,1188,CGB OD805A23,92096,72,0,,0, , , ,12215962.2981,3468487.36993, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OLDS LN DITCH, , ,0, 
-76.167507600675592,36.82064741885857,188,17100070,83044,72,0,,0, , , ,12165622.9815,3466697.9578, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LORD DUNMORE CANAL, , ,0, 
-75.995331792437341,36.822059436117385,1189,CGB OD805A24,92097,72,0,,0, , , ,12216615.7026,346856.36768, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OLDS LN DITCH, , ,0, 
-76.082168820985672,36.814025324148759,189,938,83045,72,0,,0, , , ,12190656.6325,3464916.0028, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-75.992574138788271,36.823419946305663,1190,CGB OD805A25,92098,72,0,,0, , , ,12216785.0662,3469019.25616, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OLDS LN DITCH, , ,0, 
-76.170985073463513,36.822287275335924,190,NODE 130,83047,72,0,,0, , , ,12164590.6604,3467269.544, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LORD DUNMORE CANAL, , ,0, 
-75.992312848516534,36.823220613797105,1191,CGB OD805A25A,92101,72,0,,0, , , ,12216863.3329,3468948.76606, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OLDS LN DITCH, , ,0, 
-76.082002664997475,36.814235814163716,191,06270070,83048,72,0,,0, , , ,12190703.314,3464993.9182, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-75.992973236912817,36.823841178978093,1192,CGB OD805A26,92106,72,0,,0, , , ,12216664.0119,3469169.46973, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OLDS LN DITCH, , ,0, 
-76.172444408202125,36.823222261953838,192,17100050,83049,72,0,,0, , , ,12164155.1896,3467599.4715, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LORD DUNMORE CANAL, , ,0, 
-75.993525328909982,36.824295929299005,1193,CGB OD805A27,92110,72,0,,0, , , ,12216498.3033,3469330.81863, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OLDS LN DITCH, , ,0, 
-76.082220819067601,36.81430513042514,193,06270060,83052,72,0,,0, , , ,12190638.9037,3465017.6221, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-75.994111180493874,36.8252750280135,1194,CGB OD805A28,92116,72,0,,0, , , ,12216317.3489,3469682.72928, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OLDS LN DITCH, , ,0, 
-76.171059538410674,36.819569172710757,194,17222,83053,72,0,,0, , , ,12164593.1505,3466279.89924, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BALFOR DR DITCH, , ,0, 
-75.992090613400038,36.825119520673276,1195,CGB OD806A1,92153,72,0,,0, , , ,12216909.9972,3469641.74905, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OLDS LN DITCH, , ,0, 
-76.081723722830347,36.814837234544441,195,06270050,83055,72,0,,0, , , ,12190779.2938,3465214.7994, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-75.996661158022349,36.814788400018919,1196,CGB OD806A2,92154,72,0,,0, , , ,12215672.4963,3465846.23184, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BIRDNECK #3, , ,0, 
-76.170916452057256,36.819736307338196,196,141,83056,72,0,,0, , , ,12164633.4655,3466341.74524, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BALFOR DR DITCH, , ,0, 
-75.996414388118836,36.814991292798503,1197,CGB OD806A3,92155,72,0,,0, , , ,12215742.7588,3465921.75181, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BIRDNECK #3, , ,0, 
-76.170916452057256,36.819736307338196,197,17100180,83057,72,0,,0, , , ,12164633.4655,3466341.7452, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BALFOR DR. DITCH, , ,0, 
-75.997211209945533,36.815602500082143,1198,CGB OD806A4,92156,72,0,,0, , , ,12215503.7269,3466138.12851, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BIRDNECK #4, , ,0, 
-76.081819723089822,36.815113625404557,198,06270040,83058,72,0,,0, , , ,12190748.687,3465314.8199, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-75.996206703913344,36.814281006420032,1199,CGB OD806A5,92158,72,0,,0, , , ,12215810.3642,3465664.87625, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BIRDNECK #3, , ,0, 
-76.171574561427661,36.820651807618937,199,17100100,83059,72,0,,0, , , ,12164432.6495,3466670.1051, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BALFOR DR. DITCH, , ,0, 
-75.99649031911656,36.814699045212713,1200,CGB OD806A6,92159,72,0,,0, , , ,12215723.2696,3465814.92766, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BIRDNECK #3, , ,0, 
-76.081047264471977,36.815825157553924,200,06270020,83060,72,0,,0, , , ,12190968.1602,3465579.4603, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-75.996333806542907,36.815044313470977,1201,CGB OD806A7,92160,72,0,,0, , , ,12215765.6978,3465941.83123, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BIRDNECK #3, , ,0, 
-76.080437878824242,36.815973213874862,201,06270030,83062,72,0,,0, , , ,12191144.9807,3465637.9569, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-75.99588106013131,36.8151095635478,1202,CGB OD806A8,92161,72,0,,0, , , ,12215897.5409,3465969.04683, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BIRDNECK #3, , ,0, 
-76.171323265811751,36.818477498054818,202,17100210,83063,72,0,,0, , , ,12164525.6913,3465880.5973, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BALFOR DR. DITCH, , ,0, 
-75.994710849963468,36.81506370655049,1203,CGB OD806A9,92162,72,0,,0, , , ,12216240.6183,3465961.37252, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BIRDNECK #3, , ,0, 
-76.171708643068655,36.817478983911101,203,RD CULV. 150,83064,72,0,,0, , , ,12164421.8776,3465514.2258, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , , , ,0, 
-75.994237688438773,36.814851934374893,1204,CGB OD806A10,92163,72,0,,0, , , ,12216380.9947,3465888.12131, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BIRDNECK #3, , ,0, 
-76.080438455542676,36.816460831014389,204,06270010,83065,72,0,,0, , , ,12191140.3425,3465815.3925, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-75.993693127018574,36.814632152197618,1205,CGB OD806A11,92164,72,0,,0, , , ,12216542.4198,3465812.28176, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BIRDNECK #3, , ,0, 
-75.992462500656345,36.814815466708154,1206,CGB OD806A12,92165,72,0,,0, , , ,12216900.7467,3465888.66716, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OWLS CREEK, , ,0, 
-76.171799296555562,36.81750238848268,205,17100220,83066,72,0,,0, , , ,12164395.3594,3465522.1999, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BALFOR DR. DITCH, , ,0, 
-75.99244498081336,36.81464078945028,1207,CGB OD806A13,92166,72,0,,0, , , ,12216907.671,3465825.12219, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OWLS CREEK, , ,0, 
-76.171607958094995,36.817607348315818,206,17100230,83067,72,0,,0, , , ,12164450.3186,3465561.8729, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BALFOR DR. DITCH, , ,0, 
-75.993676135384959,36.812678438146087,1208,CGB OD806A15,92167,72,0,,0, , , ,12216566.3922,3465101.36876, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OWLS CREEK, , ,0, 
-76.08369418369432,36.800694760638038,207,06370080,83068,72,0,,0, , , ,12190334.5833,3460052.7026, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,GREEN RUN CANAL, , ,0, 
-75.993932917910627,36.812633502413874,1209,CGB OD806A16,92168,72,0,,0, , , ,12216491.7052,3465083.03, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OWLS CREEK, , ,0, 
-76.165388852212772,36.826241091975596,208,17196,83069,72,0,,0, , , ,12166192.5224,3468749.0667, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PARLIAMENT, , ,0, 
-75.994377784300539,36.812073992408607,1210,CGB OD806A17,92169,72,0,,0, , , ,12216366.9305,3464876.05455, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OWLS CREEK, , ,0, 
-76.083996822520263,36.800331506156709,209,06370100,83070,72,0,,0, , , ,12190249.3601,3459918.2911, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,GREEN RUN CANAL, , ,0, 
-75.993822621861725,36.811687604200493,1211,CGB OD806A18,92170,72,0,,0, , , ,12216533.07,3464739.55302, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OWLS CREEK, , ,0, 
-76.161497857051742,36.824121805079521,210,RD CULV 17186,83071,72,0,,0, , , ,12167350.2616,3468006.1118, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PARLIAMENT, , ,0, 
-75.983857764026865,36.807669985233723,1212,CGB OD806A19,92171,72,0,,0, , , ,12219488.3468,3463354.85286, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BIRDNECK LAKES, , ,0, 
-76.161174228190902,36.824070704175348,211,RD CULV 17189,83072,72,0,,0, , , ,12167445.3274,3467989.7168, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CHURCHILL DR. DITCH, , ,0, 
-75.98457845812483,36.807789150515909,1213,CGB OD806A20,92172,72,0,,0, , , ,12219276.0636,3463392.71956, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BIRDNECK LAKES, , ,0, 
-76.159083712879095,36.823155400836953,212,17080160,83073,72,0,,0, , , ,12168065.3891,3467671.7231, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CHURCHILL DR. DITCH, , ,0, 
-75.986315221369239,36.808250593005752,1214,CGB OD806A21,92173,72,0,,0, , , ,12218763.3835,3463547.22381, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PROSPERITY RD. DITCH, , ,0, 
-76.084317526466606,36.800469912037173,213,06370090,83074,72,0,,0, , , ,12190154.1601,3459966.2497, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,GREEN RUN CANAL, , ,0, 
-75.988120480255816,36.804586367038489,1215,CGB OD806A23,92175,72,0,,0, , , ,12218270.4699,3462199.34095, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PROSPERITY RD. DITCH, , ,0, 
-76.084331196130265,36.799927849202923,214,06370105,83075,72,0,,0, , , ,12190155.3198,3459768.8372, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,GREEN RUN CANAL, , ,0, 
-75.988389524785063,36.804630298363996,1216,CGB OD806A24,92176,72,0,,0, , , ,12218191.497,3462213.26759, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PROSPERITY RD. DITCH, , ,0, 
-76.158453287789186,36.82291451624419,215,17080140,83076,72,0,,0, , , ,12168251.8531,3467588.5981, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CHURCHILL DR. DITCH, , ,0, 
-75.988410940621478,36.804551527935956,1217,CGB OD806A25,92177,72,0,,0, , , ,12218186.0452,3462184.52618, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PROSPERITY RD. DITCH, , ,0, 
-76.155659342202583,36.821485277760274,216,17080190,83077,72,0,,0, , , ,12169082.3778,3467088.7518, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CHURCHILL DR. DITCH, , ,0, 
-75.989724273075268,36.802756639258355,1218,CGB OD806A26,92178,72,0,,0, , , ,12217818.8657,3461521.02519, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PROSPERITY RD. DITCH, , ,0, 
-76.07139878339872,36.797652902888892,217,06380040,83078,72,0,,0, , , ,12193961.8744,3459037.9334, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,WEST NECK CREEK, , ,0, 
-75.990087159212365,36.801750269660978,1219,CGB OD806A27,92179,72,0,,0, , , ,12217722.5155,3461151.93319, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PROSPERITY RD. DITCH, , ,0, 
-76.070747172441145,36.798088850207577,218,06160010,83080,72,0,,0, , , ,12194148.4383,3459201.6414, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,WEST NECK CREEK, , ,0, 
-75.990517396537925,36.799708881603316,1220,CGB OD806A28,92180,72,0,,0, , , ,12217616.1936,3460405.50787, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PROSPERITY RD. DITCH, , ,0, 
-76.154286398444839,36.818980259241144,219,RD CULV 550,83081,72,0,,0, , , ,12169506.9165,3466187.0341, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CHURCHILL DR. DITCH, , ,0, 
-75.990928144913397,36.800098682957305,1221,CGB OD806A29,92181,72,0,,0, , , ,12217492.3726,3460544.21777, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PROSPERITY RD. DITCH, , ,0, 
-76.154550986432014,36.819056848804252,220,RD CULV 551,83082,72,0,,0, , , ,12169428.5961,3466212.9508, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CHURCHILL DR. DITCH, , ,0, 
-76.007031995975069,36.817594840246173,1222,RGPS-010899A,92182,72,0,,0, , , ,12212610.6725,3466787.2175, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BELLS RD, , ,0, 
-76.072469899509244,36.798941256802038,221,06380030,83083,72,0,,0, , , ,12193636.2807,3459498.9073, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,WEST NECK CREEK, , ,0, 
-76.005887152434283,36.817784439436515,1223,RGPS-010899B,92183,72,0,,0, , , ,12212943.8942,3466865.0986, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BELLS RD, , ,0, 
-76.155167269344489,36.818739294627086,222,RD CULV 17401,83084,72,0,,0, , , ,12169251.3183,3466092.9118, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CHURCHILL DR. DITCH, , ,0, 
-76.005834698008229,36.817881279778405,1224,RGPS-010899C,92184,72,0,,0, , , ,12212958.2229,3466900.7353, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BELLS RD, , ,0, 
-76.155191429534042,36.818682158754378,223,17176,83085,72,0,,0, , , ,12169244.8073,3466071.8672, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CHURCHILL DR DITCH, , ,0, 
-76.00571516548159,36.813968450133771,1225,RGPS-010899D,92185,72,0,,0, , , ,12213030.798,3465477.5622, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OCEANA BLVD, , ,0, 
-76.073360069768682,36.800007624226602,224,06380200,83086,72,0,,0, , , ,12193365.8706,3459880.2206, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,WEST NECK CREEK, , ,0, 
-76.005688060614474,36.8138936872272,1226,RGPS-010899F,92187,72,0,,0, , , ,12213039.555,3465450.5455, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OCEANA BLVD, , ,0, 
-76.151417301598244,36.822215073361619,225,17060010,83087,72,0,,0, , , ,12170317.0837,3467385.2233, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BAXTER RD. DITCH, , ,0, 
-75.987707407040375,36.817985230138071,1227,RGPS-010899G,92188,72,0,,0, , , ,12218261.6,3467079.178, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OWLS CREEK, , ,0, 
-76.151452132875093,36.822247460204629,226,17060020,83088,72,0,,0, , , ,12170306.6729,3467396.8582, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BAXTER RD. DITCH, , ,0, 
-75.987701987504309,36.817986554794537,1228,RGPS-010899H,92189,72,0,,0, , , ,12218263.2353,3467079.6807, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OWLS CREEK, , ,0, 
-75.990171084317822,36.818524107379808,1229,RGPS-010899I,92190,72,0,,0, , , ,12217535.5348,3467256.0853, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OCEAN BREEZE FUN PARK, , ,0, 
-76.150217513501431,36.81776740295669,227,541,83089,72,0,,0, , , ,12170708.3911,3465775.2482, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DUNBARTON CANAL, , ,0, 
-75.991652977549862,36.815159022824339,1230,RGPS-010899J,92191,72,0,,0, , , ,12217134.3903,3466019.9306, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OCEAN BREEZE FUN PARK, , ,0, 
-76.150040258827843,36.817619088337942,228,540,83090,72,0,,0, , , ,12170761.7249,3465722.3986, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DUNBARTON CANAL, , ,0, 
-75.991670014099171,36.816161272332003,1231,RGPS-010899K,92192,72,0,,0, , , ,12217119.6445,3466384.5014, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OCEAN BREEZE FUN PARK, , ,0, 
-76.149047040127201,36.816368326102086,229,17030110,83091,72,0,,0, , , ,12171063.7214,3465274.4597, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DUNBARTON CANAL, , ,0, 
-75.990730803011786,36.816037480789127,1232,RGPS-010899L,92193,72,0,,0, , , ,12217395.8506,3466346.7188, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OCEAN BREEZE FUN PARK, , ,0, 
-76.147446488429324,36.814338337597739,230,17030070,83092,72,0,,0, , , ,12171550.5795,3464547.2557, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DUNBARTON CANAL, , ,0, 
-75.990446000235792,36.816019959926685,1233,RGPS-010899M,92194,72,0,,0, , , ,12219458.055,346931.8186, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OWLS CREEK, , ,0, 
-76.147419609937728,36.814338518829729,231,531,83094,72,0,,0, , , ,12171558.5016,3464547.4436, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DUNBARTON CANAL, , ,0, 
-75.992281533245716,36.816225475802618,1234,RGPS-011199A,92195,72,0,,0, , , ,12216940.1403,3466403.1121, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OCEAN BREEZE FUN PARK, , ,0, 
-76.150962860065661,36.817968860346156,232,17030130,83095,72,0,,0, , , ,12170488.6704,3465843.1281, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DUNBARTON CANAL, , ,0, 
-75.99733873298662,36.815674363816242,1235,RGPS-011199B,92196,72,0,,0, , , ,12215465.7377,3466163.3091, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OCEAN BREEZE FUN PARK, , ,0, 
-76.15725787358943,36.814568407660978,233,17040070,83096,72,0,,0, , , ,12168677.0598,3464559.5131, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CHURCHILL DR. DITCH, , ,0, 
-75.997271780650195,36.815585785301643,1236,RGPS-011199C,92197,72,0,,0, , , ,12215485.9722,3466131.6778, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SOUTH BIRDNECK, , ,0, 
-76.157131870497764,36.814558690922269,234,17040060,83097,72,0,,0, , , ,12168714.0893,3464556.8884, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CHURCHILL DR. DITCH, , ,0, 
-75.996759272915952,36.815344373467738,1237,RGPS-011199D,92198,72,0,,0, , , ,12215638.4882,3466047.6096, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SOUTH BIRDNECK, , ,0, 
-76.15709679487918,36.814534222513316,235,NODE 321,83098,72,0,,0, , , ,12168724.7203,3464548.2053, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CHURCHILL DR. DITCH, , ,0, 
-75.996958792333857,36.815216100197915,1238,RGPS-011199E,92199,72,0,,0, , , ,12215581.1857,3465999.5397, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SOUTH BIRDNECK, , ,0, 
-76.156386920090526,36.816259409209358,236,17040040,83100,72,0,,0, , , ,12168916.6788,3465181.4248, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CHURCHILL DR. DITCH, , ,0, 
-76.004571190611628,36.813887955372579,1239,RGPS-011199F,92200,72,0,,0, , , ,12213366.4763,3465457.1626, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OCEANA BLVD, , ,0, 
-76.07191416933513,36.801083297481711,237,06160200,83101,72,0,,0, , , ,12193778.9711,3460282.5528, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CANAL #2, , ,0, 
-76.004508481916588,36.813888062530218,1240,RGPS-011199G,92201,72,0,,0, , , ,12213384.8459,3465457.5281, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OCEANA BLVD, , ,0, 
-76.067619461403979,36.80245791167394,238,810,83103,72,0,,0, , , ,12195023.0403,3460815.2208, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CANAL #2, , ,0, 
-75.996670664892974,36.814826056486538,1241,RGPS-011199H,92202,72,0,,0, , , ,12215669.4354,3465859.6719, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SOUTH BIRDNECK, , ,0, 
-76.155502088518816,36.818021430212937,239,17040010,83104,72,0,,0, , , ,12169159.8508,3465829.2257, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CHURCHILL DR. DITCH, , ,0, 
-75.997625541700671,36.816566399960557,1242,RGPS-011199I,92203,72,0,,0, , , ,12215373.1148,3466485.7851, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,OCEAN BREEZE FUN PARK, , ,0, 
