OBJECTID,TAX_ACCT,GPIN,LRSN,SHAPEarea
63768,60004800,1448412193,67758,140949.416091
61154,47199200,1428474245,64587,6707.374484
62972,48822000,1448562299,66746,5666.208993
61155,47199500,1541217220,64588,2555.444196
63769,60005400,1541230341,67763,10687.511887
62973,48826650,1447758305,66747,13842.746679
61156,47199800,1541217166,64589,4970.862693
63772,60008400,1448083542,67767,62630.139484
62974,48827100,1437544157,66748,7579.929868
63773,60009112,1449753456,67769,20002.400534
61157,47201000,1541322015,64590,15310.538592
62975,48828900,1437544192,66749,7435.103577
63775,60010000,1428720942,67773,268.319576
62976,48831150,1530213010,66750,7265.419005
63776,60011500,1439143309,67775,14720.84401
61158,47201800,1531628448,64591,5258.469086
62977,48831300,1531633735,66751,3412.832503
63777,60015000,1427965661,67780,16093.679985
61159,47201900,1541214363,64592,4075.695812
62978,48831304,1531633713,66752,3413.690311
63299,49215700,1448579296,67172,731.704394
61160,47202000,1541312807,64593,7898.970104
62979,48831600,1439903052,66753,6049.682381
63300,49216300,1541108673,67173,4770.904912
61161,47203800,1459494879,64594,13535.302472
62980,48832500,1437446423,66754,645.194732
63301,49216600,1428974336,67174,10844.36956
62981,48833600,1448025508,66755,3492.210958
61162,47204700,1521898042,64595,7504.497295
63302,49216900,1438790499,67175,6036.920068
61163,47205600,1521894071,64596,7806.44145
63303,49217500,1429636548,67176,5647.809083
61164,47207050,1436592127,64597,3141.505319
62983,48838100,1429336864,66758,15729.875116
63304,49222100,1531837393,67177,5513.07475
61165,47207500,1449054482,64598,6566.275897
62984,48839000,1550272292,66759,7481.403224
63305,49223900,1531625084,67178,5111.869876
61166,47207800,1459210257,64599,10867.263147
63306,49224800,1530920419,67179,7163.311845
62985,48839100,1550272296,66760,639.433627
61167,47209300,1449642019,64600,7396.797781
63307,49225000,1449847972,67180,6962.720975
62986,48840000,1550273207,66761,6843.796344
61168,47210000,1427795541,64601,2156.935248
63308,49225700,1438677082,67181,3965.115247
62987,48840600,1437589780,66762,2511.399476
61169,47210875,1550375002,64603,6139.085447
62988,48840900,1438899349,66763,7696.066927
63309,49226600,1438678031,67182,3664.695371
61170,47210900,1550366940,64604,7500.088026
63310,49227500,1438247450,67183,5239.495605
62989,48842702,1436297490,66764,7188.998283
61171,47210905,1550366955,64605,7500.173678
63311,49227600,1438218938,67184,3265.553416
62990,48844700,1531845002,66765,9260.005044
61172,47210910,1550365968,64606,1361.063485
63312,49227700,1540332555,67185,8753.416538
62991,48844750,1449546410,66766,1471.170447
61173,47211000,1439799681,64607,7613.599512
63313,49231875,1448013060,67186,5043.436249
62992,48844850,1447650091,66767,11283.327705
61174,47211100,1458357112,64608,58352.914678
63314,49232200,1439196558,67187,6820.783117
62993,48845200,1459294648,66768,23423.860458
61175,47212000,1458355073,64609,46164.471341
63315,49232600,1448184755,67188,7468.394055
62995,48847400,1459021379,66770,8063.670922
61176,47212100,1458356296,64610,11813.192623
63316,49233900,1447766259,67189,19097.54964
62533,48395400,1436291376,66172,3466.975169
61177,47213000,1458344967,64611,47887.420143
63317,49235800,1438993111,67190,8361.26742
62654,48935600,1449361505,80198,5112.628535
61178,47213900,1458356321,64612,10144.63727
63318,49235900,1467191704,67191,7617.600561
62777,48788200,1427890903,66703,2212.848604
61179,47214200,1530837514,64613,8252.00727
63320,49236400,1436298133,67193,3301.876508
62318,48231800,1550154628,65939,12361.768488
61180,47214800,1436397253,64614,1397.126572
63321,49237000,1457087711,67194,7430.890032
62580,48426900,1448041335,80434,5132.119826
61181,47215900,1448013048,64615,5198.95768
63322,49238500,1439898267,67195,6896.915705
62688,48569000,1458507491,66406,8696.622875
61182,47215970,1436677650,64616,4513.392667
63325,49243100,1439462123,67198,528.931337
62341,48523600,1447455879,66331,7686.209264
61183,47218175,1447548057,64617,7612.14034
63326,49243200,1439461264,67199,2942.721192
62191,48122000,1449047499,65804,6380.49607
63327,49243300,1439462199,67200,2940.189034
61184,47218400,1448635645,64618,8788.586604
63328,49243302,1439463119,67201,2865.587379
61186,47222880,1437437971,64620,817.112436
62121,48060600,1530891357,65696,14148.761661
63329,49243304,1439463148,67202,2798.313763
62431,48320600,1439967907,66061,6198.426053
61187,47222900,1437437947,64621,2705.153523
63330,49244000,1439462212,67203,9128.598416
61188,47223200,1428959050,64622,5447.494704
62250,48170700,1429306699,65867,8272.365505
63332,49247601,1541310114,67205,5009.6358
61189,47223800,1550436350,64623,14295.599471
62233,48156000,1438965441,65850,6045.221426
63333,49247620,1438955946,67206,3472.760639
61190,47225600,1531622786,64624,5496.262894
62143,48088700,1550262926,65720,7423.225279
63334,49247700,1438435915,67207,7622.487376
61191,47226900,1428992281,64625,2872.890938
62802,48594600,1550860595,66442,3764.697867
63335,49247900,1449604639,67208,10112.907323
61192,47227000,1428535948,64626,7905.935798
62803,48594620,1550861505,66443,1848.806689
63336,49251700,1448983827,67209,8946.431547
61193,47227400,1428876395,64627,5268.501574
62050,47987400,1448595655,65619,12560.900887
63337,49252800,1429939695,67210,11370.01963
61194,47229300,1447759443,64628,8596.768597
62506,48375404,1428483332,66137,2246.691033
63004,48861600,1437978096,66779,12597.683125
62754,48771100,1428482301,66677,2998.837673
61195,47229400,1437455488,64629,3593.504499
63005,48862300,1449072488,66780,6839.503591
62023,47951200,1437453435,65591,2688.872212
61196,47229500,1449210983,64630,6806.690972
63006,48863600,1437978198,66781,12548.199414
62026,47955500,1540153097,65594,4999.932093
61197,47231200,1458104641,64631,63843.701893
63009,48869200,1448453965,66784,6638.003581
62089,48030000,1540898190,65658,9999.964135
63010,48869500,1448159194,66785,5316.51027
62093,48033800,1540898142,65668,10009.613811
61198,47233100,1540354400,64632,12079.593399
63011,48870100,1448158151,66786,2956.786434
62268,48189810,1457196881,65884,95509.023758
61199,47234000,1540691450,64633,5942.306352
63012,48870105,1448158069,66787,3624.726965
62274,48197415,1448123571,65891,19661.644542
61200,47236800,1457073328,64634,7687.292789
63013,48870110,1448158086,66788,3306.055744
62361,48918950,1530928037,66849,8949.138876
61202,47239005,1540238885,64636,11375.892136
63014,48870115,1448159003,66789,3409.241294
61203,47239500,1438509689,64637,2490.897846
62362,48918955,1530928086,75384,2838.425379
63015,48870120,1448159021,66790,3318.134318
61204,47241300,1458808280,64638,39106.341307
63016,48870125,1448149938,66791,3252.811544
62559,48412125,1438190972,66198,12499.467081
61205,47243100,1550410903,64639,10002.434128
63017,48870130,1448149955,66792,3382.990281
62581,48427900,1448653425,66220,5135.243966
63018,48870135,1448149963,66793,3372.784911
61207,47244200,1540284050,64641,7558.535587
62713,48587500,1448391294,66431,9456.033055
61208,47244600,1438725721,64642,9494.866752
63019,48870140,1448149980,66794,3284.519916
62894,48675000,1458422575,66536,10047.767192
62507,48375408,1428288202,66138,4999.953853
61209,47246500,1438733839,64643,8317.287798
63020,48870400,1448157073,66795,14030.431411
62498,48370500,1438751403,66129,5000.557663
61210,47246705,1449503655,64644,7670.110122
63021,48870800,1448159152,66796,9492.990877
62122,48061000,1427792588,65697,3374.864845
61211,47248000,1457411995,64645,18091.56163
63022,48874000,1457349721,66797,43645.981947
62505,48375400,1428484302,66136,3901.577491
61212,47248500,1449726498,64646,7879.354055
63023,48874800,1438864799,66798,12822.590528
62254,48171902,1429634054,65871,6492.776463
63024,48874804,1438865824,66799,10741.711864
61213,47248700,1427795821,64647,3194.507493
62940,48703500,1468100473,66586,14423.174769
63025,48874900,1438863881,66800,2146.618191
61214,47250300,1428530713,64648,10228.970243
62137,48081096,1448915450,65714,13124.145112
63026,49519500,1448854071,67629,5506.794032
61215,47251200,1459170794,64649,91360.906305
62678,48559100,1449703906,66396,10032.990818
63027,49520200,1429777104,67630,31210.1435
62410,48305100,1428985099,66039,2749.995832
63028,49521900,1428996817,67631,7336.561336
61310,47331500,1438502903,64747,2529.641033
62087,48029600,1457545564,65656,4999.975471
63029,49522400,1520908074,67632,6468.378742
61311,47332400,1438501984,64748,313.029798
62217,48140304,1437466315,65834,5644.815876
63030,49522800,1530783601,67633,10263.617497
61312,47333300,1438344249,64749,3231.65688
62218,48140306,1437465337,65835,1713.582645
63031,49523700,1429775677,67637,38281.84614
61313,47333800,1449298521,64750,8227.764602
62862,48643600,1449520706,66503,19999.976234
63032,49524601,1439675479,67638,12811.727803
61314,47334250,1438879277,64751,10032.120242
62298,48211653,1530892190,78569,5202.076652
63033,49525100,1429537244,67639,5326.111351
62492,48366910,1540680041,66123,7563.438956
61315,47334402,1437670008,64752,5272.833619
63034,49525500,1429539060,67640,7745.168476
61316,47334600,1437101432,64753,3643.735966
62799,48594475,1550860546,66439,11066.189913
63037,49527800,1540286189,67643,6207.052979
63038,49528300,1448456844,67644,6117.023607
62522,50000472,1550767665,66159,2672.165422
61317,47334720,1436690801,64754,6869.835645
63039,49530100,1438991543,67645,7927.792856
62401,48298800,1437691790,66029,2709.493458
61318,47335106,1438154427,77399,5557.670254
63041,49531000,1428986655,67647,4598.150826
62919,48688900,1436683280,66565,7860.053996
61319,47335110,1438153478,77400,5689.53215
62442,48326901,1436687650,66072,4800.050533
63042,49531200,1448255934,67648,5713.28091
61320,47337050,1438935446,64757,5015.579414
62921,48689320,1436686297,66567,2535.283324
63043,49532801,1439947947,67649,5920.207991
61321,47337070,1438701553,64758,5575.789313
62922,48689340,1436686284,66568,2885.635496
63044,49533600,1540157821,67650,8071.040633
61322,47337100,1438700585,64759,3158.805904
62920,48689300,1436686262,66566,3000.198626
63045,49534775,1550047659,67651,7673.353575
61323,47337105,1438701504,64760,3010.008616
62317,48229910,1436780116,65938,5000.36653
61324,47337200,1437671399,64761,1216.544051
63046,49535501,1550224541,67652,9207.516165
62962,48816000,1438541502,66736,5646.684999
63048,49535800,1448745334,67654,6377.423459
61325,47337300,1438503921,64762,2684.530959
62738,48757300,1438843561,66661,5071.952719
63049,49536000,1439777083,67655,20607.600073
61326,47337350,1449654265,64763,2486.768566
62648,48933000,1438844313,66864,4930.4904
63050,49536400,1550334334,67656,15670.579483
61327,47337400,1438600989,64764,2775.004141
62649,48933100,1438843288,66865,2465.532399
63051,49536550,1439740077,67657,6937.680578
61328,47337800,1449371046,64765,2528.618182
62323,48236300,1448254672,65944,6047.852611
63052,49537800,1530832784,67658,7581.395507
61329,47337900,1449371077,64766,2522.147902
62010,47945600,1550078106,65566,16087.289974
63053,49537915,1448382808,67659,11605.190428
61330,47338200,1437885344,64767,3503.55321
62287,48206000,1437300833,65904,2940.005269
63054,49540900,1458903409,67660,8943.045775
61331,47339700,1448842529,64768,5805.468277
62280,48202000,1447377477,65897,8153.657401
63055,49541102,1428860147,67661,6347.390747
61332,47340600,1437839691,64769,4973.520091
62725,48748000,1439791991,66648,7600.266921
63056,49541700,1437449242,67662,4776.623193
61333,47341500,1449173216,64770,6505.722569
62628,48466800,1530678620,66267,9821.659192
63057,49541800,1448445654,67663,5159.60193
61334,47342400,1438059292,64771,5493.344281
62537,48399024,1437971673,66176,7425.270922
63058,49542700,1457076883,67664,22750.009341
61337,47343000,1438606620,64774,2373.235906
62544,48404400,1520255409,66183,5998.497188
63059,49545700,1447973755,67665,8076.868136
61338,47344300,1429413777,64775,5148.468988
63001,48856800,1438307624,66776,6518.406882
63060,49546500,1550230228,67666,7334.003283
61339,47345200,1438347463,64776,4453.543199
62565,48417650,1438306769,66204,2875.474485
63061,49547400,1540861599,67667,44066.00015
61340,47345500,1447650821,64777,9008.809261
62566,48417700,1438307708,66205,5644.315565
63062,49547500,1531908950,67668,5413.067879
61341,47345600,1438143561,64778,2653.758181
62577,48425000,1438307739,66216,3125.880537
63064,49547750,1541003728,67670,5460.966607
62463,48346700,1436683631,66094,2362.710285
61342,47345650,1438143573,64779,2869.147846
63065,48911000,1428468995,66842,5821.683446
62009,47944800,1428753886,65565,2625.005494
61343,47345850,1438070699,64780,10338.462946
63066,48911400,1428964914,66844,3837.273855
62482,48359000,1428756501,66113,2625.105141
61344,47345875,1448223847,64781,5496.219805
63068,49005000,1459297205,66936,12827.385759
62015,47946590,1449081130,65581,13505.03136
61345,47345878,1448223839,64782,5342.099427
63070,49009100,1437974416,66938,4541.843358
62456,48341210,1437881341,66087,1764.093797
61346,47346000,1449633100,64783,10202.139717
63071,49010000,1447072532,66939,4088.494772
62310,48219100,1428878165,65927,5006.108432
61347,47347900,1540799054,64784,7114.576433
63072,49010900,1439418347,66940,13576.509082
62455,48341204,1437882312,66086,1729.674564
61348,47348000,1449363601,64785,5071.145442
62480,48357300,1530882660,66111,10138.680746
63073,49011400,1448653612,66941,4926.534841
61349,47348150,1449285199,64786,4467.347159
62839,48629400,1540175385,66480,6332.950647
63074,49011800,1541215711,66942,4408.730691
61350,47348155,1449286220,64787,4464.097335
62789,48801400,1550523063,66717,29654.647332
63075,49012700,1449937769,66943,11107.553318
61351,47348850,1540694870,64788,4320.75085
62685,48565400,1457039669,66403,10748.760858
61352,47348900,1540695807,64789,4768.310915
63076,49012800,1449938711,66944,300.775361
62295,48211300,1457038483,65912,11346.2823
63077,49015500,1447676015,66945,17819.886994
62473,48355870,1447934842,66104,7531.631608
61353,47349000,1447655919,64790,20232.672362
63078,49020800,1530004606,66946,7163.801312
62503,48375300,1457463381,66134,9156.606377
61354,47349600,1438698544,64791,6991.364704
63079,49020900,1530002667,66947,12751.003622
61355,47349700,1438698559,64792,2500.142948
62504,48375305,1457463271,66135,12622.420422
63081,49023000,1458041963,66949,6092.722881
61356,47350950,1429308222,64793,4469.735681
63082,49025400,1438244684,66950,3919.008878
61357,47351640,1428279504,64794,5259.846385
61358,47351650,1428279544,64795,311.995678
63083,49025500,1448230788,66951,5750.428986
61359,47351700,1448181654,64796,7900.075529
63085,49027721,1457940674,66954,570.554483
63086,49027724,1457940672,66955,1886.634182
61362,47353400,1447763818,64799,17672.016662
63089,49033200,1439031994,66959,10828.8364
61363,47353700,1437775656,64800,2280.715354
63090,49037000,1429222192,66960,13232.467762
61364,47354200,1438529760,64801,2466.530426
63091,49037901,1449822547,66961,7398.898557
61365,47354300,1438529658,64802,2477.976143
63092,49037999,1428389143,66962,3446.031761
61366,47354400,1438529646,64803,2511.917261
63093,49038000,1428389113,66963,3202.463668
61369,47356400,1438345314,64806,4167.729588
63094,49038800,1428957792,66964,3572.940927
61370,47357500,1429308263,64807,4293.092729
63095,49040600,1448468859,66965,7650.900227
61372,47360600,1448944773,64809,6859.931159
63096,49042401,1449626740,66966,9943.25416
61373,47362100,1439332289,64810,11678.012585
63097,49042600,1449626776,66967,12661.716413
61374,47366600,1530412196,64811,9889.243337
61375,47366700,1530412192,64812,7230.576385
63098,49044700,1449626876,66968,28397.984669
61377,47367700,1467199276,64814,2654.85454
63099,49045000,1429429520,66969,8037.850357
61379,47371300,1439761423,64816,19573.035704
63100,49046000,1429513605,66970,4964.623043
61380,47373100,1468003729,64817,7667.423459
63101,49047100,1438316982,66971,1813.06839
61382,47375000,1457270155,64819,8106.323129
63102,49047200,1457069215,66972,11800.621652
61383,47375300,1540344972,64820,11568.29956
63103,49048000,1436598086,66973,5312.200535
61385,47376000,1459296100,64822,13031.70609
63183,49122700,1429227112,67053,5439.404755
61386,47376900,1438066748,64825,3511.391475
63184,49125400,1540552478,67054,15368.428801
61387,47377500,1550625831,64826,4673.687383
63185,49126900,1458351309,67055,11260.679223
61466,47527990,1448389346,64990,3106.296746
63186,49127200,1428845652,67056,8500.000845
61467,47527992,1448389277,64991,8245.049216
63187,49127400,1530976819,67057,9519.393903
61468,47529400,1439743475,64992,9386.84271
63188,49128400,1439137636,67058,11118.267949
63190,49129300,1429338519,67060,4975.400165
61469,47530200,1428806985,64993,6107.119396
63191,49133000,1438701073,67061,2048.250318
61471,47530450,1428627900,64995,2697.375897
63192,49134100,1438769770,67062,4992.337226
61472,47530452,1428627829,64996,1272.160918
63193,49134300,1448784709,67063,20084.450434
61473,47530500,1428812817,76733,8071.691438
63194,49134400,1448015778,67064,5140.220028
61474,47530600,1449795359,64998,9553.974597
63195,49134900,1540036564,67065,20363.500719
61476,47531000,1531854471,65000,5026.271292
63196,49135500,1541602266,67066,6890.53292
61478,47531200,1439086958,65002,26864.902002
63197,49136700,1438702003,67067,2188.29159
61479,47535600,1438793302,65003,6118.259643
63198,49137600,1429882565,67068,4512.440457
61481,47536700,1438068770,65005,5206.804839
63199,49137700,1429884619,67069,3961.156556
61482,47536710,1530871028,65006,11774.283075
63200,49137800,1429890698,67070,5491.929536
61483,47538600,1540731174,65007,8383.392776
63201,49137900,1429896245,67071,9266.279515
63202,49138000,1429895297,67072,10663.239358
61484,47540500,1437382704,65008,262.124237
63203,49138100,1429895257,67073,7152.159073
61485,47541900,1520503591,65009,281.589958
63204,49138200,1429887639,67074,5840.295928
61486,47542600,1457620057,65010,21910.244438
63205,49140000,1531823932,67075,7512.988938
61487,47542800,1448035028,65011,5297.410223
63206,49140150,1429300614,67076,7500.281155
61488,47544100,1428724548,65012,6330.140644
63207,49140200,1448930502,67077,19194.839028
61489,47544700,1427791298,65013,5122.268363
63208,49140300,1449447666,67078,1887.434786
63209,49140400,1448930347,67079,13529.25153
61490,47545000,1459074725,65014,43738.062397
63210,49140700,1458045640,67080,6807.01121
61491,47546400,1427699422,65015,9327.772351
63211,49141010,1449288172,76101,13381.372838
61492,47552000,1541022545,65016,9957.19994
63212,49141900,1449034053,67082,9171.148867
61493,47554000,1428853892,65017,5550.995046
63213,49142000,1437596037,67083,6210.367188
63214,49142005,1437596152,67084,6115.852801
61494,47554900,1520708838,65018,3681.26495
63215,49142010,1437102778,67085,6039.922864
61495,47555200,1530687950,65019,8087.035477
63216,49142800,1438660620,67086,7216.075923
61496,47556800,1457621748,65020,16847.041513
63217,49143000,1437945534,67087,6054.081117
61497,47558900,1448176773,65021,4925.874968
63218,49144100,1448747244,67088,11330.924946
63219,49144600,1449253325,67089,6764.259491
61498,47559800,1439225349,65022,20269.579075
63220,49146400,1447070388,67090,9011.590171
61499,47559900,1429430116,65023,5145.44819
63222,49150050,1531284852,67092,5371.203533
63223,49150100,1457448601,67093,5007.030674
61500,47559925,1457540941,65024,5054.549816
63224,49150200,1457448606,67094,2489.086309
61501,47561600,1428852876,65025,2727.551509
63225,49150500,1447755792,67095,7988.500369
61502,47563400,1429890243,65026,5473.091019
63226,49150900,1438294032,67096,5535.426272
61503,47564300,1520801356,65027,5384.476477
63227,49151700,1438647002,67097,6391.384996
61504,47567000,1437584955,65028,2458.934963
63228,49152700,1428834395,67098,5276.110405
61505,47567260,1521989790,65029,7870.045103
63229,49154700,1428835454,67099,2534.839126
61506,47567300,1449331798,65030,7426.171215
63230,49154800,1428835473,67100,2563.93561
63232,49156800,1428836245,67102,9231.543527
61507,47568800,1540101212,65031,7455.77567
63233,49156900,1428835351,67103,29026.655295
61508,47568900,1540101318,65032,15403.677084
63234,49157000,1438736201,67104,2591.731798
61509,47569800,1520159631,65033,6001.623479
63235,49158700,1437599023,67105,2115.38354
63236,49158800,1448440011,67106,6367.836148
61510,47573875,1540182127,65034,13885.101558
63238,49159400,1438502030,67108,3874.877705
61513,47576100,1437888102,65037,5312.887306
63240,49160497,1448934863,67111,11603.584299
61515,47577900,1438552486,65039,9783.988478
63241,49160500,1448934898,67112,7828.520334
63244,49162200,1531603818,67115,4980.661693
61516,47578001,1438554459,65040,5042.579032
63245,49162204,1531602868,67116,2507.843212
61517,47578011,1438554474,65041,5108.022157
63246,49164600,1448678390,67117,8139.448138
61518,47578101,1438555521,65042,6436.851617
63247,49164900,1447145774,67118,8937.721989
61817,47806900,1448447308,65361,5058.169937
63248,49165000,1449285084,67119,4525.311792
61818,47807200,1457027360,65362,27645.209583
63249,49165200,1428197702,67120,5256.467068
63250,49165400,1448847413,67121,10009.235006
61819,47807500,1449578218,65363,1818.941539
63251,49167500,1449689134,67122,7408.007643
61820,47811400,1438079620,65364,2634.435628
63252,49168760,1428877374,67124,2773.545861
61821,47811900,1550012690,65365,7499.200153
63253,49168761,1428878209,67125,2734.489368
61822,47813950,1429319885,65366,5267.258626
63254,49169000,1448834191,67126,8939.275895
61825,47815600,1550527932,65369,8937.905997
63259,49169600,1448546301,67131,7495.937834
61826,47815700,1550527847,65370,8889.410057
63378,49264200,1448045330,67258,5076.557852
61827,47816150,1429809567,65371,7728.791954
63379,49264300,1449285727,67259,7010.488148
61828,47818400,1428712374,65372,4222.707992
63383,49266100,1436595391,67263,3213.432943
63384,49267000,1436677622,67264,2310.974359
61829,47818500,1428713312,65373,2476.813073
61831,47819415,1438042781,65375,5489.022518
63385,49268000,1448385537,67265,15272.05736
61832,47819650,1438047565,65376,5454.211926
63386,49268200,1457179283,67266,8023.313272
61833,47820300,1438045912,65377,5482.518107
63387,49268900,1436599481,67267,3176.125238
61834,47820700,1449038982,65378,40105.071496
63388,49269600,1449641330,67269,7067.467208
63389,49269700,1439743052,67270,5974.991777
61835,47821410,1438946333,65379,4219.82537
63390,49270700,1436770518,67271,3195.203894
61836,47821700,1439949404,65380,18627.682373
63391,49271600,1449076289,67272,6802.489511
61837,47821915,1457040846,65381,10979.639203
63392,49272500,1439946367,67273,17207.28066
63393,49273400,1437976325,67274,7085.852699
61838,47822125,1448043991,65382,5141.074602
63394,49273800,1449492380,67275,9203.669512
61839,47822320,1449155104,65383,10059.221052
63395,49274301,1449032628,67276,10004.799007
61840,47822350,1550151296,65384,7728.73314
63396,49275201,1530706667,67278,6079.386024
61841,47822400,1468003624,65385,15103.631448
63397,49276100,1438928545,67279,9324.711459
61842,47822554,1457542813,65386,7521.305467
61843,47827100,1540130170,65387,9068.753048
63398,49278800,1448229716,67281,5381.881224
63399,49279700,1550447361,67282,8433.429057
61845,47827800,1457830494,65389,9905.062912
63400,49279850,1540828874,67283,9790.73799
61847,47828150,1438295452,65391,5601.243001
61848,47828600,1449304815,65392,5566.487666
63401,49280600,1448164132,67284,2534.950311
63402,49281500,1448938594,67285,8876.717783
61849,47828830,1428974220,65393,7993.701039
63403,49282400,1448229708,67286,2694.430533
61850,47828900,1428977523,65394,4403.781072
63404,49282950,1448648361,75714,10531.179485
61851,47830600,1531669384,65395,2500.142918
63405,49284200,1520151811,67289,6393.841938
61852,47831005,1438953168,75528,5201.774165
63406,49286800,1550207981,67290,9166.472614
61853,47831010,1438954137,75527,4743.848184
63407,49287500,1550335680,67291,7369.893267
61854,47831900,1448014734,65398,5257.749862
63408,49288400,1550072821,67292,5967.746744
61856,47838100,1436499180,65401,3308.434416
63410,49289500,1550303575,67294,8883.749379
61857,47838800,1429233171,65402,16972.172763
63411,49291100,1531672348,67295,5999.552409
61859,47841000,1429796379,65404,5001.058979
63574,49400101,1458900008,67470,16467.976192
61860,47842000,1438319041,65405,3160.444632
63575,49400400,1458807190,67471,25481.567549
61861,47842300,1448842866,65406,6331.38704
63576,49401088,1437779046,67472,7564.518787
61863,47843000,1531932115,65408,11256.278121
63577,49403800,1540442035,67473,7906.442502
61864,47847500,1448437973,65409,2555.564501
63578,49404300,1428998067,67474,2642.193264
61865,47847600,1448437958,65410,5107.238051
63579,49405600,1437103373,67475,2897.761055
61866,47847800,1428944699,65411,2753.989189
63580,49407500,1550662012,67476,8441.141883
61867,47847900,1428944770,65412,2802.057857
63581,49408000,1428517943,67477,6320.633109
61869,47848500,1437212247,65414,8065.575774
63582,49409101,1447978464,67478,18606.879036
61870,47848700,1436684878,65415,5517.517707
63583,49410200,1449672997,67479,10296.194658
61871,47850300,1530684422,65416,7488.051359
61872,47851100,1531097321,65417,6128.160508
63584,49410900,1449782973,67480,7817.883099
61873,47852700,1438659984,65418,4976.148517
63585,49412000,1449811644,67481,7631.060452
61874,47852900,1448234468,65419,6589.307037
63586,49413800,1540225902,67482,14524.657634
61875,47854000,1447078401,65420,9457.045343
63587,49414700,1540563445,67483,7210.971398
61876,47854500,1428851016,65421,2015.175213
63588,49415500,1447754378,67485,7850.744917
61877,47854600,1428850066,65422,5468.723481
63590,49416800,1540526038,67487,21564.618338
61878,47856400,1540701059,65424,9838.014026
63591,49417000,1429525575,67488,5202.245609
61879,47857400,1428814051,65425,1749.381331
63593,49419200,1458040556,67490,5945.508261
61880,47857700,1439199852,65426,6118.720499
63594,49420100,1540783424,67491,17032.575374
61881,47859400,1438151806,65427,5549.559782
63595,49423300,1438319687,67492,2567.602915
61883,47861000,1438319391,65429,3583.250579
63599,49425200,1436491270,67494,2700.802576
61884,47861350,1429439090,65430,10540.077353
63600,49427000,1437760996,67495,8572.99304
61885,47863600,1438054966,65432,2842.444676
63601,49427500,1458819356,67496,22187.665705
61886,47863700,1437683839,65433,2818.478521
63602,49427600,1436681676,67497,3233.022264
61887,47863800,1540920796,65434,13823.827181
63603,49428299,1457053554,67498,8564.343995
63604,49428500,1449492111,67499,6288.382308
61888,47864100,1449057171,65435,4927.549816
61891,47869500,1448559009,65438,5058.489992
63605,49429800,1457071365,67500,7837.360809
63606,49430100,1540381689,67501,6567.850494
61892,47869700,1449049289,65439,34385.999347
63607,49430300,1447080015,67504,6655.791241
61893,47869825,1530596376,65440,15412.929778
63608,49431500,1449504481,67505,7410.979677
61894,47870801,1438048423,65441,5678.908201
63609,49432100,1448217978,67506,2702.906886
61895,47871200,1457544961,65442,5121.195812
63610,49433900,1540553821,67507,7931.529567
61896,47871215,1457544866,65443,5119.306016
63650,49460400,1530509092,67547,9660.218291
61897,47871217,1457544966,65444,2495.556604
63651,49462575,1428818230,67549,2487.705089
61898,47871219,1457544948,65445,1787.515692
63652,49462650,1428722821,67550,4409.219524
61899,47873100,1449179011,65446,6156.647845
63653,49462750,1550047932,67551,10921.329188
61900,47873300,1448459291,65447,7039.65425
63654,49463200,1449819823,67552,11607.287897
61906,47874700,1550223200,65453,8533.31337
63655,49465400,1439040092,67553,9549.703399
61093,47089600,1427798956,64475,2679.682721
61475,47530800,1428718183,64999,5595.317127
63656,49466300,1540823609,67554,7725.565442
61937,47892425,1428709076,65487,3059.577754
63657,49466400,1457742273,67555,3223.989042
61285,47305800,1438924646,64721,51279.410968
63658,49467100,1540839295,67556,12320.153234
61031,48919900,1530890773,80418,19126.220635
63659,49467200,1540839185,67557,18767.388564
61035,47441000,1530891558,80419,15049.719972
63660,49468100,1438424111,67558,6173.944001
61282,47304300,1458523157,64718,21352.889557
63661,49470400,1449606465,67559,10363.332939
61528,47586250,1447456839,65052,7579.471808
63663,49471100,1540700385,67561,9600.962257
61694,47717900,1540578496,65229,8269.777247
63664,49471220,1531822507,67562,5621.030341
61806,47797300,1447476018,65349,21617.344361
63665,49471300,1540922152,67563,10475.234057
61148,47195000,1447468353,64581,9137.618424
63666,49471400,1540803317,67564,11229.600252
61716,47740800,1540667609,65253,7809.795199
63668,49473100,1459057500,67566,13519.97568
61711,47734500,1540762516,65248,7727.544283
63669,49474400,1531529083,67567,5335.743144
61218,47254520,1437455030,64652,6759.285096
63670,49475400,1550102040,67568,8084.657533
61221,47254530,1437455092,64655,1911.584655
63672,49477699,1540818388,67570,7930.249002
61219,47254523,1437456013,64653,1530.84362
63673,49478700,1530701078,67571,7432.947264
61220,47254525,1437456034,64654,1170.590395
63674,49478750,1439795743,67572,7420.144267
61222,47254533,1437456064,64656,888.32118
63675,49478900,1530702130,67573,7898.643502
61223,47254535,1437456095,64657,238.365579
63676,49479400,1459111032,67574,10227.138253
61335,47342420,1428572816,64772,3050.870863
63678,49480400,1438886557,67576,6278.991582
61227,47259550,1436794785,64662,1451.02506
63679,49481000,1449817475,67577,6170.37114
61232,47263500,1520350185,64667,6599.987168
63680,49485000,1428611975,67578,4896.586386
61604,47646200,1437572774,65135,1645.328292
63681,49487600,1550064254,67579,10129.781375
61605,47646204,1437573703,65136,1149.806689
63682,49487700,1449953121,67581,7102.615786
61761,47776550,1437573751,65304,3427.041877
63683,49487800,1429214936,67582,11340.268255
61532,47592610,1540146441,77668,6470.726703
