X,Y,OBJECTID,UNITID,NORTHING,EASTING,COMPKEY,COMPTYPE,IT_NAME
-75.974932002752539,36.851356576753957,291,J0344,3479317.32451,12221653.2748,1736693,16,J22016
-75.974913015960695,36.85129719734006,292,J0343,3479295.86157,12221659.4066,1736694,16,J22015
-75.974896429467307,36.851237064548677,293,J0342,3479274.10571,12221664.8434,1736695,16,J22014
-75.974879274340338,36.851175131044975,294,J0341,3479251.69902,12221670.4644,1736696,16,J22013
-75.974858872701901,36.851110025299235,295,J0340,3479228.16319,12221677.0656,1736697,16,J22012
-75.974842989589376,36.851050534275359,296,J0339,3479206.63535,12221682.2905,1736698,16,J22011
-75.974825948548457,36.85099095766428,297,J0338,3479185.0855,12221687.8549,1736699,16,J22010
-75.974808171787259,36.850929235297507,298,J0337,3479162.7605,12221693.6556,1736700,16,J22009
-75.974790480366039,36.850869257484121,299,J0336,3479141.06978,12221699.4143,1736701,16,J22008
-75.975347212161722,36.85283972952633,300,J0368,3479853.87568,12221517.3904,1736702,16,J22040
-75.975330082187597,36.852777675122887,301,J0367,3479831.42484,12221523.0047,1736703,16,J22039
-75.975315510615346,36.852717117239443,302,J0366,3479809.49837,12221527.8562,1736704,16,J22038
-75.975293062614725,36.852655524215301,303,J0365,3479787.25714,12221535.0217,1736705,16,J22037
-75.975278490144177,36.852590180364977,304,J0364,3479763.58891,12221539.9201,1736706,16,J22036
-75.975261043963044,36.852530639457008,305,J0363,3479742.05521,12221545.6025,1736707,16,J22035
-75.975242820739183,36.852468074443109,306,J0362,3479719.42685,12221551.5417,1736708,16,J22034
-75.975224119611596,36.85240864773202,307,J0361,3479697.94475,12221557.5901,1736709,16,J22033
-75.975206788414795,36.852348761650298,308,J0360,3479676.2845,12221563.2423,1736710,16,J22032
-75.975171219621146,36.852222952709077,309,J0358,3479630.77391,12221574.8707,1736711,16,J22030
-75.975150764982146,36.852159749132113,310,J0357,3479607.93071,12221581.4689,1736712,16,J22029
-75.975128831716177,36.852093865743157,311,J0356,3479584.12394,12221588.5254,1736713,16,J22028
-75.975122416846716,36.852040384821812,312,J0355,3479564.70939,12221590.9226,1736714,16,J22027
-75.975098957343064,36.851970216439085,313,J0354,3479539.35494,12221598.4674,1736715,16,J22026
-75.975082343001901,36.851911130781055,314,J0353,3479517.98039,12221603.9023,1736716,16,J22025
-75.975070447510859,36.851846220462818,315,J0352,3479494.44905,12221608.0135,1736717,16,J22024
-75.975615092474385,36.853820095296065,316,J0384,3480208.58848,12221429.4959,1736718,16,J22056
-75.975596053580247,36.853756303620294,317,J0383,3480185.52017,12221435.6853,1736719,16,J22055
-75.975589380894306,36.853700819116135,318,J0382,3480165.3787,12221438.1771,1736720,16,J22054
-75.975571134314251,36.853640999458143,319,J0381,3480143.74962,12221444.0963,1736721,16,J22053
-75.975555307795602,36.853577867496547,320,J0380,3480120.89634,12221449.3398,1736722,16,J22052
-75.975538079905064,36.853517448976639,321,J0379,3480099.04162,12221454.9668,1736723,16,J22051
-75.975519926749797,36.853454632469322,322,J0378,3480076.32109,12221460.8878,1736724,16,J22050
-75.975503958297324,36.853394291483177,323,J0377,3480054.48484,12221466.1457,1736725,16,J22049
-75.975484388498856,36.853331668952777,324,J0376,3480031.84623,12221472.4793,1736726,16,J22048
-75.975467914294853,36.85327173327763,325,J0375,3480010.16107,12221477.8812,1736727,16,J22047
-75.975451078069824,36.853209066799423,326,J0374,3479987.48502,12221483.4156,1736728,16,J22046
-75.975429911965094,36.853139964046917,327,J0373,3479962.50045,12221490.2791,1736729,16,J22045
-75.975417554740062,36.853088438302706,328,J0372,3479943.84403,12221494.395,1736730,16,J22044
-75.975398830256282,36.853026075731208,329,J0371,3479921.29331,12221500.4786,1736731,16,J22043
-75.97538198325141,36.852963176156699,330,J0370,3479898.53258,12221506.0185,1736732,16,J22042
-75.975365307824816,36.852902399901396,331,J0369,3479876.54345,12221511.4876,1736733,16,J22041
-75.975944864913473,36.854830011055498,332,J0400,3480573.57259,12221323.2136,1736734,16,J22072
-75.975865751184742,36.854737861616108,333,J0399,3480540.65308,12221347.2496,1736735,16,J22071
-75.975866733941686,36.854687049275086,334,J0398,3480522.15198,12221347.4566,1736736,16,J22070
-75.975849527610734,36.854624761325042,335,J0397,3480499.61669,12221353.0956,1736737,16,J22069
-75.975832665334522,36.854562594800854,336,J0396,3480477.1228,12221358.6324,1736738,16,J22068
-75.975819170842328,36.854497008189682,337,J0395,3480453.35775,12221363.2177,1736739,16,J22067
-75.975797309441575,36.854440844240649,338,J0394,3480433.0876,12221370.1585,1736740,16,J22066
-75.975775638483626,36.854377816446636,339,J0393,3480410.31776,12221377.1103,1736741,16,J22065
-75.97576329203838,36.854318123826971,340,J0392,3480388.68918,12221381.3025,1736742,16,J22064
-75.97574629591324,36.854257856840071,341,J0391,3480366.88744,12221386.8599,1736743,16,J22063
-75.975733456292872,36.85419298157931,342,J0390,3480343.37626,12221391.247,1736744,16,J22062
-75.975709291611707,36.854133679842754,343,J0389,3480321.9823,12221398.8917,1736745,16,J22061
-75.975683085958224,36.85406562665694,344,J0388,3480297.41896,12221407.2189,1736746,16,J22060
-75.975661898293964,36.854004056283465,345,J0387,3480275.17597,12221414.0153,1736747,16,J22059
-75.97563768151052,36.853938888973538,346,J0386,3480251.64751,12221421.7326,1736748,16,J22058
-75.975649301218738,36.853893295328405,347,J0385,3480234.96252,12221418.7777,1736749,16,J22057
-75.976194481578133,36.855795682338893,348,J0416,3480923.0807,12221240.8079,1736750,16,J22088
-75.976175192952383,36.85573307687033,349,J0415,3480900.44596,12221247.0587,1736751,16,J22087
-75.976157096390949,36.855672195718199,350,J0414,3480878.42966,12221252.944,1736752,16,J22086
-75.976138972880079,36.855611099600274,351,J0413,3480856.33518,12221258.8394,1736753,16,J22085
-75.976120849369252,36.855550573431849,352,J0412,3480834.44791,12221264.7292,1736754,16,J22084
-75.976102840842728,36.855489266611976,353,J0411,3480812.27585,12221270.5927,1736755,16,J22083
-75.976084222360171,36.855426140489762,354,J0410,3480789.44655,12221276.6526,1736756,16,J22082
-75.976065364027392,36.855366059823886,355,J0409,3480767.72732,12221282.753,1736757,16,J22081
-75.976050049548462,36.855301248038536,356,J0408,3480744.25854,12221287.8629,1736758,16,J22080
-75.976033880771666,36.855240725218664,357,J0407,3480722.35766,12221293.181,1736759,16,J22079
-75.976015700666935,36.855179080318663,358,J0406,3480700.0637,12221299.0983,1736760,16,J22078
-75.975995891018258,36.855110284114524,359,J0405,3480675.1801,12221305.5617,1736761,16,J22077
-75.975977310264952,36.855052005930467,360,J0404,3480654.11485,12221311.5632,1736762,16,J22076
-75.975958134826897,36.854990933037037,361,J0403,3480632.03696,12221317.7661,1736763,16,J22075
-75.975917786995893,36.854916399257,362,J0402,3480605.22559,12221330.2926,1736764,16,J22074
-75.975924564784677,36.854879137730734,363,J0401,3480591.61115,12221328.6729,1736765,16,J22073
-75.976515650851738,36.856845370577574,364,J0433,3481302.60797,12221136.6597,1736766,16,J22105
-75.976486660420917,36.856780179814137,365,J0432,3481279.10809,12221145.773,1736767,16,J22104
-75.976469120814983,36.85671851674882,366,J0431,3481256.80274,12221151.5027,1736768,16,J22103
-75.976449805239795,36.85665585812783,367,J0430,3481234.14896,12221157.7617,1736769,16,J22102
-75.976432706706632,36.856597985075069,368,J0429,3481213.21936,12221163.3259,1736770,16,J22101
-75.976416531641661,36.85653944854657,369,J0428,3481192.04119,12221168.6261,1736771,16,J22100
-75.97639744334019,36.856476146472147,370,J0427,3481169.15153,12221174.8251,1736772,16,J22099
-75.97637906291115,36.856414724671211,371,J0426,3481146.94047,12221180.7986,1736773,16,J22098
-75.976341149514553,36.856289500321296,372,J0424,3481101.66105,12221193.1056,1736774,16,J22096
-75.976321657869548,36.856227713229799,373,J0423,3481079.32568,12221199.4079,1736775,16,J22095
-75.97630374456449,36.856166243070902,374,J0422,3481057.09337,12221205.2451,1736776,16,J22094
-75.976286564284678,36.856104012391249,375,J0421,3481034.57876,12221210.8755,1736777,16,J22093
-75.97626714270821,36.85604236459357,376,J0420,3481012.29349,12221217.1558,1736778,16,J22092
-75.97624897248491,36.855980820250984,377,J0419,3480990.03619,12221223.069,1736779,16,J22091
-75.976230585767723,36.855919573435244,378,J0418,3480967.88897,12221229.0428,1736780,16,J22090
-75.97621155226345,36.855856446949566,379,J0417,3480945.06269,12221235.2239,1736781,16,J22089
-75.976795997983956,36.857825025863683,380,J0449,3481656.96601,12221045.1346,1736782,16,J22121
-75.976781972587389,36.857765893698918,381,J0448,3481635.55428,12221049.8118,1736783,16,J22120
-75.97676280343758,36.857705348392535,382,J0447,3481613.66842,12221056.0071,1736784,16,J22119
-75.976743160875571,36.857639696913935,383,J0446,3481589.92776,12221062.3909,1736785,16,J22118
-75.976725503590345,36.857580649420413,384,J0445,3481568.57531,12221068.1295,1736786,16,J22117
-75.976706912057253,36.857520277190517,385,J0444,3481546.74771,12221074.1544,1736787,16,J22116
-75.976687723144437,36.857457757949334,386,J0443,3481524.1437,12221080.3748,1736788,16,J22115
-75.976671142939239,36.857396022834934,387,J0442,3481501.80454,12221085.8249,1736789,16,J22114
-75.976652792154638,36.857335015785083,388,J0441,3481479.74434,12221091.7854,1736790,16,J22113
-75.976633029218348,36.857272476985521,389,J0440,3481457.13756,12221098.174,1736791,16,J22112
-75.976617237733976,36.857213880596753,390,J0439,3481435.93457,12221103.3628,1736792,16,J22111
-75.976598983069138,36.857150349792526,391,J0438,3481412.95493,12221109.3199,1736793,16,J22110
-75.976580445434905,36.857089308764209,392,J0437,3481390.88372,12221115.3356,1736794,16,J22109
-75.976562781861475,36.857028008928729,393,J0436,3481368.71149,12221121.0981,1736795,16,J22108
-75.976544636791019,36.856964105645154,394,J0435,3481345.59542,12221127.0269,1736796,16,J22107
-75.976526724384314,36.856904236789198,395,J0434,3481323.94588,12221132.8482,1736797,16,J22106
-75.977086448468114,36.858800887214393,396,J0465,3482009.86439,12220950.6935,1736798,16,J22137
-75.977071021699786,36.858742972660458,397,J0464,3481988.90677,12220955.7687,1736799,16,J22136
-75.977053801894087,36.858686729174259,398,J0463,3481968.5714,12220961.3519,1736800,16,J22135
-75.977035609212948,36.858623103280806,399,J0462,3481945.55664,12220967.2918,1736801,16,J22134
-75.977018630155797,36.858561400733052,400,J0461,3481923.23246,12220972.8578,1736802,16,J22133
-75.97699821773756,36.858501569784956,401,J0460,3481901.61636,12220979.4097,1736803,16,J22132
-75.976979850783252,36.858440198487529,402,J0459,3481879.42343,12220985.3786,1736804,16,J22131
-75.976963298425858,36.858380281193313,403,J0458,3481857.7457,12220990.8024,1736805,16,J22130
-75.976942306594296,36.858314848079111,404,J0457,3481834.09519,12220997.5784,1736806,16,J22129
-75.976925078703758,36.85825440239681,405,J0456,3481812.23026,12221003.2051,1736807,16,J22128
-75.976904573759072,36.858192495422962,406,J0455,3481789.85925,12221009.8044,1736808,16,J22127
-75.976885484559318,36.858129367939448,407,J0454,3481767.03297,12221016.0015,1736809,16,J22126
-75.976872823703701,36.858071877665864,408,J0453,3481746.20806,12221020.2636,1736810,16,J22125
-75.976852744560475,36.858010755434343,409,J0452,3481724.1194,12221026.7309,1736811,16,J22124
-75.976836147287273,36.857950034224729,410,J0451,3481702.14936,12221032.1759,1736812,16,J22123
-75.976812947396724,36.857886519845316,411,J0450,3481679.21448,12221039.5789,1736813,16,J22122
-75.977371414737533,36.859791029833374,412,J0481,3482368.00387,12220857.7195,1736814,16,J22153
-75.977351427222459,36.859727217266077,413,J0480,3482344.93524,12220864.1858,1736815,16,J22152
-75.977328914543122,36.859664828486132,414,J0479,3482322.40467,12220871.3767,1736816,16,J22151
-75.977316223144783,36.859605413120185,415,J0478,3482300.87925,12220875.6666,1736817,16,J22150
-75.97730209983186,36.859540022742443,416,J0477,3482277.19052,12220880.433,1736818,16,J22149
-75.977285590593581,36.859483056061293,417,J0476,3482256.5863,12220885.8156,1736819,16,J22148
-75.977270140469003,36.859424211242143,418,J0475,3482235.29025,12220890.9066,1736820,16,J22147
-75.977255693762601,36.859365019939467,419,J0474,3482213.86016,12220895.7076,1736821,16,J22146
-75.977238038274024,36.859302961489782,420,J0473,3482191.4118,12220901.4747,1736822,16,J22145
-75.977220681924436,36.859241805742876,421,J0472,3482169.28959,12220907.1457,1736823,16,J22144
-75.977207061668082,36.859179962819013,422,J0471,3482146.88793,12220911.7307,1736824,16,J22143
-75.977182984123488,36.859115998084413,423,J0470,3482123.79593,12220919.3949,1736825,16,J22142
-75.977164748323219,36.859054400154015,424,J0469,3482101.51972,12220925.3272,1736826,16,J22141
-75.977144671874981,36.858993369990223,425,J0468,3482079.46423,12220931.7927,1736827,16,J22140
-75.977125175738323,36.858932028556559,426,J0467,3482057.29113,12220938.0913,1736828,16,J22139
-75.977106419813495,36.858868941215547,427,J0466,3482034.47705,12220944.1905,1736829,16,J22138
-75.977626080832337,36.860773534532399,428,J0497,3482723.60055,12220773.6835,1736830,16,J32007
-75.977609979429175,36.860712291557384,429,J0496,3482701.43686,12220778.9882,1736831,16,J32006
-75.97759865436845,36.860652438574867,430,J0495,3482679.74154,12220782.8825,1736832,16,J32005
-75.977580440127724,36.860591293251368,431,J0494,3482657.62981,12220788.8039,1736833,16,J32004
-75.977564630677008,36.860527487820953,432,J0493,3482634.53119,12220794.0483,1736834,16,J32003
-75.977547530347252,36.860465205349321,433,J0492,3482611.99674,12220799.6551,1736835,16,J32002
-75.977533928057255,36.860401701685063,434,J0491,3482588.99056,12220804.2509,1736836,16,J32001
-75.977515978819554,36.8603520596278,435,J0490,3482571.06332,12220809.9833,1736837,16,J22162
-75.977503149080675,36.860293165884443,436,J0489,3482549.72917,12220814.3082,1736838,16,J22161
-75.977485191758134,36.860232151803501,437,J0488,3482527.66297,12220820.1534,1736839,16,J22160
-75.977468104004828,36.860164934196597,438,J0487,3482503.33236,12220825.8047,1736840,16,J22159
-75.977451997211759,36.860102352431859,439,J0486,3482480.68129,12220831.1242,1736841,16,J22158
-75.977439134235198,36.860044691143621,440,J0485,3482459.79573,12220835.447,1736842,16,J22157
-75.977418825123266,36.859977390716082,441,J0484,3482435.46025,12220842.0412,1736843,16,J22156
-75.977403674137719,36.859916136321893,442,J0483,3482413.28487,12220847.0679,1736844,16,J22155
-75.977389076514314,36.859854238600235,443,J0482,3482390.87106,12220851.9393,1736845,16,J22154
-75.977884067998787,36.861760779553428,444,J0513,3483080.89708,12220688.632,1736846,16,J32023
-75.977863599885026,36.861696368491835,445,J0512,3483057.61426,12220695.2444,1736847,16,J32022
-75.977847639517407,36.861634687831085,446,J0511,3483035.29003,12220700.5119,1736848,16,J32021
-75.977839694817007,36.861578403349135,447,J0510,3483014.86704,12220703.3828,1736849,16,J32020
-75.977822229771277,36.861516114546681,448,J0509,3482992.3332,12220709.0963,1736850,16,J32019
-75.977801726623255,36.861453750226758,449,J0508,3482969.79555,12220715.6992,1736851,16,J32018
-75.977784890398169,36.861391570569928,450,J0507,3482947.29667,12220721.2277,1736852,16,J32017
-75.977765330481191,36.861329537484181,451,J0506,3482924.8724,12220727.5514,1736853,16,J32016
-75.977754641427609,36.861271195762633,452,J0505,3482903.72219,12220731.2449,1736854,16,J32015
-75.977740013261538,36.86121005596533,453,J0504,3482881.58441,12220736.1175,1736855,16,J32014
-75.977724752681453,36.861147275966992,454,J0503,3482858.85442,12220741.1913,1736856,16,J32013
-75.977703531779511,36.861087100613105,455,J0502,3482837.11927,12220747.9828,1736857,16,J32012
-75.977686469178991,36.861023385438635,456,J0501,3482814.06325,12220753.5924,1736858,16,J32011
-75.977673821798135,36.86095537216778,457,J0500,3482789.40816,12220757.9527,1736859,16,J32010
-75.977660132371525,36.860898223982552,458,J0499,3482768.71587,12220762.5121,1736860,16,J32009
-75.977642346627192,36.860834162937884,459,J0498,3482745.5395,12220768.3369,1736861,16,J32008
-75.970346286483462,36.834250729188938,460,J0066,3473127.49994,12223161.4209,1736862,16,J0067
-75.970335118627858,36.834181737281654,461,J0065,3473102.4777,12223165.3612,1736863,16,J0066
-75.970319646045382,36.834115778725412,462,J0064,3473078.59316,12223170.5313,1736864,16,J0065
-75.970291776712031,36.834066991013174,463,J0063,3473061.05527,12223179.1606,1736865,16,J0064
-75.970278879599491,36.834005078832412,464,J0062,3473038.62319,12223183.5377,1736866,16,J0063
-75.978161538725459,36.862756313748321,465,J0529,3483441.05813,12220597.8042,1736867,16,J32039
-75.978140068990186,36.862694655504789,466,J0528,3483418.78519,12220604.6824,1736868,16,J32038
-75.978127507847532,36.862633323510522,467,J0527,3483396.56127,12220608.9524,1736869,16,J32037
-75.978107711673601,36.862570160165667,468,J0526,3483373.72722,12220615.3561,1736870,16,J32036
-75.978096400087566,36.862509201088102,469,J0525,3483351.62929,12220619.257,1736871,16,J32035
-75.978078481392615,36.862446172760386,470,J0524,3483328.82988,12220625.1101,1736872,16,J32034
-75.978048782190967,36.862377091296061,471,J0523,3483303.91941,12220634.4676,1736873,16,J32033
-75.978032680787791,36.862315763359376,472,J0522,3483281.72457,12220639.7728,1736874,16,J32032
-75.97801673209824,36.862254125603279,473,J0521,3483259.41592,12220645.0365,1736875,16,J32031
-75.977999707227013,36.862194148051508,474,J0520,3483237.71986,12220650.5986,1736876,16,J32030
-75.977984214881602,36.862132181021252,475,J0519,3483215.28759,12220655.732,1736877,16,J32029
-75.977966631258226,36.862069750362473,476,J0518,3483192.70306,12220661.4815,1736878,16,J32028
-75.977950489430938,36.862006989757298,477,J0517,3483169.98724,12220666.8126,1736879,16,J32027
-75.977934681776873,36.861947778893288,478,J0516,3483148.56079,12220672.0114,1736880,16,J32026
-75.977918238115549,36.861884911816276,479,J0515,3483125.80852,12220677.4317,1736881,16,J32025
-75.977900667068639,36.86182154373391,480,J0514,3483102.88263,12220683.1867,1736882,16,J32024
-75.9716058628523,36.839146835856312,481,J0146,3474899.58405,12222745.1863,1736883,16,JN1006
-75.971592427648915,36.839085180854859,482,J0145,3474877.24952,12222749.7176,1736884,16,JN1005
-75.971578428303559,36.839022192884059,483,J0144,3474854.43453,12222754.4271,1736885,16,JN1004
-75.97156298177228,36.838960295498289,484,J0143,3474832.02786,12222759.5494,1736886,16,JN1003
-75.971550037048999,36.838896463384728,485,J0142,3474808.89748,12222763.9584,1736887,16,JN1002
-75.971532647461743,36.838832806640298,486,J0141,3474785.86541,12222769.6662,1736888,16,JN1001
-75.970508576122683,36.834873503494237,487,J0076,3473352.88862,12223107.8674,1736889,16,J0077
-75.970502313068508,36.834812088782854,488,J0075,3473330.58566,12223110.2988,1736890,16,J0076
-75.97048433508472,36.834751847401961,489,J0074,3473308.80149,12223116.1457,1736891,16,J0075
-75.970471515227288,36.834692050305343,490,J0073,3473287.13866,12223120.4797,1736892,16,J0074
-75.970456098340406,36.834631442148087,491,J0072,3473265.20104,12223125.5811,1736893,16,J0073
-75.970434264787443,36.834563685080504,492,J0071,3473240.71188,12223132.6296,1736894,16,J0072
-75.970418018755538,36.834501942982257,493,J0070,3473218.36794,12223137.9848,1736895,16,J0071
-75.970402193135186,36.8344424749856,494,J0069,3473196.84838,12223143.1947,1736896,16,J0070
-75.970382609861957,36.834378441380402,495,J0068,3473173.69659,12223149.5484,1736897,16,J0069
-75.970365332564086,36.834315182070391,496,J0067,3473150.80866,12223155.2201,1736898,16,J0068
-75.978427118452672,36.863751511553978,497,J0545,3483801.19005,12220510.459,1736899,16,J32055
-75.978411726718605,36.863688364226277,498,J0544,3483778.32761,12220515.5742,1736900,16,J32054
-75.978395436669217,36.863628307304658,499,J0543,3483756.59684,12220520.9222,1736901,16,J32053
-75.978376662778103,36.863559114790007,500,J0542,3483731.56057,12220527.0852,1736902,16,J32052
-75.978367505352097,36.863524815696692,501,J0541,3483719.14876,12220530.0969,1736903,16,J32051
-75.978344595617401,36.863443200136153,502,J0540,3483689.6235,12220537.5903,1736904,16,J32050
-75.978323972095112,36.863371191533972,503,J0539,3483663.57675,12220544.3216,1736905,16,J32049
-75.9783115591745,36.863325604953019,504,J0538,3483647.08231,12220548.3951,1736906,16,J32048
-75.978292957759962,36.863254873396066,505,J0537,3483621.4846,12220554.5228,1736907,16,J32047
-75.97827774658721,36.863194836976525,506,J0536,3483599.75286,12220559.5551,1736908,16,J32046
-75.978259972521045,36.863126177356556,507,J0535,3483574.90279,12220565.4206,1736909,16,J32045
-75.978244219664191,36.863065307843463,508,J0534,3483552.87211,12220570.6195,1736910,16,J32044
-75.978227183114811,36.863003286897033,509,J0533,3483530.4324,12220576.2049,1736911,16,J32043
-75.978212031230939,36.862940575212669,510,J0532,3483507.72661,12220581.2458,1736912,16,J32042
-75.978193747819958,36.862879298038443,511,J0531,3483485.5673,12220587.1886,1736913,16,J32041
-75.978180222784999,36.862818664787056,512,J0530,3483463.60505,12220591.7336,1736914,16,J32040
-75.971841526883992,36.840138151847235,513,J0162,3475258.53059,12222666.581,1736915,16,JN1022
-75.971827212229911,36.840074683058909,514,J0161,3475235.54326,12222671.3873,1736916,16,JN1021
-75.9718129990855,36.840013390428787,515,J0160,3475213.34673,12222676.1429,1736917,16,JN1020
-75.971799101249729,36.839954337947418,516,J0159,3475191.96328,12222680.784,1736918,16,JN1019
-75.971785538485548,36.839889671980629,517,J0158,3475168.53405,12222685.3822,1736919,16,JN1018
-75.971768901686474,36.839818035883852,518,J0157,3475142.59233,12222690.9473,1736920,16,JN1017
-75.971751998087768,36.839762063171797,519,J0156,3475122.35316,12222696.438,1736921,16,JN1016
-75.971737744519174,36.839701723600577,520,J0155,3475100.50408,12222701.1958,1736922,16,JN1015
-75.971723945498127,36.839640415574003,521,J0154,3475078.29904,12222705.8304,1736923,16,JN1014
-75.971709334400003,36.839578107456262,522,J0153,3475055.73602,12222710.7121,1736924,16,JN1013
-75.971695584786247,36.839517731074146,523,J0152,3475033.86972,12222715.3231,1736925,16,JN1012
-75.971679186040774,36.839454879339023,524,J0151,3475011.123,12222720.7331,1736926,16,JN1011
-75.971664486907798,36.839392984460197,525,J0150,3474988.71119,12222725.6366,1736927,16,JN1010
-75.971651690406546,36.839331779713348,526,J0149,3474966.53585,12222729.9768,1736928,16,JN1009
-75.971635212609314,36.839269431083579,527,J0148,3474943.97308,12222735.4049,1736929,16,JN1008
-75.971620760513005,36.839208841651228,528,J0147,3474922.03453,12222740.2235,1736930,16,JN1007
-75.97869659237665,36.864733670665963,529,J0561,3484156.54648,12220422.1039,1736931,16,J32071
-75.978677928080003,36.864669285827354,530,J0560,3484133.25905,12220428.1879,1736932,16,J32070
-75.97866089422557,36.864609455349097,531,J0559,3484111.61648,12220433.751,1736933,16,J32069
-75.978644321206929,36.864546382756863,532,J0558,3484088.7905,12220439.2109,1736934,16,J32068
-75.978628651893388,36.864485797544113,533,J0557,3484066.8625,12220444.3824,1736935,16,J32067
-75.978610302007084,36.864424677567705,534,J0556,3484044.761,12220450.3428,1736936,16,J32066
-75.978594864458955,36.86436231777752,535,J0555,3484022.18559,12220455.4637,1736937,16,J32065
-75.978576357367459,36.864308846159176,536,J0554,3484002.86876,12220461.3959,1736938,16,J32064
-75.978561277348746,36.864247807254984,537,J0553,3483980.77134,12220466.3995,1736939,16,J32063
-75.978543277805443,36.864172993582635,538,J0552,3483953.68311,12220472.3907,1736940,16,J32062
-75.978526852110463,36.864116675753714,539,J0551,3483933.31419,12220477.7419,1736941,16,J32061
-75.978505023947363,36.864049782825766,540,J0550,3483909.13879,12220484.7759,1736942,16,J32060
-75.978494236079115,36.864006964392829,541,J0549,3483893.63912,12220488.347,1736943,16,J32059
-75.978477872367918,36.863932287757919,542,J0548,3483866.58791,12220493.8584,1736944,16,J32058
-75.978461333485185,36.863872675908816,543,J0547,3483845.02118,12220499.2748,1736945,16,J32057
-75.978443990610316,36.863810648430622,544,J0546,3483822.5816,12220504.9497,1736946,16,J32056
-75.972080194881926,36.84112415005751,545,J0178,3475615.51877,12222587.1509,1736947,16,JN1038
-75.972065762548567,36.84106324504927,546,J0177,3475593.46513,12222591.9665,1736948,16,JN1037
-75.97205111012795,36.841001253698472,547,J0176,3475571.01806,12222596.857,1736949,16,JN1036
-75.972038166303051,36.840934877576423,548,J0175,3475546.96167,12222601.2904,1736950,16,JN1035
-75.972022704500361,36.840875490787489,549,J0174,3475525.46861,12222606.3926,1736951,16,JN1034
-75.972008820139351,36.840809025409534,550,J0173,3475501.38705,12222611.102,1736952,16,JN1033
-75.97199592033185,36.840746537793486,551,J0172,3475478.74548,12222615.4848,1736953,16,JN1032
-75.971975825018973,36.840695740596523,552,J0171,3475460.41523,12222621.8584,1736954,16,JN1031
-75.971959966160924,36.84063285244541,553,J0170,3475437.65085,12222627.1109,1736955,16,JN1030
-75.971946526465942,36.840570543698419,554,J0169,3475415.07864,12222631.6497,1736956,16,JN1029
-75.971931347632591,36.840508963175388,555,J0168,3475392.78531,12222636.6905,1736957,16,JN1028
-75.971915918169287,36.840446135260628,556,J0167,3475370.03965,12222641.8165,1736958,16,JN1027
-75.97190144361511,36.840386569797509,557,J0166,3475348.47394,12222646.6316,1736959,16,JN1026
-75.97188730592913,36.840324623909758,558,J0165,3475326.03919,12222651.3712,1736960,16,JN1025
-75.971871721057283,36.840265190635272,559,J0164,3475304.53041,12222656.5098,1736961,16,JN1024
-75.971856339204663,36.840206304421535,560,J0163,3475283.21897,12222661.5836,1736962,16,JN1023
-75.978966075283822,36.865721021198766,561,J0577,3484513.79239,12220333.6976,1736963,16,J32087
-75.978948504236826,36.865657606707941,562,J0576,3484490.84982,12220339.4525,1736964,16,J32086
-75.978933119689273,36.865594164135416,563,J0575,3484467.87967,12220344.5681,1736965,16,J32085
-75.978919885708549,36.865528232675203,564,J0574,3484443.98704,12220349.0793,1736966,16,J32084
-75.978901737044836,36.86546681814955,565,J0573,3484421.7766,12220354.9836,1736967,16,J32083
-75.978887788903393,36.865404034461427,566,J0572,3484399.03518,12220359.6731,1736968,16,J32082
-75.978868105018918,36.865341809866528,567,J0571,3484376.54205,12220366.0341,1736969,16,J32081
-75.978847753686154,36.865288280000648,568,J0570,3484357.21843,12220372.5062,1736970,16,J32080
-75.978829278934001,36.865225808798755,569,J0569,3484334.62619,12220378.5162,1736971,16,J32079
-75.978810840114505,36.865165525977325,570,J0568,3484312.82981,12220384.4946,1736972,16,J32078
-75.978796043963456,36.865105886342327,571,J0567,3484291.2392,12220389.4014,1736973,16,J32077
-75.978781227151117,36.865046416273628,572,J0566,3484269.7106,12220394.3127,1736974,16,J32076
-75.978760938700489,36.864985206908344,573,J0565,3484247.59172,12220400.8407,1736975,16,J32075
-75.978748798867684,36.864913163105747,574,J0564,3484221.4659,12220405.0915,1736976,16,J32074
-75.978728598451895,36.864856183899988,575,J0563,3484200.88571,12220411.5529,1736977,16,J32073
-75.978712934528332,36.864794178781246,576,J0562,3484178.44097,12220416.7364,1736978,16,J32072
-75.974223065805077,36.848829638065567,577,J0303,3478403.18227,12221885.2448,1736979,16,JN2006
-75.974199297280933,36.848768301414495,578,J0302,3478381.04458,12221892.7944,1736980,16,JN2005
-75.974189502949429,36.848706788595486,579,J0301,3478358.73337,12221896.2587,1736981,16,JN2004
-75.974171229419937,36.848643229873964,580,J0300,3478335.74389,12221902.2226,1736982,16,JN2003
-75.974154145259817,36.84858467431426,581,J0299,3478314.56623,12221907.7901,1736983,16,JN2002
-75.974137025167124,36.848522460465617,582,J0298,3478292.05715,12221913.4039,1736984,16,JN2001
-75.972228801382741,36.841751881405465,583,J0188,3475842.81979,12222537.56,1736985,16,JN1048
-75.97221453523774,36.841688010643608,584,J0187,3475819.68569,12222542.356,1736986,16,JN1047
-75.972197639723845,36.841628892595956,585,J0186,3475798.3018,12222547.8746,1736987,16,JN1046
-75.972184806391724,36.841565225185271,586,J0185,3475775.23011,12222552.2492,1736988,16,JN1045
